"Date","WPU06790919"
1984-06-01,100
1984-07-01,98.6
1984-08-01,97.7
1984-09-01,98.8
1984-10-01,101.8
1984-11-01,102.8
1984-12-01,100.9
1985-01-01,101.3
1985-02-01,100.5
1985-03-01,100.7
1985-04-01,101.8
1985-05-01,101.6
1985-06-01,100.6
1985-07-01,100.8
1985-08-01,101.5
1985-09-01,101.5
1985-10-01,101.2
1985-11-01,101.8
1985-12-01,101.9
1986-01-01,101.9
1986-02-01,104.6
1986-03-01,106.6
1986-04-01,106.4
1986-05-01,108.1
1986-06-01,108
1986-07-01,108.2
1986-08-01,108.4
1986-09-01,108.6
1986-10-01,108.7
1986-11-01,108.7
1986-12-01,108.4
1987-01-01,108.9
1987-02-01,108.8
1987-03-01,109
1987-04-01,109.2
1987-05-01,109.2
1987-06-01,109.4
1987-07-01,109.3
1987-08-01,109.3
1987-09-01,109.6
1987-10-01,109.6
1987-11-01,109.8
1987-12-01,109.9
1988-01-01,110.2
1988-02-01,110.3
1988-03-01,110.6
1988-04-01,110.6
1988-05-01,110.8
1988-06-01,111
1988-07-01,111
1988-08-01,111.1
1988-09-01,111.2
1988-10-01,111
1988-11-01,111
1988-12-01,111.7
1989-01-01,111.8
1989-02-01,111.4
1989-03-01,111.6
1989-04-01,112.3
1989-05-01,112.3
1989-06-01,113.7
1989-07-01,116.9
1989-08-01,116.8
1989-09-01,117
1989-10-01,117.3
1989-11-01,117.3
1989-12-01,117.2
1990-01-01,117.2
1990-02-01,116.7
1990-03-01,117
1990-04-01,117
1990-05-01,118.5
1990-06-01,121.3
1990-07-01,121.7
1990-08-01,122.4
1990-09-01,122.1
1990-10-01,122.2
1990-11-01,123.1
1990-12-01,123.3
1991-01-01,124.9
1991-02-01,124.5
1991-03-01,124.4
1991-04-01,124.7
1991-05-01,128.6
1991-06-01,128.8
1991-07-01,128.4
1991-08-01,128.7
1991-09-01,128.6
1991-10-01,128.6
1991-11-01,127.7
1991-12-01,127.7
1992-01-01,127.7
1992-02-01,127.3
1992-03-01,127.2
1992-04-01,127
1992-05-01,127.1
1992-06-01,127.1
1992-07-01,127.1
1992-08-01,127.3
1992-09-01,127.3
1992-10-01,127.2
1992-11-01,127.5
1992-12-01,127.7
1993-01-01,127.8
1993-02-01,128
1993-03-01,128
1993-04-01,127.6
1993-05-01,127.9
1993-06-01,127.5
1993-07-01,127.7
1993-08-01,127.9
1993-09-01,127.9
1993-10-01,127.6
1993-11-01,127.5
1993-12-01,127.6
1994-01-01,127.4
1994-02-01,127.3
1994-03-01,127.4
1994-04-01,127.4
1994-05-01,127.6
1994-06-01,127.7
1994-07-01,127.6
1994-08-01,129.3
1994-09-01,129.4
1994-10-01,132.2
1994-11-01,132
1994-12-01,132.6
1995-01-01,133.7
1995-02-01,135
1995-03-01,135
1995-04-01,135
1995-05-01,135.5
1995-06-01,135.4
1995-07-01,135.4
1995-08-01,135.7
1995-09-01,135.7
1995-10-01,135.8
1995-11-01,136.6
1995-12-01,137.1
1996-01-01,138
1996-02-01,138.2
1996-03-01,138.2
1996-04-01,138.3
1996-05-01,138.3
1996-06-01,138.3
1996-07-01,138.5
1996-08-01,138.8
1996-09-01,138.9
1996-10-01,138.9
1996-11-01,136.7
1996-12-01,136.4
1997-01-01,136.5
1997-02-01,136.5
1997-03-01,136.5
1997-04-01,136.6
1997-05-01,135.9
1997-06-01,135.9
1997-07-01,136
1997-08-01,136
1997-09-01,136.1
1997-10-01,136.1
1997-11-01,136
1997-12-01,136
1998-01-01,136.2
1998-02-01,136.2
1998-03-01,136.2
1998-04-01,136.2
1998-05-01,136.7
1998-06-01,136.8
1998-07-01,136.9
1998-08-01,136.9
1998-09-01,136.8
1998-10-01,136.8
1998-11-01,136.1
1998-12-01,136.5
1999-01-01,135.8
1999-02-01,135.5
1999-03-01,135.4
1999-04-01,135.4
1999-05-01,135.5
1999-06-01,135.5
1999-07-01,135.5
1999-08-01,135.6
1999-09-01,135.5
1999-10-01,135.6
1999-11-01,135.6
1999-12-01,135.6
2000-01-01,135.5
2000-02-01,135.5
2000-03-01,135.5
2000-04-01,135.7
2000-05-01,135.8
2000-06-01,136
2000-07-01,136
2000-08-01,135.9
2000-09-01,135.6
2000-10-01,135.8
2000-11-01,136.2
2000-12-01,136.5
2001-01-01,137.5
2001-02-01,138
2001-03-01,138.4
2001-04-01,138.5
2001-05-01,138.5
2001-06-01,138.5
2001-07-01,138.5
2001-08-01,139
2001-09-01,138.9
2001-10-01,138.7
2001-11-01,138.7
2001-12-01,138.8
2002-01-01,138.9
2002-02-01,138.7
2002-03-01,138.3
2002-04-01,137.9
2002-05-01,137.9
2002-06-01,137.8
2002-07-01,137.8
2002-08-01,137.8
2002-09-01,137.7
