"Date","WPU057407"
1985-06-01,100
1985-07-01,100.7
1985-08-01,96.4
1985-09-01,102.2
1985-10-01,96.5
1985-11-01,99.6
1985-12-01,101.2
1986-01-01,95.9
1986-02-01,76.3
1986-03-01,66.8
1986-04-01,56.5
1986-05-01,51.7
1986-06-01,49.2
1986-07-01,44
1986-08-01,38.7
1986-09-01,48.7
1986-10-01,50.7
1986-11-01,49.7
1986-12-01,48.8
1987-01-01,60.1
1987-02-01,68
1987-03-01,62.3
1987-04-01,66.1
1987-05-01,74.9
1987-06-01,67
1987-07-01,76.5
1987-08-01,79.2
1987-09-01,65.1
1987-10-01,63.6
1987-11-01,65.7
1987-12-01,56.6
1988-01-01,51.1
1988-02-01,54.5
1988-03-01,50.3
1988-04-01,51.2
1988-05-01,57.4
1988-06-01,57.4
1988-07-01,50.3
1988-08-01,53.8
1988-09-01,53.9
1988-10-01,47.5
1988-11-01,50.8
1988-12-01,53.6
1989-01-01,59
1989-02-01,60.4
1989-03-01,57.1
1989-04-01,65.5
1989-05-01,67
1989-06-01,65.8
1989-07-01,63.7
1989-08-01,62.8
1989-09-01,62
1989-10-01,65.1
1989-11-01,66.9
1989-12-01,68.2
1990-01-01,80
1990-02-01,70.3
1990-03-01,74.3
1990-04-01,66.2
1990-05-01,65
1990-06-01,54.1
1990-07-01,55.6
1990-08-01,68.9
1990-09-01,87.8
1990-10-01,99.1
1990-11-01,107.8
1990-12-01,89.1
1991-01-01,87.6
1991-02-01,70.4
1991-03-01,58.9
1991-04-01,57.1
1991-05-01,59.7
1991-06-01,63.6
1991-07-01,54.7
1991-08-01,62.6
1991-09-01,106
1991-10-01,95
1991-11-01,51.7
1991-12-01,61.6
1992-01-01,43.3
1992-02-01,55.6
1992-03-01,42
1992-04-01,55.1
1992-05-01,66.4
1992-06-01,69.4
1992-07-01,61
1992-08-01,68.1
1992-09-01,76.4
1992-10-01,65.7
1992-11-01,76.2
1992-12-01,78.6
1993-01-01,66
1993-02-01,76.5
1993-03-01,67.5
1993-04-01,79.3
1993-05-01,80.1
1993-06-01,72.3
1993-07-01,69.4
1993-08-01,69.6
1993-09-01,69.2
1993-10-01,71
1993-11-01,67
1993-12-01,71.3
1994-01-01,67.3
1994-02-01,70.9
1994-03-01,69.2
1994-04-01,69.7
1994-05-01,68.5
1994-06-01,78.9
1994-07-01,79.3
1994-08-01,87.1
1994-09-01,77
1994-10-01,70.6
1994-11-01,78
1994-12-01,77.8
1995-01-01,82.7
1995-02-01,82.1
1995-03-01,84.7
1995-04-01,84.4
1995-05-01,88.5
1995-06-01,95
1995-07-01,85.3
1995-08-01,80.8
1995-09-01,70.9
1995-10-01,72.2
1995-11-01,72.1
1995-12-01,76.3
1996-01-01,94
1996-02-01,82.7
1996-03-01,82.3
1996-04-01,85.6
1996-05-01,87.5
1996-06-01,80.8
1996-07-01,83.8
1996-08-01,83.4
1996-09-01,84.5
1996-10-01,90.6
1996-11-01,92.4
1996-12-01,92.2
1997-01-01,93.8
1997-02-01,88.3
1997-03-01,81.2
1997-04-01,75.3
1997-05-01,79.1
1997-06-01,78.8
1997-07-01,76.9
1997-08-01,77.3
1997-09-01,85.1
1997-10-01,96.8
1997-11-01,99.8
1997-12-01,85.1
1998-01-01,68.8
1998-02-01,62.7
1998-03-01,60.4
1998-04-01,69.6
1998-05-01,66.8
1998-06-01,63.4
1998-07-01,69.1
1998-08-01,58.1
1998-09-01,58.9
1998-10-01,62
1998-11-01,57.2
1998-12-01,49.8
1999-01-01,51.2
1999-02-01,41.2
1999-03-01,50.5
1999-04-01,59.5
1999-05-01,71.9
1999-06-01,77.7
1999-07-01,79.5
1999-08-01,90.4
1999-09-01,95.1
1999-10-01,100.4
1999-11-01,94.3
1999-12-01,102.8
2000-01-01,114.3
2000-02-01,122.2
2000-03-01,115.8
2000-04-01,105.4
2000-05-01,109.9
2000-06-01,125.9
2000-07-01,136
2000-08-01,117.9
2000-09-01,139
2000-10-01,157.9
2000-11-01,141
2000-12-01,134.2
2001-01-01,123.4
2001-02-01,126.1
2001-03-01,117.6
2001-04-01,108.3
2001-05-01,110.4
2001-06-01,104.1
2001-07-01,98.7
2001-08-01,80.5
2001-09-01,103
2001-10-01,94.4
2001-11-01,89.6
2001-12-01,83.1
2002-01-01,82.8
2002-02-01,80.3
2002-03-01,82.9
2002-04-01,110.4
2002-05-01,112.2
2002-06-01,113.1
2002-07-01,116.6
2002-08-01,112.3
2002-09-01,126.2
2002-10-01,135.9
2002-11-01,136.1
2002-12-01,110.1
2003-01-01,128.3
2003-02-01,154.8
2003-03-01,163.2
2003-04-01,135.1
2003-05-01,123.5
2003-06-01,133.5
2003-07-01,169.9
2003-08-01,178.5
2003-09-01,151.8
2003-10-01,141
2003-11-01,151.8
2003-12-01,153.2
2004-01-01,152.1
2004-02-01,150.5
2004-03-01,145.3
2004-04-01,136.8
2004-05-01,134.5
2004-06-01,158.6
2004-07-01,131.1
2004-08-01,146.5
2004-09-01,147.7
2004-10-01,148.8
2004-11-01,159.8
2004-12-01,154.6
2005-01-01,149.5
2005-02-01,159.2
2005-03-01,169.9
2005-04-01,184.2
2005-05-01,213.1
2005-06-01,211.7
2005-07-01,215.7
2005-08-01,221.4
2005-09-01,231.1
2005-10-01,299
2005-11-01,291.1
2005-12-01,279.2
2006-01-01,263.1
2006-02-01,266.7
2006-03-01,261.6
2006-04-01,216.1
2006-05-01,238.3
2006-06-01,255.8
2006-07-01,233.3
2006-08-01,250.2
2006-09-01,226.8
2006-10-01,202.9
2006-11-01,212.2
2006-12-01,213.5
2007-01-01,195.7
2007-02-01,235.8
2007-03-01,232.4
2007-04-01,231
2007-05-01,248.8
2007-06-01,261.5
2007-07-01,265.6
2007-08-01,272.6
2007-09-01,280.2
2007-10-01,253.1
2007-11-01,285.8
2007-12-01,294.9
2008-01-01,303.7
2008-02-01,301.4
2008-03-01,356.1
2008-04-01,335.8
2008-05-01,363.9
2008-06-01,382.2
2008-07-01,462.8
2008-08-01,416.7
2008-09-01,412.5
2008-10-01,331.7
2008-11-01,217.3
2008-12-01,165.8
2009-01-01,176.1
2009-02-01,166.5
2009-03-01,179.3
2009-04-01,171
2009-05-01,195.7
2009-06-01,236
2009-07-01,238.7
2009-08-01,259.7
2009-09-01,271
2009-10-01,267.5
2009-11-01,296.5
2009-12-01,302.8
2010-01-01,313.3
2010-02-01,301.3
2010-03-01,306.7
2010-04-01,316.2
2010-05-01,325.2
2010-06-01,288.8
2010-07-01,295.4
2010-08-01,311
2010-09-01,303.4
2010-10-01,308.6
2010-11-01,332.3
2010-12-01,343.4
2011-01-01,356
2011-02-01,374.1
2011-03-01,401.9
2011-04-01,422.4
2011-05-01,432.7
2011-06-01,429.6
2011-07-01,419.7
2011-08-01,417.1
2011-09-01,388
2011-10-01,399
2011-11-01,434
2011-12-01,416.8
2012-01-01,408.4
2012-02-01,437
2012-03-01,468.9
2012-04-01,459.5
2012-05-01,432.1
2012-06-01,381.8
2012-07-01,367.3
2012-08-01,406.8
2012-09-01,419.6
2012-10-01,418
2012-11-01,413
2012-12-01,408.6
2013-01-01,414.3
2013-02-01,429.1
2013-03-01,417.9
2013-04-01,421
2013-05-01,395.1
2013-06-01,377.5
2013-07-01,386.3
2013-08-01,394.2
2013-09-01,386.8
2013-10-01,392.3
2013-11-01,386.7
2013-12-01,375.6
2014-01-01,405.1
2014-02-01,379
2014-03-01,423.8
2014-04-01,382
2014-05-01,385.2
2014-06-01,381.9
2014-07-01,378.3
2014-08-01,382.7
2014-09-01,372.2
2014-10-01,346.5
2014-11-01,299.4
2014-12-01,254.4
2015-01-01,207.4
2015-02-01,200.9
2015-03-01,215.8
2015-04-01,208
2015-05-01,226.8
2015-06-01,236.8
2015-07-01,221.9
2015-08-01,189
2015-09-01,158.1
2015-10-01,162.1
2015-11-01,147.5
2015-12-01,131.1
2016-01-01,96.5
2016-02-01,93.1
2016-03-01,103.3
2016-04-01,117.4
2016-05-01,139.1
2016-06-01,160.5
2016-07-01,170.5
2016-08-01,161.8
2016-09-01,162
2016-10-01,172.7
2016-11-01,185.5
2016-12-01,175.5
2017-01-01,214.2
2017-02-01,216.9
2017-03-01,211.1
2017-04-01,203.6
2017-05-01,203.4
2017-06-01,199.1
2017-07-01,186
2017-08-01,206.5
2017-09-01,214
2017-10-01,228.3
2017-11-01,239.9
2017-12-01,272.3
2018-01-01,262.6
2018-02-01,248.7
2018-03-01,249
2018-04-01,250.2
2018-05-01,272.7
2018-06-01,279.6
2018-07-01,280
2018-08-01,285.6
2018-09-01,270.5
2018-10-01,295.6
2018-11-01,300.2
2018-12-01,224.1
2019-01-01,210
2019-02-01,219.6
2019-03-01,253
2019-04-01,243.1
2019-05-01,257.6
2019-06-01,238.5
2019-07-01,220.7
2019-08-01,235.6
2019-09-01,167.4
2019-10-01,193.6
2019-11-01,178.6
2019-12-01,168.1
2020-01-01,178.1
2020-02-01,228.8
2020-03-01,191.4
2020-04-01,106
2020-05-01,78.3
2020-06-01,102
2020-07-01,133.8
2020-08-01,159.8
2020-09-01,162.9
2020-10-01,157.1
2020-11-01,178.1
2020-12-01,182.3
2021-01-01,224.1
2021-02-01,253.3
2021-03-01,295.4
2021-04-01,278.5
2021-05-01,308.7
2021-06-01,299.9
2021-07-01,317.997
2021-08-01,289.599
2021-09-01,285.161
2021-10-01,312.042
2021-11-01,325.606
2021-12-01,303.636
2022-01-01,306.342
2022-02-01,354.206
2022-03-01,392.352
2022-04-01,425.439
2022-05-01,428.316
2022-06-01,455.215
2022-07-01,436.268
2022-08-01,363.485
2022-09-01,354.586
2022-10-01,290.948
2022-11-01,310.647
2022-12-01,300.387
2023-01-01,248.234
2023-02-01,234.95
2023-03-01,265.904
2023-04-01,263.149
2023-05-01,292.555
2023-06-01,263.741
2023-07-01,279.834
2023-08-01,300.268
2023-09-01,317.483
2023-10-01,330.33
2023-11-01,314.689
