"Date","WPU09150636"
1984-12-01,100
1985-01-01,100.3
1985-02-01,100.2
1985-03-01,100
1985-04-01,100
1985-05-01,99.9
1985-06-01,99.9
1985-07-01,99.9
1985-08-01,99.3
1985-09-01,99.1
1985-10-01,99
1985-11-01,99
1985-12-01,99
1986-01-01,99.2
1986-02-01,99.3
1986-03-01,99.2
1986-04-01,99.7
1986-05-01,100.7
1986-06-01,100.8
1986-07-01,101
1986-08-01,100.9
1986-09-01,100.9
1986-10-01,101.7
1986-11-01,102.6
1986-12-01,102.7
1987-01-01,103
1987-02-01,103.1
1987-03-01,102.2
1987-04-01,102.1
1987-05-01,101.9
1987-06-01,101.9
1987-07-01,101.9
1987-08-01,101.3
1987-09-01,102
1987-10-01,102
1987-11-01,103.2
1987-12-01,103.3
1988-01-01,105.5
1988-02-01,105.5
1988-03-01,106.3
1988-04-01,106.6
1988-05-01,107.7
1988-06-01,108.7
1988-07-01,109
1988-08-01,109.4
1988-09-01,109.6
1988-10-01,110.1
1988-11-01,112.4
1988-12-01,112.8
1989-01-01,113.3
1989-02-01,114.3
1989-03-01,114.6
1989-04-01,115
1989-05-01,115.1
1989-06-01,115.2
1989-07-01,115
1989-08-01,114.9
1989-09-01,114.4
1989-10-01,113.8
1989-11-01,113.5
1989-12-01,113
1990-01-01,113.2
1990-02-01,113.2
1990-03-01,113.2
1990-04-01,113.2
1990-05-01,113.6
1990-06-01,113.7
1990-07-01,113.2
1990-08-01,114.3
1990-09-01,114.4
1990-10-01,115.6
1990-11-01,117.1
1990-12-01,117.2
1991-01-01,115.8
1991-02-01,117.5
1991-03-01,116.5
1991-04-01,113.5
1991-05-01,111.1
1991-06-01,110.9
1991-07-01,109.1
1991-08-01,108.9
1991-09-01,109.9
1991-10-01,109.5
1991-11-01,109.8
1991-12-01,110.5
1992-01-01,108.7
1992-02-01,108.8
1992-03-01,107.6
1992-04-01,107.1
1992-05-01,108.3
1992-06-01,108.2
1992-07-01,107.7
1992-08-01,108.5
1992-09-01,109.3
