"Date","WPS512101"
2008-12-01,100
2009-01-01,100.6
2009-02-01,100.9
2009-03-01,101
2009-04-01,101.2
2009-05-01,101.6
2009-06-01,101.7
2009-07-01,102.4
2009-08-01,103.3
2009-09-01,103.4
2009-10-01,104.8
2009-11-01,104.9
2009-12-01,105.3
2010-01-01,105.8
2010-02-01,106.1
2010-03-01,106.4
2010-04-01,106.6
2010-05-01,106.8
2010-06-01,107.1
2010-07-01,107.1
2010-08-01,107.2
2010-09-01,107.3
2010-10-01,107.5
2010-11-01,107.5
2010-12-01,107.6
2011-01-01,107.8
2011-02-01,108.1
2011-03-01,108.3
2011-04-01,108.6
2011-05-01,109
2011-06-01,109.2
2011-07-01,109.6
2011-08-01,109.9
2011-09-01,110.3
2011-10-01,110.6
2011-11-01,110.8
2011-12-01,111.1
2012-01-01,111.3
2012-02-01,111.5
2012-03-01,111.6
2012-04-01,112.2
2012-05-01,112.6
2012-06-01,112.7
2012-07-01,113.3
2012-08-01,113.4
2012-09-01,113.5
2012-10-01,113.5
2012-11-01,113.3
2012-12-01,114
2013-01-01,114.5
2013-02-01,114.8
2013-03-01,114.9
2013-04-01,114.5
2013-05-01,114.8
2013-06-01,114.8
2013-07-01,115
2013-08-01,115.4
2013-09-01,115.5
2013-10-01,116.3
2013-11-01,116.2
2013-12-01,116.3
2014-01-01,116.3
2014-02-01,116.5
2014-03-01,116.6
2014-04-01,116.8
2014-05-01,117
2014-06-01,117.1
2014-07-01,117.1
2014-08-01,117.1
2014-09-01,117.2
2014-10-01,117
2014-11-01,117.4
2014-12-01,117.4
2015-01-01,117.9
2015-02-01,118.1
2015-03-01,118.3
2015-04-01,118.5
2015-05-01,118.7
2015-06-01,118.8
2015-07-01,118.9
2015-08-01,119.3
2015-09-01,119.5
2015-10-01,119.1
2015-11-01,119.3
2015-12-01,119.5
2016-01-01,119.7
2016-02-01,119.9
2016-03-01,120.2
2016-04-01,120.2
2016-05-01,120.6
2016-06-01,120.9
2016-07-01,121.2
2016-08-01,121.6
2016-09-01,121.8
2016-10-01,121.7
2016-11-01,121.9
2016-12-01,122.1
2017-01-01,122
2017-02-01,121.9
2017-03-01,122.1
2017-04-01,122
2017-05-01,122.3
2017-06-01,122.7
2017-07-01,122.6
2017-08-01,122.7
2017-09-01,123
2017-10-01,123.5
2017-11-01,123.8
2017-12-01,124
2018-01-01,124.2
2018-02-01,124.6
2018-03-01,124.8
2018-04-01,125.1
2018-05-01,125.4
2018-06-01,125.4
2018-07-01,125.7
2018-08-01,125.9
2018-09-01,126.3
2018-10-01,127
2018-11-01,127.3
2018-12-01,127.8
2019-01-01,127.5
2019-02-01,128.2
2019-03-01,128.7
2019-04-01,128.8
2019-05-01,129.1
2019-06-01,129.5
2019-07-01,129.6
2019-08-01,129.8
2019-09-01,130.1
2019-10-01,130.5
2019-11-01,130.8
2019-12-01,131
2020-01-01,131.3
2020-02-01,131.5
2020-03-01,131.7
2020-04-01,132.5
2020-05-01,133.7
2020-06-01,134.1
2020-07-01,134.3
2020-08-01,134.7
2020-09-01,134.9
2020-10-01,135
2020-11-01,135.3
2020-12-01,135.6
2021-01-01,135.9
2021-02-01,136.6
2021-03-01,136.8
2021-04-01,137
2021-05-01,137.2
2021-06-01,137.1
2021-07-01,137.373
2021-08-01,137.985
2021-09-01,139.122
2021-10-01,138.746
2021-11-01,139.057
2021-12-01,139.438
2022-01-01,141.331
2022-02-01,141.355
2022-03-01,141.634
2022-04-01,141.321
2022-05-01,142.054
2022-06-01,142.713
2022-07-01,143.455
2022-08-01,143.427
2022-09-01,143.723
2022-10-01,144.47
2022-11-01,145.03
2022-12-01,145.684
2023-01-01,146.073
2023-02-01,146.4
2023-03-01,147.256
2023-04-01,147.758
2023-05-01,148.183
2023-06-01,148.699
2023-07-01,148.641
2023-08-01,148.258
2023-09-01,150.117
2023-10-01,151.516
2023-11-01,151.773
