"Date","M04195USM350NNBR"
1954-08-01,105.2
1954-09-01,104.6
1954-10-01,104.3
1954-11-01,104.6
1954-12-01,103.6
1955-01-01,105
1955-02-01,105.4
1955-03-01,102.8
1955-04-01,103.7
1955-05-01,102.9
1955-06-01,103.9
1955-07-01,104.6
1955-08-01,103.2
1955-09-01,103.7
1955-10-01,102.9
1955-11-01,102.3
1955-12-01,103.4
1956-01-01,103
1956-02-01,102.4
1956-03-01,103.4
1956-04-01,105.8
1956-05-01,104.2
1956-06-01,101.7
1956-07-01,102.2
1956-08-01,104.5
1956-09-01,105.6
1956-10-01,104.5
1956-11-01,106.8
1956-12-01,107.1
1957-01-01,105.7
1957-02-01,102.5
1957-03-01,102.3
1957-04-01,102.4
1957-05-01,101.7
1957-06-01,103.4
1957-07-01,104
1957-08-01,103
1957-09-01,100.6
1957-10-01,97.8
1957-11-01,97.4
1957-12-01,97.7
1958-01-01,97.8
1958-02-01,98.8
1958-03-01,98.6
1958-04-01,97.3
1958-05-01,98.4
1958-06-01,99
1958-07-01,99.9
1958-08-01,100.1
1958-09-01,99.2
1958-10-01,99.8
1958-11-01,101.4
1958-12-01,99.6
1959-01-01,98.1
1959-02-01,97.3
1959-03-01,99.1
1959-04-01,100.4
1959-05-01,101.4
1959-06-01,101.3
1959-07-01,99.9
1959-08-01,100
1959-09-01,99.9
1959-10-01,99.2
1959-11-01,98.5
1959-12-01,96.7
1960-01-01,97.6
1960-02-01,97
1960-03-01,97
1960-04-01,98.9
1960-05-01,99.3
1960-06-01,98.6
1960-07-01,98.7
1960-08-01,98.5
1960-09-01,96.9
1960-10-01,96.2
1960-11-01,95.6
1960-12-01,94.5
1961-01-01,95.6
1961-02-01,97.5
1961-03-01,99.4
1961-04-01,100.4
1961-05-01,99.8
1961-06-01,96.9
1961-07-01,97.4
1961-08-01,98
1961-09-01,97.4
1961-10-01,96.6
1961-11-01,95.6
1961-12-01,97.6
1962-01-01,98.4
1962-02-01,96.5
1962-03-01,97
1962-04-01,95.4
1962-05-01,94.6
1962-06-01,93
1962-07-01,92.5
1962-08-01,92.6
1962-09-01,92.5
1962-10-01,92.9
1962-11-01,93
1962-12-01,92.6
1963-01-01,93.5
1963-02-01,93.3
1963-03-01,92.2
1963-04-01,93
1963-05-01,95.1
1963-06-01,93.5
1963-07-01,93.8
1963-08-01,92.6
1963-09-01,93
1963-10-01,95.8
1963-11-01,95.7
1963-12-01,95
1964-01-01,95.5
1964-02-01,94.4
1964-03-01,94.3
1964-04-01,96.3
1964-05-01,95.3
1964-06-01,95.2
1964-07-01,95.8
1964-08-01,97.9
1964-09-01,100
1964-10-01,102.3
1964-11-01,102.7
1964-12-01,103.2
1965-01-01,102.3
1965-02-01,102.4
1965-03-01,103
1965-04-01,105.3
1965-05-01,105.2
1965-06-01,104.2
1965-07-01,103.3
1965-08-01,104.7
1965-09-01,105.4
1965-10-01,105.6
1965-11-01,106.1
1965-12-01,108.9
1966-01-01,112
1966-02-01,113.8
1966-03-01,113.6
1966-04-01,112.5
1966-05-01,110.7
1966-06-01,111.4
1966-07-01,113.1
1966-08-01,110.6
1966-09-01,107.3
1966-10-01,103.7
1966-11-01,102.6
1966-12-01,102.8
1967-01-01,102.9
1967-02-01,102
1967-03-01,100
1967-04-01,98.1
1967-05-01,99
1967-06-01,98.8
1967-07-01,97.1
1967-08-01,96.7
1967-09-01,95.9
1967-10-01,95
1967-11-01,95.1
1967-12-01,96.1
1968-01-01,96.1
1968-02-01,96.4
1968-03-01,97
1968-04-01,96
1968-05-01,94.8
1968-06-01,94.2
1968-07-01,93.5
1968-08-01,93.7
1968-09-01,94.5
1968-10-01,95.2
1968-11-01,98.1
1968-12-01,98.8
1969-01-01,100.8
1969-02-01,103
1969-03-01,104.1
1969-04-01,105.6
1969-05-01,107.6
1969-06-01,109.1
1969-07-01,109.1
1969-08-01,110.9
1969-09-01,111.6
1969-10-01,111.3
1969-11-01,111.9
