"Date","WPUID61113"
2002-02-01,122.6
2002-03-01,123.5
2002-04-01,123.7
2002-05-01,124.1
2002-06-01,124.7
2002-07-01,125.3
2002-08-01,125.3
2002-09-01,125.9
2002-10-01,125.9
2002-11-01,126.3
2002-12-01,126.2
2003-01-01,126.1
2003-02-01,126.8
2003-03-01,126.9
2003-04-01,126.7
2003-05-01,126.8
2003-06-01,126.8
2003-07-01,127.1
2003-08-01,127.5
2003-09-01,128.6
2003-10-01,129.6
2003-11-01,130.5
2003-12-01,131.2
2004-01-01,132.9
2004-02-01,137.3
2004-03-01,140.7
2004-04-01,144.3
2004-05-01,146.9
2004-06-01,145.8
2004-07-01,147.2
2004-08-01,150.3
2004-09-01,152.1
2004-10-01,153
2004-11-01,153.6
2004-12-01,155.2
2005-01-01,157.3
2005-02-01,159.1
2005-03-01,159.1
2005-04-01,158.6
2005-05-01,157
2005-06-01,156.2
2005-07-01,155.3
2005-08-01,153.8
2005-09-01,156.8
2005-10-01,159.9
2005-11-01,162.2
2005-12-01,164.4
2006-01-01,167.6
2006-02-01,169.6
2006-03-01,170.5
2006-04-01,175.4
2006-05-01,182.4
2006-06-01,183.4
2006-07-01,186.4
2006-08-01,186.7
2006-09-01,186.9
2006-10-01,187.3
2006-11-01,185.3
2006-12-01,185
2007-01-01,183.1
2007-02-01,183.8
2007-03-01,186.3
2007-04-01,192.9
2007-05-01,195
2007-06-01,194.8
2007-07-01,195.1
2007-08-01,191.8
2007-09-01,189.1
2007-10-01,189
2007-11-01,188.6
2007-12-01,188.1
2008-01-01,189.5
2008-02-01,193.1
2008-03-01,200.3
2008-04-01,205.6
2008-05-01,211.9
2008-06-01,215.4
2008-07-01,219.2
2008-08-01,218.9
2008-09-01,214.5
2008-10-01,202.2
2008-11-01,190
2008-12-01,178.6
2009-01-01,172.8
2009-02-01,168.2
2009-03-01,165.8
2009-04-01,163.2
2009-05-01,162.1
2009-06-01,162.7
2009-07-01,164.5
2009-08-01,168.9
2009-09-01,173.2
2009-10-01,174.6
2009-11-01,174.6
2009-12-01,176.5
2010-01-01,179.4
2010-02-01,180.6
2010-03-01,183.5
2010-04-01,189.3
2010-05-01,190.8
2010-06-01,188.3
2010-07-01,185.2
2010-08-01,184.7
2010-09-01,186.1
2010-10-01,188.7
2010-11-01,190.5
2010-12-01,191.8
2011-01-01,196
2011-02-01,202
2011-03-01,204.2
2011-04-01,208
2011-05-01,207.8
2011-06-01,206.8
2011-07-01,208
2011-08-01,207.2
2011-09-01,206.1
2011-10-01,202.4
2011-11-01,201.6
2011-12-01,200.1
2012-01-01,201.2
2012-02-01,203.2
2012-03-01,203.7
2012-04-01,203
2012-05-01,201.9
2012-06-01,198.9
2012-07-01,196.9
2012-08-01,195.2
2012-09-01,197.5
2012-10-01,196.5
2012-11-01,195.2
2012-12-01,196.3
2013-01-01,197.3
2013-02-01,197.6
2013-03-01,197.1
2013-04-01,196.5
2013-05-01,194.1
2013-06-01,193.2
2013-07-01,192.3
2013-08-01,192.9
2013-09-01,192.7
2013-10-01,193.2
2013-11-01,193.9
2013-12-01,194.1
2014-01-01,195.2
2014-02-01,195.9
2014-03-01,195.8
2014-04-01,196.1
2014-05-01,196.8
2014-06-01,196.9
2014-07-01,197.9
2014-08-01,198.8
2014-09-01,199.1
2014-10-01,198
2014-11-01,197.1
2014-12-01,196.3
2015-01-01,194.3
2015-02-01,191.8
2015-03-01,189.9
2015-04-01,187.9
2015-05-01,187
2015-06-01,185.8
2015-07-01,184.3
2015-08-01,182.8
2015-09-01,181.3
2015-10-01,180.2
2015-11-01,177.7
2015-12-01,175.6
2016-01-01,174.9
2016-02-01,174.7
2016-03-01,175.3
2016-04-01,176.7
2016-05-01,178.7
2016-06-01,179.8
2016-07-01,181.4
2016-08-01,182.7
2016-09-01,181.8
2016-10-01,181.6
2016-11-01,182.2
2016-12-01,183.4
2017-01-01,185.2
2017-02-01,188.7
2017-03-01,190.1
2017-04-01,191.3
2017-05-01,191.7
2017-06-01,191.8
2017-07-01,192.7
2017-08-01,192.3
2017-09-01,194
2017-10-01,194.3
2017-11-01,194.1
2017-12-01,193.9
2018-01-01,195.4
2018-02-01,198.4
2018-03-01,200.4
2018-04-01,203
2018-05-01,207.3
2018-06-01,210.4
2018-07-01,210.1
2018-08-01,210.5
2018-09-01,210.9
2018-10-01,210.1
2018-11-01,209.8
2018-12-01,209.3
2019-01-01,208.6
2019-02-01,207.5
2019-03-01,207.5
2019-04-01,206.5
2019-05-01,205.4
2019-06-01,202.9
2019-07-01,201.2
2019-08-01,199.8
2019-09-01,199.4
2019-10-01,198.5
2019-11-01,196.9
2019-12-01,195.6
2020-01-01,195.8
2020-02-01,195.3
2020-03-01,195.9
2020-04-01,193.3
2020-05-01,191.2
2020-06-01,192.4
2020-07-01,194.4
2020-08-01,196.3
2020-09-01,199.9
2020-10-01,200.8
2020-11-01,201
2020-12-01,209
2021-01-01,216.8
2021-02-01,226.6
2021-03-01,243.9
2021-04-01,264.2
2021-05-01,276
2021-06-01,286.2
2021-07-01,295.348
2021-08-01,300.178
2021-09-01,307.529
2021-10-01,316.602
2021-11-01,322.082
2021-12-01,323.486
2022-01-01,327.295
2022-02-01,317.318
2022-03-01,313.401
2022-04-01,317.399
2022-05-01,329.686
2022-06-01,323.001
2022-07-01,313.771
2022-08-01,306.799
2022-09-01,295.417
2022-10-01,286.222
2022-11-01,283.74
2022-12-01,279.621
2023-01-01,278.353
2023-02-01,281.877
2023-03-01,282.162
2023-04-01,285.915
2023-05-01,291.537
2023-06-01,290.332
2023-07-01,284.937
2023-08-01,281.857
2023-09-01,278.135
2023-10-01,273.716
2023-11-01,272.024
