"Date","M02108USM324NNBR"
1923-04-01,186
1923-05-01,149
1923-06-01,173
1923-07-01,151
1923-08-01,100
1923-09-01,166
1923-10-01,154
1923-11-01,121
1923-12-01,123
1924-01-01,125
1924-02-01,144
1924-03-01,161
1924-04-01,159
1924-05-01,191
1924-06-01,149
1924-07-01,161
1924-08-01,162
1924-09-01,159
1924-10-01,164
1924-11-01,128
1924-12-01,145
1925-01-01,141
1925-02-01,145
1925-03-01,161
1925-04-01,211
1925-05-01,209
1925-06-01,214
1925-07-01,178
1925-08-01,266
1925-09-01,262
1925-10-01,233
1925-11-01,194
1925-12-01,206
1926-01-01,198
1926-02-01,187
1926-03-01,240
1926-04-01,233
1926-05-01,254
1926-06-01,246
1926-07-01,248
1926-08-01,252
1926-09-01,227
1926-10-01,244
1926-11-01,211
1926-12-01,188
1927-01-01,187
1927-02-01,182
1927-03-01,226
1927-04-01,257
1927-05-01,299
1927-06-01,297
1927-07-01,252
1927-08-01,306
1927-09-01,273
1927-10-01,269
1927-11-01,272
1927-12-01,319
1928-01-01,208
1928-02-01,225
1928-03-01,318
1928-04-01,316
1928-05-01,299
1928-06-01,308
1928-07-01,266
1928-08-01,306
1928-09-01,296
1928-10-01,363
1928-11-01,251
1928-12-01,244
1929-01-01,325
1929-02-01,378
1929-03-01,382
1929-04-01,332
1929-05-01,395
1929-06-01,347
1929-07-01,320
1929-08-01,290
1929-09-01,340
1929-10-01,273
1929-11-01,245
1929-12-01,166
1930-01-01,199
1930-02-01,204
1930-03-01,408
1930-04-01,320
1930-05-01,354
1930-06-01,324
1930-07-01,226
1930-08-01,259
1930-09-01,232
1930-10-01,211
1930-11-01,207
1930-12-01,192
1931-01-01,208
1931-02-01,198
1931-03-01,278
1931-04-01,289
1931-05-01,251
1931-06-01,243
1931-07-01,248
1931-08-01,187
1931-09-01,225
1931-10-01,229
1931-11-01,180
1931-12-01,133
1932-01-01,121
1932-02-01,105
1932-03-01,97
1932-04-01,135
1932-05-01,149
1932-06-01,131
1932-07-01,166
1932-08-01,111
1932-09-01,124
1932-10-01,137
1932-11-01,137
1932-12-01,113
1933-01-01,129
1933-02-01,82
1933-03-01,62
1933-04-01,65
1933-05-01,103
1933-06-01,109
1933-07-01,65
1933-08-01,73
1933-09-01,122
1933-10-01,162
1933-11-01,133
1933-12-01,116
1934-01-01,149
1934-02-01,156
1934-03-01,130
1934-04-01,109
1934-05-01,101
1934-06-01,119
1934-07-01,128
1934-08-01,94
1934-09-01,101
1934-10-01,98
1934-11-01,115
1934-12-01,105
1935-01-01,131
1935-02-01,75
1935-03-01,101
1935-04-01,130
1935-05-01,107
1935-06-01,120
1935-07-01,95
1935-08-01,138
1935-09-01,125
1935-10-01,159
1935-11-01,169
1935-12-01,252
1936-01-01,248
1936-02-01,177
1936-03-01,157
1936-04-01,165
1936-05-01,148
1936-06-01,193
1936-07-01,187
1936-08-01,197
1936-09-01,201
1936-10-01,180
1936-11-01,163
1936-12-01,208
1937-01-01,168
1937-02-01,181
1937-03-01,146
1937-04-01,160
1937-05-01,214
1937-06-01,246
1937-07-01,187
1937-08-01,152
1937-09-01,150
1937-10-01,167
1937-11-01,148
1937-12-01,143
1938-01-01,172
1938-02-01,189
1938-03-01,188
1938-04-01,176
1938-05-01,167
1938-06-01,166
1938-07-01,207
1938-08-01,215
1938-09-01,213
1938-10-01,217
1938-11-01,199
1938-12-01,249
1939-01-01,287
1939-02-01,187
1939-03-01,210
1939-04-01,221
1939-05-01,232
1939-06-01,193
1939-07-01,166
1939-08-01,228
1939-09-01,190
1939-10-01,222
1939-11-01,219
1939-12-01,172
1940-01-01,173
1940-02-01,196
1940-03-01,162
1940-04-01,191
1940-05-01,201
1940-06-01,225
1940-07-01,308
1940-08-01,281
1940-09-01,324
1940-10-01,490
1940-11-01,331
1940-12-01,344
1941-01-01,402
1941-02-01,374
1941-03-01,386
1941-04-01,322
1941-05-01,275
1941-06-01,492
1941-07-01,635
1941-08-01,434
1941-09-01,419
1941-10-01,263
1941-11-01,282
1941-12-01,217
1942-01-01,402
1942-02-01,507
1942-03-01,578
1942-04-01,569
1942-05-01,821
1942-06-01,752
1942-07-01,736
1942-08-01,622
1942-09-01,544
1942-10-01,421
1942-11-01,462
1942-12-01,227
1943-01-01,172
1943-02-01,231
1943-03-01,228
