"Date","WPS123201"
1991-01-01,137.5
1991-02-01,138
1991-03-01,138.3
1991-04-01,138.7
1991-05-01,139.3
1991-06-01,139.6
1991-07-01,139.5
1991-08-01,139.6
1991-09-01,139.9
1991-10-01,140.2
1991-11-01,140.2
1991-12-01,140
1992-01-01,139.5
1992-02-01,139.2
1992-03-01,140.5
1992-04-01,140.9
1992-05-01,142.1
1992-06-01,142.3
1992-07-01,142.7
1992-08-01,142.9
1992-09-01,143.1
1992-10-01,143.5
1992-11-01,143.6
1992-12-01,144.3
1993-01-01,144.4
1993-02-01,144.2
1993-03-01,144.4
1993-04-01,144.6
1993-05-01,144.9
1993-06-01,145
1993-07-01,145.4
1993-08-01,145.6
1993-09-01,145.9
1993-10-01,146
1993-11-01,146.2
1993-12-01,146
1994-01-01,146.4
1994-02-01,146.8
1994-03-01,147
1994-04-01,147.6
1994-05-01,146.7
1994-06-01,147.2
1994-07-01,147.3
1994-08-01,147.7
1994-09-01,148
1994-10-01,148.1
1994-11-01,148.3
1994-12-01,148.3
1995-01-01,151.7
1995-02-01,151.5
1995-03-01,152.4
1995-04-01,152.8
1995-05-01,153.3
1995-06-01,153.3
1995-07-01,153.4
1995-08-01,153.6
1995-09-01,153.7
1995-10-01,153.9
1995-11-01,153.9
1995-12-01,153.9
