"Date","WPU026301"
1958-12-01,32
1959-01-01,31.1
1959-02-01,30
1959-03-01,29.6
1959-04-01,28.9
1959-05-01,28.9
1959-06-01,28.9
1959-07-01,28.9
1959-08-01,28.9
1959-09-01,28.9
1959-10-01,28.9
1959-11-01,28.9
1959-12-01,28.9
1960-01-01,28.9
1960-02-01,28.9
1960-03-01,28.9
1960-04-01,28.9
1960-05-01,28.9
1960-06-01,28.9
1960-07-01,28.9
1960-08-01,28.3
1960-09-01,28.3
1960-10-01,28.3
1960-11-01,28.3
1960-12-01,28.3
1961-01-01,27.9
1961-02-01,27.9
1961-03-01,27.9
1961-04-01,27.9
1961-05-01,27.9
1961-06-01,27.9
1961-07-01,27.9
1961-08-01,27.9
1961-09-01,27.9
1961-10-01,27.3
1961-11-01,27.3
1961-12-01,27.3
1962-01-01,27.3
1962-02-01,27.3
1962-03-01,27.3
1962-04-01,27.3
1962-05-01,27.3
1962-06-01,27.3
1962-07-01,27.3
1962-08-01,27.3
1962-09-01,27.3
1962-10-01,26
1962-11-01,26
1962-12-01,26
1963-01-01,26
1963-02-01,26
1963-03-01,26
1963-04-01,26.7
1963-05-01,26.7
1963-06-01,26.7
1963-07-01,26.7
1963-08-01,26.7
1963-09-01,26.7
1963-10-01,27.1
1963-11-01,27.9
1963-12-01,28.6
1964-01-01,30.4
1964-02-01,31.9
1964-03-01,33.3
1964-04-01,33.3
1964-05-01,33.3
1964-06-01,33.3
1964-07-01,33.3
1964-08-01,33
1964-09-01,33
1964-10-01,33
1964-11-01,33
1964-12-01,33
1965-01-01,32.6
1965-02-01,32.5
1965-03-01,31.4
1965-04-01,31.4
1965-05-01,31.4
1965-06-01,31.4
1965-07-01,31.4
1965-08-01,31.4
1965-09-01,31.4
1965-10-01,31.4
1965-11-01,31.4
1965-12-01,31.4
1966-01-01,31.4
1966-02-01,31.4
1966-03-01,31.4
1966-04-01,31.4
1966-05-01,31.4
1966-06-01,31.4
1966-07-01,31.4
1966-08-01,31.4
1966-09-01,30.3
1966-10-01,30.3
1966-11-01,30.3
1966-12-01,30.2
1967-01-01,30.2
1967-02-01,30.2
1967-03-01,29.6
1967-04-01,29.6
1967-05-01,29.6
1967-06-01,29.6
1967-07-01,29.6
1967-08-01,29.6
1967-09-01,29.6
1967-10-01,29.6
1967-11-01,29.6
1967-12-01,29.6
1968-01-01,29.6
1968-02-01,30.1
1968-03-01,30.5
1968-04-01,30.5
1968-05-01,30.5
1968-06-01,30.5
1968-07-01,30.5
1968-08-01,30.5
1968-09-01,30.5
1968-10-01,30.6
1968-11-01,30.6
1968-12-01,30.6
1969-01-01,30.5
1969-02-01,30.5
1969-03-01,30.7
1969-04-01,30.8
1969-05-01,30.9
1969-06-01,30.9
1969-07-01,30.9
1969-08-01,30.9
1969-09-01,31.1
1969-10-01,33.1
1969-11-01,34.6
1969-12-01,34.8
1970-01-01,35.8
1970-02-01,36.7
1970-03-01,36.7
1970-04-01,36.7
1970-05-01,37.9
1970-06-01,37.9
1970-07-01,37.9
1970-08-01,38.8
1970-09-01,38.9
1970-10-01,39
1970-11-01,39
1970-12-01,37.8
1971-01-01,37.8
1971-02-01,37.7
1971-03-01,37.4
1971-04-01,37.4
1971-05-01,37.4
1971-06-01,37.4
1971-07-01,37.4
1971-08-01,37.4
1971-09-01,37.4
1971-10-01,37.4
1971-11-01,37.4
1971-12-01,37.4
1972-01-01,37.4
1972-02-01,37.4
1972-03-01,37.4
1972-04-01,37.4
1972-05-01,37.4
1972-06-01,38.2
1972-07-01,38.4
1972-08-01,39.9
1972-09-01,39.9
1972-10-01,39.5
1972-11-01,40.1
1972-12-01,40.5
1973-01-01,40.4
1973-02-01,40.4
1973-03-01,41.4
1973-04-01,42
1973-05-01,42.8
1973-06-01,42.8
1973-07-01,42.8
1973-08-01,42.8
1973-09-01,42.8
1973-10-01,42.9
1973-11-01,43.4
1973-12-01,43.7
1974-01-01,44.2
1974-02-01,44.2
1974-03-01,47.5
1974-04-01,47.6
1974-05-01,48.8
1974-06-01,49.5
1974-07-01,51
1974-08-01,50.2
1974-09-01,50.2
1974-10-01,48.7
1974-11-01,48.7
1974-12-01,48.7
1975-01-01,48.7
1975-02-01,48.7
1975-03-01,48.7
1975-04-01,48.7
1975-05-01,48.7
1975-06-01,48.7
1975-07-01,48.7
1975-08-01,53.5
1975-09-01,55.6
1975-10-01,57.8
1975-11-01,57.8
1975-12-01,58.1
1976-01-01,58.1
1976-02-01,63.3
1976-03-01,63.3
1976-04-01,68
1976-05-01,75.1
1976-06-01,76.1
1976-07-01,83
1976-08-01,82.6
1976-09-01,82.9
1976-10-01,85.4
1976-11-01,87.9
1976-12-01,98.1
1977-01-01,99.1
1977-02-01,109.3
1977-03-01,131.9
1977-04-01,136.9
1977-05-01,144.7
1977-06-01,147.5
1977-07-01,139.8
1977-08-01,139.5
1977-09-01,136.9
1977-10-01,136.4
1977-11-01,127.3
1977-12-01,125.5
1978-01-01,125.5
1978-02-01,118.4
1978-03-01,114.3
1978-04-01,114
1978-05-01,110.4
1978-06-01,110.4
1978-07-01,106.6
1978-08-01,100.8
1978-09-01,100.8
1978-10-01,101.1
1978-11-01,99.2
1978-12-01,96.6
1979-01-01,93.9
1979-02-01,90.9
1979-03-01,90.4
1979-04-01,89.9
1979-05-01,94.8
1979-06-01,100.2
1979-07-01,111.7
1979-08-01,115.2
1979-09-01,115.2
1979-10-01,115.5
1979-11-01,118.7
1979-12-01,118.7
1980-01-01,116
1980-02-01,112.8
1980-03-01,112.6
1980-04-01,112.5
1980-05-01,112.5
1980-06-01,116.4
1980-07-01,112.6
1980-08-01,112.6
1980-09-01,108.1
1980-10-01,105
1980-11-01,103
1980-12-01,101.2
1981-01-01,96.8
1981-02-01,96.8
1981-03-01,96.8
1981-04-01,96.8
1981-05-01,96.8
1981-06-01,96.8
1981-07-01,96
1981-08-01,95.6
1981-09-01,96.1
1981-10-01,96.6
1981-11-01,97.1
1981-12-01,97.7
1982-01-01,99.6
1982-02-01,100.7
1982-03-01,101.2
1982-04-01,101.5
1982-05-01,100.2
1982-06-01,100.1
1982-07-01,99.7
1982-08-01,100
1982-09-01,98.5
1982-10-01,98.5
1982-11-01,99.4
1982-12-01,100.6
1983-01-01,100.7
1983-02-01,100.2
1983-03-01,100.2
1983-04-01,100.1
1983-05-01,100.1
1983-06-01,100
1983-07-01,100.1
1983-08-01,99.8
1983-09-01,99
1983-10-01,100
1983-11-01,101.2
1983-12-01,102.2
1984-01-01,103.6
1984-02-01,104.6
1984-03-01,104.4
1984-04-01,104.2
1984-05-01,105.1
1984-06-01,106.3
1984-07-01,106.4
1984-08-01,107
1984-09-01,107.6
1984-10-01,108.3
1984-11-01,108.5
1984-12-01,108.3
1985-01-01,108.5
1985-02-01,108.7
1985-03-01,109.2
1985-04-01,109.4
1985-05-01,106.9
1985-06-01,105.1
1985-07-01,105.3
1985-08-01,105.3
1985-09-01,105
1985-10-01,105
1985-11-01,106.7
1985-12-01,111.8
1986-01-01,132.7
1986-02-01,138.7
1986-03-01,140.7
1986-04-01,142.2
1986-05-01,142.5
1986-06-01,142.6
1986-07-01,141.7
1986-08-01,134.2
1986-09-01,132.2
1986-10-01,132.6
1986-11-01,132.5
1986-12-01,131.8
1987-01-01,122.9
1987-02-01,119.1
1987-03-01,117.4
1987-04-01,116.3
1987-05-01,115.6
1987-06-01,115.5
1987-07-01,113.3
1987-08-01,112.9
1987-09-01,108.8
1987-10-01,109.3
1987-11-01,107.6
1987-12-01,108.4
1988-01-01,109.5
1988-02-01,109.8
1988-03-01,112.2
1988-04-01,114.5
1988-05-01,114.7
1988-06-01,115
1988-07-01,114
1988-08-01,114.3
1988-09-01,114.5
1988-10-01,114.2
1988-11-01,114.2
1988-12-01,114.8
1989-01-01,114.4
1989-02-01,117.3
1989-03-01,119.5
1989-04-01,119.2
1989-05-01,119.2
1989-06-01,119.7
1989-07-01,119.1
1989-08-01,115.4
1989-09-01,112.3
1989-10-01,112.4
1989-11-01,111.1
1989-12-01,111
1990-01-01,111.1
1990-02-01,110.9
1990-03-01,114.4
1990-04-01,114.5
1990-05-01,114.7
1990-06-01,114.8
1990-07-01,114.9
1990-08-01,114.9
1990-09-01,114.9
1990-10-01,110.3
1990-11-01,110.3
1990-12-01,110.3
1991-01-01,112.4
1991-02-01,112.4
1991-03-01,112.5
1991-04-01,112.5
1991-05-01,111.4
1991-06-01,111.1
1991-07-01,104.3
1991-08-01,103.6
1991-09-01,103.4
1991-10-01,103.5
1991-11-01,103.5
1991-12-01,103.5
1992-01-01,103.1
1992-02-01,103.8
1992-03-01,103.4
1992-04-01,103.4
1992-05-01,103.4
1992-06-01,103.3
1992-07-01,100.3
1992-08-01,98.4
1992-09-01,98
1992-10-01,96.4
1992-11-01,96.4
1992-12-01,96.4
1993-01-01,96.4
1993-02-01,99.8
1993-03-01,99.8
1993-04-01,101.2
1993-05-01,101
1993-06-01,100.9
1993-07-01,101
1993-08-01,100.9
1993-09-01,101.1
1993-10-01,100.9
1993-11-01,100.9
1993-12-01,101.7
1994-01-01,102
1994-02-01,101.6
1994-03-01,101.5
1994-04-01,103.3
1994-05-01,103.5
1994-06-01,109.8
1994-07-01,153.2
1994-08-01,154.1
1994-09-01,151.4
1994-10-01,152
1994-11-01,153.3
1994-12-01,152.3
1995-01-01,151.9
1995-02-01,153.1
1995-03-01,148.7
1995-04-01,148.8
1995-05-01,148.9
1995-06-01,148.6
1995-07-01,148.5
1995-08-01,148.3
1995-09-01,142.1
1995-10-01,140
1995-11-01,139.7
1995-12-01,139.8
1996-01-01,134.5
1996-02-01,132.3
1996-03-01,131.7
1996-04-01,131.2
1996-05-01,127.7
1996-06-01,127.7
1996-07-01,127.3
1996-08-01,127.2
1996-09-01,127.6
1996-10-01,128
1996-11-01,127.9
1996-12-01,128
1997-01-01,128.1
1997-02-01,127.7
1997-03-01,142.9
1997-04-01,150.9
1997-05-01,158.8
1997-06-01,166.8
1997-07-01,167.2
1997-08-01,167.4
1997-09-01,161.2
1997-10-01,160.4
1997-11-01,151.8
1997-12-01,151.2
1998-01-01,151.1
1998-02-01,150.3
1998-03-01,150.5
1998-04-01,150.1
1998-05-01,147.3
1998-06-01,144.1
