"Date","WPS1141"
1973-01-01,36
1973-02-01,36
1973-03-01,36.1
1973-04-01,36.3
1973-05-01,36.5
1973-06-01,36.9
1973-07-01,36.7
1973-08-01,36.7
1973-09-01,36.8
1973-10-01,37
1973-11-01,37.6
1973-12-01,37.8
1974-01-01,38.1
1974-02-01,38.4
1974-03-01,39.2
1974-04-01,40.1
1974-05-01,41.2
1974-06-01,42.6
1974-07-01,44.3
1974-08-01,46.8
1974-09-01,47.1
1974-10-01,48.6
1974-11-01,50.6
1974-12-01,51.5
1975-01-01,52.1
1975-02-01,53.1
1975-03-01,53.3
1975-04-01,53.9
1975-05-01,54.2
1975-06-01,54
1975-07-01,54.1
1975-08-01,54.3
1975-09-01,54.5
1975-10-01,54.6
1975-11-01,54.7
1975-12-01,54.9
1976-01-01,55.4
1976-02-01,56.1
1976-03-01,56.5
1976-04-01,56.6
1976-05-01,56.6
1976-06-01,57
1976-07-01,56.9
1976-08-01,57.2
1976-09-01,57.5
1976-10-01,57.9
1976-11-01,57.7
1976-12-01,58.5
1977-01-01,59.2
1977-02-01,58.9
1977-03-01,59.3
1977-04-01,59.4
1977-05-01,60.2
1977-06-01,60.6
1977-07-01,61.4
1977-08-01,61.7
1977-09-01,62.1
1977-10-01,62.4
1977-11-01,62.7
1977-12-01,63
1978-01-01,63.4
1978-02-01,63.9
1978-03-01,64
1978-04-01,64.7
1978-05-01,64.8
1978-06-01,65.6
1978-07-01,65.9
1978-08-01,66.1
1978-09-01,66.7
1978-10-01,67
1978-11-01,67.9
1978-12-01,68.1
1979-01-01,68.4
1979-02-01,68.4
1979-03-01,69.9
1979-04-01,70.1
1979-05-01,70.8
1979-06-01,71.2
1979-07-01,71.6
1979-08-01,72.5
1979-09-01,73.2
1979-10-01,74.2
1979-11-01,74.2
1979-12-01,76.5
1980-01-01,77.9
1980-02-01,78.5
1980-03-01,79.8
1980-04-01,81.4
1980-05-01,81.8
1980-06-01,82.3
1980-07-01,83
1980-08-01,84
1980-09-01,84.6
1980-10-01,86
1980-11-01,87
1980-12-01,87.9
1981-01-01,88.6
1981-02-01,90
1981-03-01,90.5
1981-04-01,90.7
1981-05-01,92.2
1981-06-01,93
1981-07-01,94.5
1981-08-01,95.5
1981-09-01,95.7
1981-10-01,96.3
1981-11-01,96.8
1981-12-01,97.5
1982-01-01,98.2
