"Date","WPU0663"
1980-12-01,92.2
1981-01-01,93.5
1981-02-01,93.1
1981-03-01,93.4
1981-04-01,95.9
1981-05-01,96.4
1981-06-01,97.2
1981-07-01,98.3
1981-08-01,98.2
1981-09-01,98.3
1981-10-01,99.3
1981-11-01,99.4
1981-12-01,99.7
1982-01-01,99.6
1982-02-01,99.4
1982-03-01,99.7
1982-04-01,99.6
1982-05-01,99.5
1982-06-01,100.1
1982-07-01,100.2
1982-08-01,100.3
1982-09-01,100.4
1982-10-01,100.3
1982-11-01,100.1
1982-12-01,100.7
1983-01-01,100.4
1983-02-01,100.3
1983-03-01,100.4
1983-04-01,100
1983-05-01,99.9
1983-06-01,100.1
1983-07-01,100.2
1983-08-01,100.8
1983-09-01,101.5
1983-10-01,102.2
1983-11-01,102.8
1983-12-01,102.8
1984-01-01,103.4
1984-02-01,103.9
1984-03-01,104.3
1984-04-01,104.5
1984-05-01,107.1
1984-06-01,105.6
1984-07-01,105.4
1984-08-01,105.7
1984-09-01,105.5
1984-10-01,105.4
1984-11-01,105.3
1984-12-01,105.3
1985-01-01,105.1
1985-02-01,105.2
1985-03-01,105.3
1985-04-01,105.2
1985-05-01,105.1
1985-06-01,105.7
1985-07-01,105.9
1985-08-01,106
1985-09-01,106.3
1985-10-01,106.6
1985-11-01,106.6
1985-12-01,106.1
1986-01-01,105.9
1986-02-01,106
1986-03-01,106.1
1986-04-01,104.8
1986-05-01,104.6
1986-06-01,105.1
1986-07-01,105.1
1986-08-01,104.6
1986-09-01,104.4
1986-10-01,103.9
1986-11-01,104
1986-12-01,103.9
1987-01-01,101.5
1987-02-01,101.4
1987-03-01,101.9
1987-04-01,102.2
1987-05-01,103.6
1987-06-01,105.5
1987-07-01,110.6
1987-08-01,111.1
1987-09-01,111.8
1987-10-01,111.8
1987-11-01,111.3
1987-12-01,111
1988-01-01,110.2
1988-02-01,110.4
1988-03-01,110.7
1988-04-01,113.5
1988-05-01,115.4
1988-06-01,115.7
1988-07-01,116.8
1988-08-01,118.4
1988-09-01,119.2
1988-10-01,120
1988-11-01,122.4
1988-12-01,122.7
1989-01-01,122.4
1989-02-01,124
1989-03-01,124.9
1989-04-01,127.9
1989-05-01,126.6
1989-06-01,126.5
1989-07-01,126.8
1989-08-01,127.5
1989-09-01,126.9
1989-10-01,126.6
1989-11-01,125.9
1989-12-01,123.8
1990-01-01,122.8
1990-02-01,124
1990-03-01,124.1
1990-04-01,124.4
1990-05-01,124.3
1990-06-01,124.7
1990-07-01,124.1
1990-08-01,124.8
1990-09-01,124.6
1990-10-01,125.6
1990-11-01,125.5
1990-12-01,126.6
1991-01-01,130.1
1991-02-01,129.1
1991-03-01,128.3
1991-04-01,127.1
1991-05-01,126.3
1991-06-01,125.2
1991-07-01,124.9
1991-08-01,124.9
1991-09-01,123.9
1991-10-01,124.5
1991-11-01,123.3
1991-12-01,123.1
1992-01-01,124
1992-02-01,124.1
1992-03-01,123.9
1992-04-01,124.3
1992-05-01,124.4
1992-06-01,124.4
1992-07-01,125.1
1992-08-01,125
1992-09-01,125
1992-10-01,125.3
1992-11-01,125.1
1992-12-01,125.2
1993-01-01,126.1
1993-02-01,126.5
1993-03-01,127.4
1993-04-01,127.5
1993-05-01,127.8
1993-06-01,128
1993-07-01,127.7
1993-08-01,127.7
1993-09-01,127.9
1993-10-01,127.8
1993-11-01,127.8
1993-12-01,128.3
1994-01-01,128.2
1994-02-01,128.1
1994-03-01,128.1
1994-04-01,127.8
1994-05-01,128.7
1994-06-01,129.1
1994-07-01,129.7
1994-08-01,132.1
1994-09-01,134.9
1994-10-01,137.7
1994-11-01,140.1
1994-12-01,141.5
1995-01-01,144.3
1995-02-01,145.5
1995-03-01,145.6
1995-04-01,145.2
1995-05-01,144.7
1995-06-01,143.5
1995-07-01,144
1995-08-01,143.5
1995-09-01,142.9
1995-10-01,142.3
1995-11-01,142.4
1995-12-01,142.1
1996-01-01,141.8
1996-02-01,141.9
1996-03-01,141.2
1996-04-01,141.3
1996-05-01,141.4
1996-06-01,141.2
1996-07-01,140.6
1996-08-01,141.5
1996-09-01,141.7
1996-10-01,142
1996-11-01,142
1996-12-01,142.2
1997-01-01,142.1
1997-02-01,142.3
1997-03-01,142.7
1997-04-01,143.1
1997-05-01,143.2
1997-06-01,143
1997-07-01,142.8
1997-08-01,142.9
1997-09-01,143
1997-10-01,143.1
1997-11-01,142.9
1997-12-01,142.9
1998-01-01,143.6
1998-02-01,144
1998-03-01,143.2
1998-04-01,142.9
1998-05-01,142.6
1998-06-01,142.7
1998-07-01,142.5
1998-08-01,142.2
1998-09-01,141.2
1998-10-01,140.9
1998-11-01,140.1
1998-12-01,140.3
1999-01-01,139.9
1999-02-01,138.1
1999-03-01,137.7
1999-04-01,137.4
1999-05-01,136.9
1999-06-01,136.5
1999-07-01,136.2
1999-08-01,136.5
1999-09-01,136.5
1999-10-01,136.5
1999-11-01,136.3
1999-12-01,136.2
2000-01-01,136.8
2000-02-01,141.1
2000-03-01,141.3
2000-04-01,142.8
2000-05-01,144.9
2000-06-01,146
2000-07-01,147.6
2000-08-01,147.8
2000-09-01,147.5
2000-10-01,149.5
2000-11-01,150.3
2000-12-01,151
2001-01-01,152.1
2001-02-01,152.9
2001-03-01,154.5
2001-04-01,154.4
2001-05-01,154.2
2001-06-01,154.2
2001-07-01,152.3
2001-08-01,151.3
2001-09-01,150.4
2001-10-01,148.2
2001-11-01,146.3
2001-12-01,146.1
2002-01-01,146.2
2002-02-01,144.6
2002-03-01,143.8
2002-04-01,141.2
2002-05-01,144.1
2002-06-01,145.5
2002-07-01,145.8
2002-08-01,147.6
2002-09-01,148.4
2002-10-01,150.3
2002-11-01,150.3
2002-12-01,150.6
2003-01-01,150.4
2003-02-01,149.7
2003-03-01,151.7
2003-04-01,152
2003-05-01,156.8
2003-06-01,157.9
2003-07-01,157.1
2003-08-01,156.4
