"Date","WPU06790918"
1983-12-01,100
1984-01-01,101.7
1984-02-01,101.5
1984-03-01,101.9
1984-04-01,101.8
1984-05-01,101.7
1984-06-01,102.7
1984-07-01,103.6
1984-08-01,103.1
1984-09-01,103.8
1984-10-01,103.7
1984-11-01,103.4
1984-12-01,103.2
1985-01-01,99.8
1985-02-01,100.4
1985-03-01,100.1
1985-04-01,98.2
1985-05-01,97.9
1985-06-01,95.4
1985-07-01,95
1985-08-01,95
1985-09-01,95
1985-10-01,94.7
1985-11-01,94.7
1985-12-01,94.5
1986-01-01,94.7
1986-02-01,94.7
1986-03-01,86.8
1986-04-01,87.2
1986-05-01,81.9
1986-06-01,81.9
1986-07-01,81.7
1986-08-01,79.2
1986-09-01,79
1986-10-01,78.7
1986-11-01,78.7
1986-12-01,78.7
1987-01-01,78.3
1987-02-01,80.5
1987-03-01,87.2
1987-04-01,86
1987-05-01,86.2
1987-06-01,86.7
1987-07-01,87.9
1987-08-01,87.6
1987-09-01,87.7
1987-10-01,85.8
1987-11-01,85.7
1987-12-01,85.8
1988-01-01,85.9
1988-02-01,85.7
1988-03-01,85.7
1988-04-01,85.8
1988-05-01,85.6
1988-06-01,79.8
1988-07-01,79.5
1988-08-01,79.8
1988-09-01,79.7
1988-10-01,80.1
1988-11-01,80
1988-12-01,80
1989-01-01,79.6
1989-02-01,79.6
1989-03-01,76.3
1989-04-01,76.1
1989-05-01,80.3
1989-06-01,81
1989-07-01,81.3
1989-08-01,80.9
1989-09-01,81.3
1989-10-01,80.8
1989-11-01,81.1
1989-12-01,81
1990-01-01,83.1
1990-02-01,83.2
1990-03-01,83.2
1990-04-01,83.2
1990-05-01,83.2
1990-06-01,82.9
1990-07-01,82.8
1990-08-01,82.3
1990-09-01,82.4
1990-10-01,89.2
1990-11-01,89.6
1990-12-01,89.4
1991-01-01,89.6
1991-02-01,89.4
1991-03-01,88.4
1991-04-01,85.5
1991-05-01,77.6
1991-06-01,78
1991-07-01,77.5
1991-08-01,77.6
1991-09-01,77.3
1991-10-01,77.1
1991-11-01,77
1991-12-01,76.9
1992-01-01,77.2
1992-02-01,77.2
1992-03-01,77.6
1992-04-01,77.5
1992-05-01,77.7
1992-06-01,81.8
1992-07-01,81.3
1992-08-01,82.9
1992-09-01,88.3
1992-10-01,88.5
1992-11-01,93.9
1992-12-01,94.1
1993-01-01,94.2
1993-02-01,96.4
1993-03-01,96.3
1993-04-01,96.3
1993-05-01,96.2
1993-06-01,99
1993-07-01,100.7
1993-08-01,99.2
1993-09-01,98.9
1993-10-01,99
1993-11-01,99
1993-12-01,99
1994-01-01,98.8
1994-02-01,98.4
1994-03-01,98.3
1994-04-01,98.3
1994-05-01,103.1
1994-06-01,103.5
1994-07-01,103.8
1994-08-01,103.2
1994-09-01,103.2
1994-10-01,102.6
1994-11-01,108
1994-12-01,109.5
1995-01-01,110
1995-02-01,110.2
1995-03-01,115.2
1995-04-01,114.6
1995-05-01,115.5
1995-06-01,117
1995-07-01,117.2
1995-08-01,117.2
1995-09-01,117
1995-10-01,117
1995-11-01,116.7
1995-12-01,116.7
1996-01-01,116.4
1996-02-01,115.9
1996-03-01,115.9
1996-04-01,117.4
1996-05-01,117.4
1996-06-01,117.4
1996-07-01,118.2
1996-08-01,118.2
1996-09-01,118.3
1996-10-01,115.9
1996-11-01,115.9
1996-12-01,115.9
1997-01-01,118.6
1997-02-01,118.6
1997-03-01,118.5
1997-04-01,116.8
1997-05-01,116.8
1997-06-01,117
1997-07-01,115.7
1997-08-01,115.7
1997-09-01,115.7
1997-10-01,116.5
1997-11-01,116.6
1997-12-01,116.6
1998-01-01,119.4
1998-02-01,119.4
1998-03-01,117.3
1998-04-01,114.5
1998-05-01,114.5
1998-06-01,113.9
1998-07-01,113.3
1998-08-01,113.3
1998-09-01,112.4
1998-10-01,112.5
1998-11-01,112.5
1998-12-01,112.1
1999-01-01,111.6
1999-02-01,111.6
1999-03-01,111.6
1999-04-01,109.7
1999-05-01,109.8
1999-06-01,109.8
1999-07-01,111.3
1999-08-01,111.4
1999-09-01,111.3
1999-10-01,113.2
1999-11-01,113.2
1999-12-01,113.1
2000-01-01,116.8
2000-02-01,120.2
2000-03-01,120.2
2000-04-01,123.1
2000-05-01,124.1
2000-06-01,126.1
2000-07-01,129.5
2000-08-01,131.8
2000-09-01,131.8
2000-10-01,134.9
2000-11-01,135.1
2000-12-01,135.1
2001-01-01,136.6
2001-02-01,137.1
2001-03-01,137
2001-04-01,140.3
2001-05-01,137
2001-06-01,136.6
2001-07-01,130.5
2001-08-01,130.6
2001-09-01,130.6
2001-10-01,130.3
2001-11-01,130.3
2001-12-01,129.6
2002-01-01,128.8
2002-02-01,128.4
2002-03-01,128.4
2002-04-01,121.1
2002-05-01,120.9
2002-06-01,120.9
2002-07-01,131.1
2002-08-01,131.1
2002-09-01,131.1
2002-10-01,132.8
2002-11-01,132.5
2002-12-01,132.4
2003-01-01,134.8
2003-02-01,134.8
2003-03-01,134.8
2003-04-01,160.6
2003-05-01,153.8
2003-06-01,153.8
2003-07-01,145.7
2003-08-01,145.7
2003-09-01,145.7
2003-10-01,149.1
2003-11-01,149.1
2003-12-01,151.5
2004-01-01,146.6
2004-02-01,146.6
2004-03-01,146.6
2004-04-01,146.1
2004-05-01,146.1
2004-06-01,146.1
2004-07-01,151.6
2004-08-01,151.6
2004-09-01,151.6
2004-10-01,151.8
2004-11-01,151.8
2004-12-01,151.8
2005-01-01,158.6
2005-02-01,158.6
2005-03-01,158.6
2005-04-01,158.3
2005-05-01,158.3
2005-06-01,158.3
2005-07-01,183
2005-08-01,183.1
2005-09-01,183.1
2005-10-01,197.8
2005-11-01,197.8
2005-12-01,197.8
2006-01-01,216.3
2006-02-01,216.3
2006-03-01,216.3
2006-04-01,216.5
2006-05-01,216.5
2006-06-01,216.5
2006-07-01,219.1
2006-08-01,219.1
2006-09-01,219.1
2006-10-01,216.4
2006-11-01,216.4
2006-12-01,216.4
2007-01-01,199.3
2007-02-01,199.3
2007-03-01,199.3
2007-04-01,198
2007-05-01,198
2007-06-01,198
2007-07-01,209.7
2007-08-01,209.7
2007-09-01,209.7
2007-10-01,220.9
2007-11-01,231.4
2007-12-01,231.4
2008-01-01,241.1
2008-02-01,241.1
2008-03-01,241.1
2008-04-01,247.9
2008-05-01,247.9
2008-06-01,256.6
2008-07-01,265.2
2008-08-01,265.2
2008-09-01,265.2
2008-10-01,325.2
2008-11-01,325.2
2008-12-01,325.2
2009-01-01,268.6
2009-02-01,268.6
2009-03-01,268.6
2009-04-01,265.9
2009-05-01,242.2
2009-06-01,243
2009-07-01,244.8
2009-08-01,254.8
2009-09-01,254.7
2009-10-01,257.2
2009-11-01,275
2009-12-01,276.7
2010-01-01,282.2
2010-02-01,280.7
2010-03-01,285.1
2010-04-01,283.8
2010-05-01,282.9
2010-06-01,290.3
2010-07-01,286.4
2010-08-01,285.8
2010-09-01,286.2
2010-10-01,285.3
2010-11-01,285.2
2010-12-01,288.6
2011-01-01,291.5
2011-02-01,294.6
2011-03-01,297.2
2011-04-01,309.8
2011-05-01,314.8
2011-06-01,323
2011-07-01,320.7
2011-08-01,323.3
2011-09-01,325.7
2011-10-01,323
2011-11-01,323.2
2011-12-01,324.8
2012-01-01,336
2012-02-01,336.2
2012-03-01,346.3
2012-04-01,354.6
2012-05-01,354.4
2012-06-01,354
2012-07-01,352.6
2012-08-01,360.9
2012-09-01,376.8
2012-10-01,378.3
2012-11-01,375.5
2012-12-01,369.4
2013-01-01,370.5
2013-02-01,373.7
2013-03-01,377.9
2013-04-01,376.8
2013-05-01,370.8
2013-06-01,367.7
2013-07-01,366.3
2013-08-01,365.2
2013-09-01,370.4
2013-10-01,373.6
2013-11-01,373.1
2013-12-01,369.2
2014-01-01,361.9
2014-02-01,360.3
2014-03-01,363.1
2014-04-01,361
2014-05-01,363.4
2014-06-01,365.4
2014-07-01,367.7
2014-08-01,360.5
2014-09-01,358.3
2014-10-01,355.8
2014-11-01,339.1
2014-12-01,322.4
2015-01-01,297.4
2015-02-01,268.2
2015-03-01,280.6
2015-04-01,277.7
2015-05-01,280.6
2015-06-01,288.6
2015-07-01,288.3
2015-08-01,281.6
2015-09-01,285
2015-10-01,284
2015-11-01,284.3
2015-12-01,280.6
2016-01-01,269.6
2016-02-01,264.4
2016-03-01,266.2
2016-04-01,270.4
2016-05-01,272.8
2016-06-01,280.3
2016-07-01,284.3
2016-08-01,282.8
2016-09-01,283.9
2016-10-01,286.4
2016-11-01,286.5
2016-12-01,296.5
2017-01-01,298.2
2017-02-01,302.2
2017-03-01,309
2017-04-01,308.7
2017-05-01,303.2
2017-06-01,301.2
2017-07-01,298.9
2017-08-01,304.1
2017-09-01,303
2017-10-01,311.1
2017-11-01,311.8
2017-12-01,316.4
2018-01-01,328.8
2018-02-01,338.9
2018-03-01,338.4
2018-04-01,340.6
2018-05-01,338.2
2018-06-01,347.4
2018-07-01,359.6
2018-08-01,367.5
2018-09-01,366.9
2018-10-01,370.9
2018-11-01,367.7
2018-12-01,369.9
2019-01-01,371.5
2019-02-01,374.3
2019-03-01,369.4
2019-04-01,376.1
2019-05-01,384.6
2019-06-01,383.9
2019-07-01,382.9
2019-08-01,380.2
2019-09-01,370.7
2019-10-01,366
2019-11-01,355.1
2019-12-01,359.4
2020-01-01,350.9
2020-02-01,358.4
2020-03-01,367.1
2020-04-01,356.4
2020-05-01,347.3
2020-06-01,338.8
2020-07-01,339.1
2020-08-01,339.9
2020-09-01,347.4
2020-10-01,349.1
2020-11-01,357
2020-12-01,358.2
2021-01-01,362.3
2021-02-01,371.6
2021-03-01,384.3
2021-04-01,391.2
2021-05-01,408.9
2021-06-01,431.4
2021-07-01,437.456
2021-08-01,445.632
2021-09-01,456.826
2021-10-01,466.121
2021-11-01,483.348
2021-12-01,542.439
2022-01-01,533.591
2022-02-01,605.861
2022-03-01,618.538
2022-04-01,652.092
2022-05-01,651.265
2022-06-01,670.872
2022-07-01,683.964
2022-08-01,675.632
2022-09-01,674.621
2022-10-01,633.952
2022-11-01,620.183
2022-12-01,610.833
2023-01-01,589.058
2023-02-01,614.016
2023-03-01,594.566
2023-04-01,588.426
2023-05-01,600.901
2023-06-01,587.17
2023-07-01,600.68
2023-08-01,606.259
2023-09-01,626.459
2023-10-01,640.77
2023-11-01,640.77
