"Date","WPS057"
1967-01-01,13.1
1967-02-01,13.2
1967-03-01,13.2
1967-04-01,13.1
1967-05-01,13.2
1967-06-01,13.1
1967-07-01,13.1
1967-08-01,13.4
1967-09-01,13.3
1967-10-01,13.1
1967-11-01,13
1967-12-01,12.9
1968-01-01,12.9
1968-02-01,12.9
1968-03-01,12.8
1968-04-01,12.9
1968-05-01,12.8
1968-06-01,13.1
1968-07-01,13
1968-08-01,12.9
1968-09-01,12.9
1968-10-01,12.9
1968-11-01,12.9
1968-12-01,12.8
1969-01-01,12.9
1969-02-01,12.9
1969-03-01,13.1
1969-04-01,13.1
1969-05-01,13
1969-06-01,13.1
1969-07-01,13.1
1969-08-01,13.1
1969-09-01,13
1969-10-01,13.2
1969-11-01,13.2
1969-12-01,13.2
1970-01-01,13.1
1970-02-01,13.1
1970-03-01,13
1970-04-01,13
1970-05-01,13.2
1970-06-01,13
1970-07-01,13
1970-08-01,13.2
1970-09-01,13.3
1970-10-01,13.5
1970-11-01,13.7
1970-12-01,14.3
1971-01-01,14.3
1971-02-01,14.1
1971-03-01,13.9
1971-04-01,13.7
1971-05-01,14
1971-06-01,13.9
1971-07-01,14
1971-08-01,14.1
1971-09-01,14.2
1971-10-01,14.3
1971-11-01,14.3
1971-12-01,14.2
1972-01-01,13.9
1972-02-01,13.8
1972-03-01,13.9
1972-04-01,14
1972-05-01,14
1972-06-01,14.1
1972-07-01,14.2
1972-08-01,14.4
1972-09-01,14.7
1972-10-01,14.8
1972-11-01,14.9
1972-12-01,14.9
1973-01-01,14.8
1973-02-01,15.6
1973-03-01,15.8
1973-04-01,16
1973-05-01,16.3
1973-06-01,16.6
1973-07-01,16.9
1973-08-01,16.9
1973-09-01,17.2
1973-10-01,17.7
1973-11-01,18.7
1973-12-01,20.2
1974-01-01,22
1974-02-01,24.6
1974-03-01,26.9
1974-04-01,28.1
1974-05-01,29.2
1974-06-01,30.2
1974-07-01,31.1
1974-08-01,31.7
1974-09-01,31.9
1974-10-01,32.3
1974-11-01,31.8
1974-12-01,31.9
1975-01-01,32
1975-02-01,31.6
1975-03-01,31.7
1975-04-01,31.8
1975-05-01,32.1
1975-06-01,32.9
1975-07-01,33.6
1975-08-01,34.9
1975-09-01,35.6
1975-10-01,36.1
1975-11-01,36.7
1975-12-01,36.6
1976-01-01,36.2
1976-02-01,35.9
1976-03-01,35.5
1976-04-01,35.2
1976-05-01,35.1
1976-06-01,35.4
1976-07-01,36
1976-08-01,36.4
1976-09-01,36.9
1976-10-01,37.3
1976-11-01,37.8
1976-12-01,38
1977-01-01,38.5
1977-02-01,39.2
1977-03-01,40.1
