"Date","WPU11710143"
1999-12-01,100
2000-01-01,97
2000-02-01,98.4
2000-03-01,98.4
2000-04-01,98.4
2000-05-01,98.4
2000-06-01,98.4
2000-07-01,98.4
2000-08-01,96.8
2000-09-01,96.6
2000-10-01,96.6
2000-11-01,96.2
2000-12-01,96.2
2001-01-01,96.2
2001-02-01,96.2
2001-03-01,96.2
2001-04-01,96.5
2001-05-01,96.5
2001-06-01,96.8
2001-07-01,95.3
2001-08-01,95.7
2001-09-01,95.7
2001-10-01,95.7
2001-11-01,95.7
2001-12-01,95.7
2002-01-01,95.7
2002-02-01,95.7
2002-03-01,95.7
2002-04-01,95.7
2002-05-01,95.7
2002-06-01,95.7
2002-07-01,95.7
2002-08-01,95.6
2002-09-01,95.4
2002-10-01,95.4
2002-11-01,95.4
2002-12-01,95.4
2003-01-01,95.8
2003-02-01,96.1
2003-03-01,97.2
2003-04-01,97.2
2003-05-01,97.2
2003-06-01,95.7
2003-07-01,95.7
2003-08-01,95.7
2003-09-01,95.7
2003-10-01,95.7
2003-11-01,94.5
2003-12-01,94.5
2004-01-01,93.8
2004-02-01,94.9
2004-03-01,96.4
2004-04-01,96.4
2004-05-01,99.3
2004-06-01,99.3
2004-07-01,99
2004-08-01,99.3
2004-09-01,100.8
2004-10-01,100.6
2004-11-01,100.7
2004-12-01,102.8
2005-01-01,102.8
2005-02-01,102.9
2005-03-01,102.9
2005-04-01,101.7
2005-05-01,101.7
2005-06-01,101.7
2005-07-01,101.7
2005-08-01,101.7
2005-09-01,101.7
2005-10-01,101.7
2005-11-01,101.3
2005-12-01,101.3
2006-01-01,103.4
2006-02-01,104.3
2006-03-01,104.6
2006-04-01,106.2
2006-05-01,106.7
2006-06-01,109
2006-07-01,109.2
2006-08-01,110.4
2006-09-01,109.8
2006-10-01,109.8
2006-11-01,109.8
2006-12-01,110
2007-01-01,111
2007-02-01,113.2
2007-03-01,112.8
2007-04-01,112.8
2007-05-01,114.8
2007-06-01,118.8
2007-07-01,118.8
2007-08-01,118.4
2007-09-01,118.7
2007-10-01,117.4
2007-11-01,119.9
2007-12-01,119.4
2008-01-01,119.8
2008-02-01,118
2008-03-01,119.2
2008-04-01,119.6
2008-05-01,120.6
2008-06-01,121.6
2008-07-01,121.1
2008-08-01,122.3
2008-09-01,121.1
2008-10-01,121.4
2008-11-01,121.9
2008-12-01,121.8
2009-01-01,122.6
2009-02-01,122.5
2009-03-01,122.3
2009-04-01,122.7
2009-05-01,123.5
2009-06-01,123.2
2009-07-01,120.6
2009-08-01,121.4
2009-09-01,120.8
2009-10-01,122.1
2009-11-01,122.1
2009-12-01,122
2010-01-01,123.8
2010-02-01,123.1
2010-03-01,123.2
2010-04-01,124
2010-05-01,124.3
2010-06-01,124.2
2010-07-01,124.6
2010-08-01,124.4
2010-09-01,126
2010-10-01,125.3
2010-11-01,124.6
2010-12-01,125.1
2011-01-01,125.1
2011-02-01,128.6
2011-03-01,128.2
2011-04-01,128.8
2011-05-01,128.8
2011-06-01,130
2011-07-01,130.4
2011-08-01,132.5
2011-09-01,135.1
2011-10-01,134.9
2011-11-01,137
2011-12-01,139.5
2012-01-01,140.6
2012-02-01,144.5
2012-03-01,144.3
2012-04-01,143.9
2012-05-01,143.8
2012-06-01,144.3
2012-07-01,144.6
2012-08-01,145
2012-09-01,147.3
2012-10-01,147.5
2012-11-01,147.2
2012-12-01,147.2
2013-01-01,149
2013-02-01,147.6
2013-03-01,146.6
2013-04-01,146.8
2013-05-01,145.8
2013-06-01,146.8
2013-07-01,146.8
2013-08-01,146.8
2013-09-01,145
2013-10-01,145.6
2013-11-01,154.2
2013-12-01,153
2014-01-01,153
2014-02-01,153.2
2014-03-01,153.1
2014-04-01,152.9
2014-05-01,152.9
2014-06-01,152.9
2014-07-01,152.4
2014-08-01,151.9
2014-09-01,151.6
2014-10-01,150.4
2014-11-01,152.4
2014-12-01,152.6
2015-01-01,154.4
2015-02-01,154.3
2015-03-01,154.6
2015-04-01,152.9
2015-05-01,153.3
2015-06-01,153
2015-07-01,153.1
2015-08-01,153.2
2015-09-01,153.3
2015-10-01,152.5
2015-11-01,152.5
2015-12-01,153.4
2016-01-01,151.2
2016-02-01,150.6
2016-03-01,150.7
2016-04-01,150.7
2016-05-01,150.6
2016-06-01,150.7
2016-07-01,150.5
2016-08-01,151.8
2016-09-01,151.9
2016-10-01,151
2016-11-01,150.8
2016-12-01,150.8
2017-01-01,151.1
2017-02-01,151
2017-03-01,151
2017-04-01,151.7
2017-05-01,151.8
2017-06-01,151.7
2017-07-01,151.8
2017-08-01,151.2
2017-09-01,151.3
2017-10-01,148.9
2017-11-01,149
2017-12-01,149
2018-01-01,149.6
2018-02-01,149.7
2018-03-01,150
2018-04-01,150.1
2018-05-01,149.8
2018-06-01,150.4
2018-07-01,150.5
2018-08-01,150.5
2018-09-01,149.6
2018-10-01,149.6
2018-11-01,149.4
2018-12-01,149.5
2019-01-01,149.5
2019-02-01,150
2019-03-01,150.1
2019-04-01,150.4
2019-05-01,150.5
2019-06-01,150.4
2019-07-01,150.4
2019-08-01,150.3
2019-09-01,150.3
2019-10-01,150.3
2019-11-01,150.5
2019-12-01,151.9
2020-01-01,151.9
2020-02-01,151.9
2020-03-01,152.1
2020-04-01,152.2
2020-05-01,152.2
2020-06-01,153
2020-07-01,153.2
2020-08-01,153.1
2020-09-01,153.3
2020-10-01,153.7
2020-11-01,153.8
2020-12-01,154.2
2021-01-01,153.3
2021-02-01,152.9
2021-03-01,160.8
2021-04-01,161
2021-05-01,162.3
2021-06-01,162.6
2021-07-01,164.916
2021-08-01,165.381
2021-09-01,166.016
2021-10-01,165.205
2021-11-01,165.256
2021-12-01,166.189
2022-01-01,166.467
2022-02-01,168.601
2022-03-01,168.916
2022-04-01,168.757
2022-05-01,168.757
2022-06-01,168.757
2022-07-01,169.52
2022-08-01,174.298
2022-09-01,174.349
2022-10-01,174.349
2022-11-01,175.566
2022-12-01,175.622
2023-01-01,177.014
2023-02-01,177.299
2023-03-01,182.454
2023-04-01,183.537
2023-05-01,183.478
2023-06-01,183.512
2023-07-01,183.614
2023-08-01,183.728
2023-09-01,183.374
2023-10-01,183.796
2023-11-01,183.796
