"Date","WPU101703"
1982-06-01,100
1982-07-01,99.8
1982-08-01,99.8
1982-09-01,99.7
1982-10-01,101.4
1982-11-01,101.6
1982-12-01,101.2
1983-01-01,101.2
1983-02-01,104.9
1983-03-01,104.3
1983-04-01,104.4
1983-05-01,104.4
1983-06-01,104.3
1983-07-01,104.2
1983-08-01,104.4
1983-09-01,107.9
1983-10-01,108.1
1983-11-01,108.5
1983-12-01,108.4
1984-01-01,109.6
1984-02-01,109.9
1984-03-01,109.8
1984-04-01,110.1
1984-05-01,110.3
1984-06-01,110.4
1984-07-01,110.6
1984-08-01,110.6
1984-09-01,111
1984-10-01,111.9
1984-11-01,111.9
1984-12-01,111.8
1985-01-01,111.7
1985-02-01,111.8
1985-03-01,111.8
1985-04-01,111.8
1985-05-01,111.8
1985-06-01,111.8
1985-07-01,111.8
1985-08-01,111.4
1985-09-01,111.3
1985-10-01,112.1
1985-11-01,112.1
1985-12-01,112.1
1986-01-01,106.6
1986-02-01,107
1986-03-01,106.4
1986-04-01,107.4
1986-05-01,108
1986-06-01,108.1
1986-07-01,108.5
1986-08-01,108.9
1986-09-01,108.5
1986-10-01,109
1986-11-01,108.1
1986-12-01,108.3
1987-01-01,110.1
1987-02-01,110.2
1987-03-01,109.9
1987-04-01,110.4
1987-05-01,109.9
1987-06-01,109.2
1987-07-01,109.8
1987-08-01,110.5
1987-09-01,111.2
1987-10-01,116
1987-11-01,115.9
1987-12-01,114.6
1988-01-01,115.6
1988-02-01,115.7
1988-03-01,115.7
1988-04-01,116
1988-05-01,116.7
1988-06-01,115.5
1988-07-01,115.7
1988-08-01,117.6
1988-09-01,116.8
1988-10-01,121.3
1988-11-01,119.9
1988-12-01,119.4
1989-01-01,121.6
1989-02-01,121.8
1989-03-01,121.6
1989-04-01,122.3
1989-05-01,122.3
1989-06-01,122.1
1989-07-01,122.2
1989-08-01,121.1
1989-09-01,121.8
1989-10-01,122.9
1989-11-01,123.2
1989-12-01,122.7
1990-01-01,123
1990-02-01,121.6
1990-03-01,122
1990-04-01,121.2
1990-05-01,121
1990-06-01,120.6
1990-07-01,120.9
1990-08-01,120.9
1990-09-01,121.1
1990-10-01,121.7
1990-11-01,121.4
1990-12-01,122.4
1991-01-01,122.9
1991-02-01,122.2
1991-03-01,122.2
1991-04-01,121
1991-05-01,119.7
1991-06-01,119
1991-07-01,118.3
1991-08-01,116.2
1991-09-01,114.8
1991-10-01,115.9
1991-11-01,116.2
1991-12-01,116.8
1992-01-01,116.8
1992-02-01,117
1992-03-01,117
1992-04-01,116.7
1992-05-01,116.7
1992-06-01,116.6
1992-07-01,116.1
1992-08-01,115.4
1992-09-01,115.1
1992-10-01,114.2
1992-11-01,113.9
1992-12-01,113.9
1993-01-01,113.5
1993-02-01,114.4
1993-03-01,115.1
1993-04-01,115.3
1993-05-01,116.2
1993-06-01,117.4
1993-07-01,117.4
1993-08-01,119.2
1993-09-01,120.2
1993-10-01,120.8
1993-11-01,121.3
1993-12-01,121.7
1994-01-01,121.5
1994-02-01,122.2
1994-03-01,121.8
1994-04-01,120.9
1994-05-01,121.5
1994-06-01,120.9
1994-07-01,123.4
1994-08-01,125.1
1994-09-01,125.8
1994-10-01,126.2
1994-11-01,127.1
1994-12-01,126.5
1995-01-01,128.5
1995-02-01,130.2
1995-03-01,131.6
1995-04-01,133.2
1995-05-01,133.1
1995-06-01,133.6
1995-07-01,133.4
1995-08-01,131.5
1995-09-01,129.6
1995-10-01,128.1
1995-11-01,125.6
1995-12-01,125.2
1996-01-01,124.2
1996-02-01,121.3
1996-03-01,121.2
1996-04-01,122.3
1996-05-01,122.5
1996-06-01,123.8
1996-07-01,123.6
1996-08-01,124.4
1996-09-01,125.5
1996-10-01,124.9
1996-11-01,124.9
1996-12-01,124.6
1997-01-01,125
1997-02-01,125.3
1997-03-01,125.1
1997-04-01,125
1997-05-01,124.9
1997-06-01,124.9
1997-07-01,124.6
1997-08-01,124.6
1997-09-01,124.2
1997-10-01,123.8
1997-11-01,123.6
1997-12-01,122.3
1998-01-01,122.6
1998-02-01,121.9
1998-03-01,121.1
1998-04-01,120.9
1998-05-01,120.5
1998-06-01,120.8
1998-07-01,121.1
1998-08-01,120.3
1998-09-01,119.2
1998-10-01,116.5
1998-11-01,116.1
1998-12-01,115.2
1999-01-01,113.4
1999-02-01,112.6
1999-03-01,112.9
1999-04-01,112.3
1999-05-01,110.8
1999-06-01,112
1999-07-01,110.5
1999-08-01,110.5
1999-09-01,110.3
1999-10-01,111.1
1999-11-01,110.9
1999-12-01,112
2000-01-01,113.1
2000-02-01,114
2000-03-01,114.3
2000-04-01,115.4
2000-05-01,114.9
2000-06-01,115.4
2000-07-01,114.8
2000-08-01,113.5
2000-09-01,112.3
2000-10-01,111.7
2000-11-01,110.1
2000-12-01,109.3
2001-01-01,107
2001-02-01,105.6
2001-03-01,105.1
2001-04-01,104.4
2001-05-01,104.3
2001-06-01,103.4
2001-07-01,102.9
2001-08-01,102.8
2001-09-01,102.3
2001-10-01,101.3
2001-11-01,101.2
2001-12-01,100.3
2002-01-01,100.3
2002-02-01,100.6
2002-03-01,103.2
2002-04-01,104
2002-05-01,106.7
2002-06-01,108.5
2002-07-01,110.7
2002-08-01,113.5
2002-09-01,118.3
2002-10-01,119.4
2002-11-01,119.5
2002-12-01,119
2003-01-01,117.5
2003-02-01,117.2
2003-03-01,115.8
2003-04-01,114.8
2003-05-01,113.1
2003-06-01,112.3
2003-07-01,111.5
2003-08-01,110.4
2003-09-01,110.6
2003-10-01,111.8
2003-11-01,112.1
2003-12-01,112.6
2004-01-01,113
2004-02-01,116.1
2004-03-01,118.8
2004-04-01,123.7
2004-05-01,130.9
2004-06-01,127.3
2004-07-01,131.6
2004-08-01,135.1
2004-09-01,137.2
2004-10-01,138.5
2004-11-01,145
2004-12-01,145
2005-01-01,150
2005-02-01,148.6
2005-03-01,139.1
2005-04-01,137.4
