"Date","WPUFD49208"
1992-10-01,132
1992-11-01,131.9
1992-12-01,132.3
1993-01-01,132.6
1993-02-01,132.9
1993-03-01,133.1
1993-04-01,133.8
1993-05-01,133.9
1993-06-01,133.2
1993-07-01,133.2
1993-08-01,132
1993-09-01,131.4
1993-10-01,132.6
1993-11-01,133.1
1993-12-01,133.4
1994-01-01,133.9
1994-02-01,133.9
1994-03-01,134.1
1994-04-01,134
1994-05-01,134.1
1994-06-01,133.9
1994-07-01,134
1994-08-01,134.2
1994-09-01,133.6
1994-10-01,134.5
1994-11-01,134.7
1994-12-01,135.4
1995-01-01,135.7
1995-02-01,136
1995-03-01,136.2
1995-04-01,136.4
1995-05-01,136.4
1995-06-01,136.2
1995-07-01,136.7
1995-08-01,136.7
1995-09-01,136.6
1995-10-01,138.1
1995-11-01,138.7
1995-12-01,138.7
1996-01-01,138.6
1996-02-01,138.8
1996-03-01,139.1
1996-04-01,138.8
1996-05-01,139
1996-06-01,139.7
1996-07-01,139.6
1996-08-01,140
1996-09-01,139.6
1996-10-01,141
1996-11-01,140.7
1996-12-01,140.6
1997-01-01,140.3
1997-02-01,140.2
1997-03-01,140.7
1997-04-01,140.3
1997-05-01,140.3
1997-06-01,139.9
1997-07-01,139.7
1997-08-01,139.9
1997-09-01,139.7
1997-10-01,140.9
1997-11-01,140.6
1997-12-01,140.3
1998-01-01,140
1998-02-01,140.3
1998-03-01,140.7
1998-04-01,140.9
1998-05-01,140.7
1998-06-01,140.6
1998-07-01,141
1998-08-01,141.1
1998-09-01,141
1998-10-01,142.2
1998-11-01,142.1
1998-12-01,142.9
1999-01-01,143
1999-02-01,142.7
1999-03-01,142.7
1999-04-01,142.3
1999-05-01,142.5
1999-06-01,142.6
1999-07-01,142.3
1999-08-01,142.5
1999-09-01,143.1
1999-10-01,144.2
1999-11-01,144
1999-12-01,144
2000-01-01,143.6
2000-02-01,144.3
2000-03-01,144.3
2000-04-01,144.6
2000-05-01,145
2000-06-01,144.7
2000-07-01,144.7
2000-08-01,144.7
2000-09-01,144.8
2000-10-01,146
2000-11-01,146.1
2000-12-01,146.1
2001-01-01,146.7
2001-02-01,146.8
2001-03-01,147.2
2001-04-01,147.6
2001-05-01,147.8
2001-06-01,147.7
2001-07-01,147.6
2001-08-01,147.8
2001-09-01,147.9
2001-10-01,148.1
2001-11-01,147.8
2001-12-01,147.8
2002-01-01,147.7
2002-02-01,148.1
2002-03-01,148.2
2002-04-01,147.3
2002-05-01,147.1
2002-06-01,147.3
2002-07-01,146.7
2002-08-01,146.5
2002-09-01,146.4
2002-10-01,147.9
2002-11-01,147.6
2002-12-01,147
2003-01-01,147.9
2003-02-01,147.9
2003-03-01,148.6
2003-04-01,148.2
2003-05-01,148.3
2003-06-01,148.3
2003-07-01,148.2
2003-08-01,148.7
2003-09-01,149
2003-10-01,151.4
2003-11-01,151
2003-12-01,150.9
2004-01-01,150.6
2004-02-01,150.5
2004-03-01,151.3
2004-04-01,151.9
2004-05-01,152.7
2004-06-01,152.7
2004-07-01,151.7
2004-08-01,151.9
2004-09-01,152.1
2004-10-01,154.5
2004-11-01,154.4
2004-12-01,154.6
2005-01-01,155.1
2005-02-01,155.3
2005-03-01,155.7
2005-04-01,155.9
2005-05-01,156.2
2005-06-01,155.5
2005-07-01,155.5
2005-08-01,155.3
2005-09-01,155.8
2005-10-01,156.8
2005-11-01,156.7
2005-12-01,156.9
2006-01-01,157.4
2006-02-01,156.9
2006-03-01,157.2
2006-04-01,157.2
2006-05-01,157.3
2006-06-01,157.7
2006-07-01,156.9
2006-08-01,157.8
2006-09-01,158.2
2006-10-01,158.6
2006-11-01,159.4
2006-12-01,159.9
2007-01-01,160.4
2007-02-01,161.6
2007-03-01,162.1
2007-04-01,162.2
2007-05-01,162.4
2007-06-01,162.3
2007-07-01,162.4
2007-08-01,162.5
2007-09-01,163
2007-10-01,164.7
2007-11-01,164.9
2007-12-01,165.5
2008-01-01,166.7
2008-02-01,167
2008-03-01,167.6
2008-04-01,168
2008-05-01,168.8
2008-06-01,169.4
2008-07-01,170.2
2008-08-01,170.8
2008-09-01,171.2
2008-10-01,173.1
2008-11-01,172.7
2008-12-01,172.3
2009-01-01,172.7
2009-02-01,172.1
2009-03-01,171.9
2009-04-01,172.4
2009-05-01,171.7
2009-06-01,172.4
2009-07-01,171.4
2009-08-01,171.8
2009-09-01,171.5
2009-10-01,172.8
2009-11-01,173.5
2009-12-01,174
2010-01-01,174.6
2010-02-01,174.7
2010-03-01,175.8
2010-04-01,175.5
2010-05-01,175.7
2010-06-01,174.6
2010-07-01,174.9
2010-08-01,174.9
2010-09-01,175.4
2010-10-01,176.3
2010-11-01,176.7
2010-12-01,177.3
2011-01-01,178.2
2011-02-01,180
2011-03-01,180.1
2011-04-01,180.5
2011-05-01,180
2011-06-01,180.6
2011-07-01,181.4
2011-08-01,182.1
2011-09-01,182.5
2011-10-01,183.4
2011-11-01,184
2011-12-01,184
2012-01-01,184.8
2012-02-01,184.9
2012-03-01,185.1
2012-04-01,185.2
2012-05-01,185.2
2012-06-01,185.4
2012-07-01,186
2012-08-01,186.6
2012-09-01,186.6
2012-10-01,187.6
2012-11-01,188.1
2012-12-01,187.9
2013-01-01,188.8
2013-02-01,188.5
2013-03-01,188.9
2013-04-01,188.6
2013-05-01,188.8
2013-06-01,188.9
2013-07-01,189
2013-08-01,189.3
2013-09-01,188.9
2013-10-01,190
2013-11-01,190.3
2013-12-01,190.7
2014-01-01,191.9
2014-02-01,192.2
2014-03-01,192.5
2014-04-01,193.5
2014-05-01,193.5
2014-06-01,194
2014-07-01,194.5
2014-08-01,194.5
2014-09-01,194.4
2014-10-01,195.9
2014-11-01,195.7
2014-12-01,195.7
2015-01-01,196.2
2015-02-01,195.9
2015-03-01,195.6
2015-04-01,195.3
2015-05-01,195.9
2015-06-01,196.9
2015-07-01,196.5
2015-08-01,196.6
2015-09-01,196.4
2015-10-01,196.5
2015-11-01,196.6
2015-12-01,196.2
2016-01-01,197.4
2016-02-01,197.5
2016-03-01,196.8
2016-04-01,196.8
2016-05-01,197
2016-06-01,197.6
2016-07-01,197.4
2016-08-01,196.8
2016-09-01,197.2
2016-10-01,197.5
2016-11-01,197.3
2016-12-01,198
2017-01-01,198.7
2017-02-01,199.1
2017-03-01,199.7
2017-04-01,200.9
2017-05-01,200.5
2017-06-01,201.1
2017-07-01,200.7
2017-08-01,200.6
2017-09-01,200.4
2017-10-01,201.7
2017-11-01,202
2017-12-01,202
2018-01-01,202.4
2018-02-01,202.2
2018-03-01,203.6
2018-04-01,203.2
2018-05-01,203.8
2018-06-01,203.6
2018-07-01,203.9
2018-08-01,203.9
2018-09-01,204
2018-10-01,205.2
2018-11-01,206.1
2018-12-01,207.3
2019-01-01,207.5
2019-02-01,207.4
2019-03-01,207.9
2019-04-01,207.9
2019-05-01,208.2
2019-06-01,208.5
2019-07-01,208.4
2019-08-01,208.1
2019-09-01,208.2
2019-10-01,209.2
2019-11-01,210.2
2019-12-01,210.1
2020-01-01,210.4
2020-02-01,209.8
2020-03-01,209.8
2020-04-01,210.2
2020-05-01,213.4
2020-06-01,210.7
2020-07-01,210.3
2020-08-01,210.2
2020-09-01,210.7
2020-10-01,212
2020-11-01,212.2
2020-12-01,211.4
2021-01-01,212.7
2021-02-01,213.7
2021-03-01,214.5
2021-04-01,216.2
2021-05-01,218.4
2021-06-01,220.6
2021-07-01,220.645
2021-08-01,222.454
2021-09-01,224.718
2021-10-01,225.91
2021-11-01,227.543
2021-12-01,228.293
2022-01-01,230.947
2022-02-01,233.572
2022-03-01,235.904
2022-04-01,238.895
2022-05-01,241.075
2022-06-01,242.301
2022-07-01,244.232
2022-08-01,244.946
2022-09-01,245.99
2022-10-01,247.472
2022-11-01,250.682
2022-12-01,250.369
2023-01-01,250.945
2023-02-01,249.577
2023-03-01,250.678
2023-04-01,250.769
2023-05-01,250.787
2023-06-01,251.16
2023-07-01,251.16
2023-08-01,251.436
2023-09-01,251.694
2023-10-01,251.922
2023-11-01,252.56
