"Date","WPS3721"
2009-03-01,100.3
2009-04-01,100.1
2009-05-01,99.5
2009-06-01,98.7
2009-07-01,98.5
2009-08-01,98.8
2009-09-01,97.2
2009-10-01,97.3
2009-11-01,97.1
2009-12-01,97
2010-01-01,96.4
2010-02-01,96.1
2010-03-01,95.6
2010-04-01,94.9
2010-05-01,94.9
2010-06-01,94.6
2010-07-01,94.6
2010-08-01,93.7
2010-09-01,93.6
2010-10-01,93.4
2010-11-01,92.8
2010-12-01,92.7
2011-01-01,92.2
2011-02-01,92.2
2011-03-01,92.1
2011-04-01,91.5
2011-05-01,91.3
2011-06-01,91
2011-07-01,90.9
2011-08-01,90.4
2011-09-01,90.1
2011-10-01,90.1
2011-11-01,89.8
2011-12-01,89.3
2012-01-01,89.5
2012-02-01,88.7
2012-03-01,89.1
2012-04-01,88.2
2012-05-01,88.6
2012-06-01,88.5
2012-07-01,88.3
2012-08-01,89.4
2012-09-01,88.9
2012-10-01,88
2012-11-01,88.4
2012-12-01,87.8
2013-01-01,NA
2013-02-01,NA
2013-03-01,NA
2013-04-01,NA
2013-05-01,NA
2013-06-01,NA
2013-07-01,NA
2013-08-01,NA
2013-09-01,NA
2013-10-01,NA
2013-11-01,NA
2013-12-01,NA
2014-01-01,NA
2014-02-01,NA
2014-03-01,NA
2014-04-01,NA
2014-05-01,NA
2014-06-01,NA
2014-07-01,NA
2014-08-01,NA
2014-09-01,NA
2014-10-01,NA
2014-11-01,NA
2014-12-01,NA
2015-01-01,81.7
2015-02-01,79.7
2015-03-01,78.2
2015-04-01,80.3
2015-05-01,78.3
2015-06-01,77.9
2015-07-01,77.9
2015-08-01,76.8
2015-09-01,76.4
2015-10-01,75.7
2015-11-01,74.3
2015-12-01,74.1
2016-01-01,73.9
2016-02-01,73.6
2016-03-01,73.3
2016-04-01,72.7
2016-05-01,72.2
2016-06-01,72.1
2016-07-01,71.8
2016-08-01,70.7
2016-09-01,70.1
2016-10-01,70
2016-11-01,69.4
2016-12-01,69.1
2017-01-01,68.6
2017-02-01,67.8
2017-03-01,67.6
2017-04-01,67.4
2017-05-01,66.6
2017-06-01,66.2
2017-07-01,65.7
2017-08-01,65.1
2017-09-01,65.1
2017-10-01,65
2017-11-01,64.8
2017-12-01,64.7
2018-01-01,64.3
2018-02-01,63.7
2018-03-01,63.3
2018-04-01,63.4
2018-05-01,63.8
2018-06-01,63.6
2018-07-01,63.5
2018-08-01,64
2018-09-01,63.9
2018-10-01,63.7
2018-11-01,63.7
2018-12-01,63.5
2019-01-01,63.3
2019-02-01,63.9
2019-03-01,63.8
2019-04-01,63.8
2019-05-01,64
2019-06-01,63.9
2019-07-01,63.9
2019-08-01,63.7
2019-09-01,63.7
2019-10-01,63.7
2019-11-01,63.5
2019-12-01,63.6
2020-01-01,63.4
2020-02-01,64.1
2020-03-01,64
2020-04-01,63.9
2020-05-01,62.6
2020-06-01,62.7
2020-07-01,62.8
2020-08-01,63
2020-09-01,63
2020-10-01,63.1
2020-11-01,63.3
2020-12-01,63.2
2021-01-01,63.1
2021-02-01,63.2
2021-03-01,63.2
2021-04-01,63.2
2021-05-01,63.3
2021-06-01,63.5
2021-07-01,63.472
2021-08-01,63.096
2021-09-01,63.162
2021-10-01,63.223
2021-11-01,63.317
2021-12-01,63.336
2022-01-01,63.296
2022-02-01,63.518
2022-03-01,63.54
2022-04-01,63.601
2022-05-01,63.858
2022-06-01,64.007
2022-07-01,64.052
2022-08-01,64.277
2022-09-01,64.357
2022-10-01,64.413
2022-11-01,64.369
2022-12-01,64.398
2023-01-01,64.369
2023-02-01,64.564
2023-03-01,64.59
2023-04-01,64.651
2023-05-01,65.071
2023-06-01,65.183
2023-07-01,65.228
2023-08-01,64.869
2023-09-01,64.95
2023-10-01,65.005
2023-11-01,65.145
