"Date","WPU14250102"
2008-06-01,100
2008-07-01,NA
2008-08-01,NA
2008-09-01,NA
2008-10-01,NA
2008-11-01,NA
2008-12-01,NA
2009-01-01,NA
2009-02-01,NA
2009-03-01,NA
2009-04-01,NA
2009-05-01,NA
2009-06-01,NA
2009-07-01,NA
2009-08-01,NA
2009-09-01,NA
2009-10-01,NA
2009-11-01,NA
2009-12-01,NA
2010-01-01,NA
2010-02-01,NA
2010-03-01,NA
2010-04-01,NA
2010-05-01,NA
2010-06-01,NA
2010-07-01,NA
2010-08-01,NA
2010-09-01,NA
2010-10-01,NA
2010-11-01,NA
2010-12-01,NA
2011-01-01,NA
2011-02-01,NA
2011-03-01,NA
2011-04-01,NA
2011-05-01,NA
2011-06-01,NA
2011-07-01,NA
2011-08-01,NA
2011-09-01,NA
2011-10-01,NA
2011-11-01,NA
2011-12-01,NA
2012-01-01,119
2012-02-01,119.6
2012-03-01,119.9
2012-04-01,119.9
2012-05-01,119.9
2012-06-01,120.9
2012-07-01,120.9
2012-08-01,121.7
2012-09-01,121.7
2012-10-01,121.7
2012-11-01,121.7
2012-12-01,121.7
2013-01-01,123.8
2013-02-01,124.7
2013-03-01,124.7
2013-04-01,124.9
2013-05-01,124.9
2013-06-01,125.2
2013-07-01,125.2
2013-08-01,125.2
2013-09-01,129.3
2013-10-01,129.3
2013-11-01,129.3
2013-12-01,129.3
2014-01-01,130
2014-02-01,130
2014-03-01,133.4
2014-04-01,133.4
2014-05-01,133.4
2014-06-01,133.4
2014-07-01,133.4
2014-08-01,133.4
2014-09-01,133.4
2014-10-01,133.4
2014-11-01,133.4
2014-12-01,133.4
2015-01-01,134.3
2015-02-01,134.3
2015-03-01,134.3
2015-04-01,134.3
2015-05-01,134.3
2015-06-01,134.3
2015-07-01,135
2015-08-01,137.6
2015-09-01,137.6
2015-10-01,137.6
2015-11-01,137.5
2015-12-01,137.5
2016-01-01,138.5
2016-02-01,138.5
2016-03-01,138.5
2016-04-01,138.5
2016-05-01,138.5
2016-06-01,138.5
2016-07-01,138.5
2016-08-01,138.6
2016-09-01,138.5
2016-10-01,138.5
2016-11-01,138.5
2016-12-01,138.5
2017-01-01,138.5
2017-02-01,138.5
2017-03-01,138.5
2017-04-01,138.5
2017-05-01,138.5
2017-06-01,138.5
2017-07-01,138.5
2017-08-01,138.5
2017-09-01,138.5
2017-10-01,138.5
2017-11-01,138.5
2017-12-01,138.5
2018-01-01,138.5
2018-02-01,143
2018-03-01,143
2018-04-01,143
2018-05-01,143
2018-06-01,143
2018-07-01,143
2018-08-01,143.4
2018-09-01,143.4
2018-10-01,143.4
2018-11-01,143.4
2018-12-01,143.4
2019-01-01,143.4
2019-02-01,143.4
2019-03-01,143.4
2019-04-01,143.4
2019-05-01,143.4
2019-06-01,143.4
2019-07-01,143.4
2019-08-01,143.4
2019-09-01,143.4
2019-10-01,143.4
2019-11-01,143.4
2019-12-01,143.4
2020-01-01,143.4
2020-02-01,143.4
2020-03-01,143.4
2020-04-01,143.5
2020-05-01,151.8
2020-06-01,151.8
2020-07-01,151.8
2020-08-01,152.5
2020-09-01,152.5
2020-10-01,152.5
2020-11-01,152.5
2020-12-01,152.5
2021-01-01,152.5
2021-02-01,152.5
2021-03-01,152.5
2021-04-01,152.5
2021-05-01,152.5
2021-06-01,152.5
2021-07-01,152.497
2021-08-01,152.497
2021-09-01,152.497
2021-10-01,152.497
2021-11-01,152.497
2021-12-01,152.497
2022-01-01,152.497
2022-02-01,152.497
2022-03-01,152.497
2022-04-01,152.497
2022-05-01,153.656
2022-06-01,153.656
2022-07-01,153.713
2022-08-01,153.945
2022-09-01,160.743
2022-10-01,160.743
2022-11-01,160.839
2022-12-01,160.983
2023-01-01,161.229
2023-02-01,161.229
2023-03-01,161.229
2023-04-01,161.229
2023-05-01,161.229
2023-06-01,161.298
2023-07-01,161.479
2023-08-01,161.479
2023-09-01,161.479
2023-10-01,161.479
2023-11-01,162.997
