"Date","WPS0571"
1973-03-01,17.5
1973-04-01,17.8
1973-05-01,18
1973-06-01,18
1973-07-01,17.8
1973-08-01,17.9
1973-09-01,18
1973-10-01,18.6
1973-11-01,19.9
1973-12-01,21.5
1974-01-01,23.2
1974-02-01,24.8
1974-03-01,27
1974-04-01,28.7
1974-05-01,29.3
1974-06-01,30.4
1974-07-01,30.9
1974-08-01,31
1974-09-01,31.3
1974-10-01,31.7
1974-11-01,30.7
1974-12-01,31.1
1975-01-01,31.4
1975-02-01,31.7
1975-03-01,31.9
1975-04-01,32.2
1975-05-01,32.8
1975-06-01,33.4
1975-07-01,34.1
1975-08-01,36
1975-09-01,36.9
1975-10-01,37.7
1975-11-01,38
1975-12-01,38
1976-01-01,37.8
1976-02-01,37.7
1976-03-01,36.9
1976-04-01,36.3
1976-05-01,36.2
1976-06-01,37
1976-07-01,37.9
1976-08-01,38.3
1976-09-01,38.7
1976-10-01,39.1
1976-11-01,39.7
1976-12-01,39.9
1977-01-01,39.9
1977-02-01,40.1
1977-03-01,41.1
1977-04-01,41.5
1977-05-01,41.9
1977-06-01,42.1
1977-07-01,41.7
1977-08-01,41.2
1977-09-01,41.1
1977-10-01,41.3
1977-11-01,41.9
1977-12-01,42.4
1978-01-01,42.5
1978-02-01,42.2
1978-03-01,41.8
1978-04-01,41.9
1978-05-01,41.8
1978-06-01,42.4
1978-07-01,42.9
1978-08-01,43.5
1978-09-01,44.2
1978-10-01,45.1
1978-11-01,45.9
1978-12-01,47
1979-01-01,48.1
1979-02-01,48.7
1979-03-01,49.3
1979-04-01,51.6
1979-05-01,54
1979-06-01,56.6
1979-07-01,59.8
1979-08-01,63.6
1979-09-01,67.6
1979-10-01,71.1
1979-11-01,73.5
1979-12-01,75.6
1980-01-01,79.5
1980-02-01,84.9
1980-03-01,90.5
1980-04-01,96.2
1980-05-01,96.3
1980-06-01,96.1
1980-07-01,95.8
1980-08-01,95.4
1980-09-01,95.3
1980-10-01,95.1
1980-11-01,96.4
1980-12-01,97.5
1981-01-01,100.1
1981-02-01,104.1
1981-03-01,110.1
1981-04-01,114.9
1981-05-01,112
1981-06-01,110.9
1981-07-01,108.5
1981-08-01,106.3
1981-09-01,106.4
1981-10-01,107
1981-11-01,107.5
1981-12-01,107.6
1982-01-01,108.3
1982-02-01,106.8
1982-03-01,101
