"Date","WPU102502"
1953-12-01,36.6
1954-01-01,36.6
1954-02-01,36.6
1954-03-01,36.6
1954-04-01,36.5
1954-05-01,36.5
1954-06-01,36.5
1954-07-01,36.5
1954-08-01,36.5
1954-09-01,36.5
1954-10-01,36.5
1954-11-01,36.5
1954-12-01,36.6
1955-01-01,36.5
1955-02-01,38.4
1955-03-01,38.3
1955-04-01,40.1
1955-05-01,40.1
1955-06-01,40.1
1955-07-01,40.1
1955-08-01,41.9
1955-09-01,45.2
1955-10-01,45.2
1955-11-01,45.2
1955-12-01,45.2
1956-01-01,45.5
1956-02-01,46.2
1956-03-01,48
1956-04-01,48.6
1956-05-01,47.8
1956-06-01,47.7
1956-07-01,44.8
1956-08-01,44.8
1956-09-01,44.8
1956-10-01,44.8
1956-11-01,42.6
1956-12-01,42.8
1957-01-01,42.9
1957-02-01,41.6
1957-03-01,40.4
1957-04-01,39.7
1957-05-01,39.2
1957-06-01,39.2
1957-07-01,37.3
1957-08-01,36.5
1957-09-01,35.7
1957-10-01,35.7
1957-11-01,36.9
1957-12-01,36.9
1958-01-01,35.6
1958-02-01,35.6
1958-03-01,35.6
1958-04-01,35.6
1958-05-01,35.4
1958-06-01,35.4
1958-07-01,35.5
1958-08-01,35.7
1958-09-01,35.7
1958-10-01,36.1
1958-11-01,37.1
1958-12-01,38.1
1959-01-01,38.1
1959-02-01,38.7
1959-03-01,39.5
1959-04-01,39.5
1959-05-01,39.5
1959-06-01,39.5
1959-07-01,37.8
1959-08-01,37.6
1959-09-01,38.7
1959-10-01,39.1
1959-11-01,40.9
1959-12-01,40.9
1960-01-01,40.9
1960-02-01,40.9
1960-03-01,40.9
1960-04-01,40.6
1960-05-01,40.2
1960-06-01,39.9
1960-07-01,39.9
1960-08-01,39.6
1960-09-01,39.3
1960-10-01,38.2
1960-11-01,38.5
1960-12-01,37.2
1961-01-01,36.4
1961-02-01,36.4
1961-03-01,35.6
1961-04-01,35.2
1961-05-01,36
1961-06-01,36.6
1961-07-01,36.8
1961-08-01,36.9
1961-09-01,37.2
1961-10-01,37
1961-11-01,36.6
1961-12-01,36.1
1962-01-01,35.9
1962-02-01,36.4
1962-03-01,36.4
1962-04-01,36.3
1962-05-01,36.2
1962-06-01,36
1962-07-01,35.6
1962-08-01,35.4
1962-09-01,35.2
1962-10-01,35.5
1962-11-01,35.8
1962-12-01,35.7
1963-01-01,36.2
1963-02-01,36.2
1963-03-01,36.1
1963-04-01,35.9
1963-05-01,36.1
1963-06-01,35.2
1963-07-01,35.7
1963-08-01,35.8
1963-09-01,35.5
1963-10-01,35
1963-11-01,34.9
1963-12-01,35.2
1964-01-01,35.2
1964-02-01,35.1
1964-03-01,36.7
1964-04-01,37.1
1964-05-01,37.3
1964-06-01,37.3
1964-07-01,37.7
1964-08-01,39
1964-09-01,39
1964-10-01,40.2
1964-11-01,41.2
1964-12-01,41.2
1965-01-01,41.2
1965-02-01,41.2
1965-03-01,41.2
1965-04-01,41.2
1965-05-01,43
1965-06-01,42.9
1965-07-01,42.9
1965-08-01,43.1
1965-09-01,43.4
1965-10-01,43.4
1965-11-01,45.1
1965-12-01,44.3
1966-01-01,44.8
1966-02-01,45.2
1966-03-01,45.4
1966-04-01,46.7
1966-05-01,49.3
1966-06-01,49.5
1966-07-01,49.5
1966-08-01,49.8
1966-09-01,48.3
1966-10-01,49
1966-11-01,49.4
1966-12-01,49.4
1967-01-01,49.9
1967-02-01,49.9
1967-03-01,48.6
1967-04-01,48.2
1967-05-01,46.5
1967-06-01,46.5
1967-07-01,46.5
1967-08-01,46.4
1967-09-01,47.8
1967-10-01,48.8
1967-11-01,51
1967-12-01,52.2
1968-01-01,55.9
1968-02-01,58
1968-03-01,58.2
1968-04-01,59.3
1968-05-01,52.1
1968-06-01,49.8
1968-07-01,48.2
1968-08-01,48
1968-09-01,48
1968-10-01,48.1
1968-11-01,49
1968-12-01,49.8
1969-01-01,53.1
1969-02-01,53
1969-03-01,53.6
1969-04-01,54.8
1969-05-01,56.4
1969-06-01,56.5
1969-07-01,57.5
1969-08-01,59.8
1969-09-01,61.6
1969-10-01,62
1969-11-01,62
1969-12-01,64
1970-01-01,65.9
1970-02-01,65.5
1970-03-01,64.1
1970-04-01,65.6
1970-05-01,66.4
1970-06-01,66.4
1970-07-01,64.7
1970-08-01,64.3
1970-09-01,60.5
1970-10-01,60.1
1970-11-01,59.7
1970-12-01,57.7
1971-01-01,55.9
1971-02-01,54.9
