"Date","WPU115"
1990-12-01,1183.8
1991-01-01,1158.7
1991-02-01,1150.9
1991-03-01,1138.5
1991-04-01,1132.4
1991-05-01,1101.7
1991-06-01,1062.1
1991-07-01,1019.4
1991-08-01,988
1991-09-01,985.4
1991-10-01,971
1991-11-01,965.5
1991-12-01,954.7
1992-01-01,943
1992-02-01,934.4
1992-03-01,919.6
1992-04-01,896.1
1992-05-01,888.2
1992-06-01,865.5
1992-07-01,841.4
1992-08-01,838.3
1992-09-01,824.9
1992-10-01,816.1
1992-11-01,814.3
1992-12-01,811.7
1993-01-01,799.7
1993-02-01,782.5
1993-03-01,768.3
1993-04-01,751.9
1993-05-01,744.7
1993-06-01,734
1993-07-01,725.2
1993-08-01,713.6
1993-09-01,713.7
1993-10-01,701
1993-11-01,700.4
1993-12-01,696.9
1994-01-01,691.1
1994-02-01,684.6
1994-03-01,688
1994-04-01,683.6
1994-05-01,680.6
1994-06-01,679
1994-07-01,674.5
1994-08-01,670.1
1994-09-01,671.1
1994-10-01,660.4
1994-11-01,653.5
1994-12-01,653.7
1995-01-01,647
1995-02-01,637.3
1995-03-01,631.9
1995-04-01,633.5
1995-05-01,629.3
1995-06-01,622.3
1995-07-01,618.3
1995-08-01,608
1995-09-01,602.6
1995-10-01,598.9
1995-11-01,594.4
1995-12-01,592.4
1996-01-01,582.7
1996-02-01,569.9
1996-03-01,562.8
1996-04-01,548
1996-05-01,543.8
1996-06-01,537.6
1996-07-01,531.3
1996-08-01,528.6
1996-09-01,524.9
1996-10-01,517.4
1996-11-01,510.5
1996-12-01,502.6
1997-01-01,498.9
1997-02-01,493
1997-03-01,488.4
1997-04-01,482.5
1997-05-01,467.6
1997-06-01,461.8
1997-07-01,456.8
1997-08-01,451.4
1997-09-01,446.5
1997-10-01,441.8
1997-11-01,437.2
1997-12-01,434.5
1998-01-01,424.8
1998-02-01,414.8
1998-03-01,406.6
1998-04-01,396
1998-05-01,390.7
1998-06-01,387.8
1998-07-01,383.4
1998-08-01,375.2
1998-09-01,372.9
1998-10-01,366
1998-11-01,363.7
1998-12-01,357.2
1999-01-01,349.6
1999-02-01,347.6
1999-03-01,345.3
1999-04-01,339.4
1999-05-01,337.5
1999-06-01,335.6
1999-07-01,331.8
1999-08-01,327.1
1999-09-01,326.1
1999-10-01,324.3
1999-11-01,322.9
1999-12-01,321.2
2000-01-01,317.1
2000-02-01,315.9
2000-03-01,313.5
2000-04-01,311.2
2000-05-01,308.1
2000-06-01,306.8
2000-07-01,307.4
2000-08-01,304.7
2000-09-01,304.1
2000-10-01,304.3
2000-11-01,303.8
2000-12-01,300.7
2001-01-01,296.1
2001-02-01,291.8
2001-03-01,287.5
2001-04-01,287.4
2001-05-01,285.7
2001-06-01,282.6
2001-07-01,280.8
2001-08-01,271.8
2001-09-01,271.8
2001-10-01,270.1
2001-11-01,267.9
2001-12-01,266.3
2002-01-01,259.5
2002-02-01,255.3
2002-03-01,253.8
2002-04-01,252.8
2002-05-01,251.2
2002-06-01,247.9
