"Date","WPSFD4131"
1988-09-01,118.1
1988-10-01,118.4
1988-11-01,118.7
1988-12-01,119.2
1989-01-01,119.9
1989-02-01,120.5
1989-03-01,120.7
1989-04-01,120.8
1989-05-01,121.6
1989-06-01,122.2
1989-07-01,122.1
1989-08-01,122.7
1989-09-01,123.1
1989-10-01,123.5
1989-11-01,123.9
1989-12-01,124.2
1990-01-01,124.5
1990-02-01,124.9
1990-03-01,125.3
1990-04-01,125.5
1990-05-01,126
1990-06-01,126.4
1990-07-01,126.6
1990-08-01,127.1
1990-09-01,127.7
1990-10-01,128
1990-11-01,128.4
1990-12-01,128.6
1991-01-01,129.5
1991-02-01,129.8
1991-03-01,130.1
1991-04-01,130.4
1991-05-01,130.6
1991-06-01,130.7
1991-07-01,131
1991-08-01,131.3
1991-09-01,131.8
1991-10-01,132.3
1991-11-01,132.5
1991-12-01,132.6
1992-01-01,133
1992-02-01,133.1
1992-03-01,133.4
1992-04-01,133.8
1992-05-01,134.3
1992-06-01,134.1
1992-07-01,134.3
1992-08-01,134.3
1992-09-01,134.6
1992-10-01,134.9
1992-11-01,135.1
1992-12-01,135.2
1993-01-01,135.6
1993-02-01,135.9
1993-03-01,136.1
1993-04-01,136.5
1993-05-01,136.6
1993-06-01,136.4
1993-07-01,136.6
1993-08-01,134.9
1993-09-01,134.9
1993-10-01,135
1993-11-01,135.3
1993-12-01,135.7
1994-01-01,136.3
1994-02-01,136.3
1994-03-01,136.4
1994-04-01,136.6
1994-05-01,137
1994-06-01,137.2
1994-07-01,137.3
1994-08-01,137.6
1994-09-01,137.7
1994-10-01,137.4
1994-11-01,137.6
1994-12-01,137.9
1995-01-01,138.4
1995-02-01,138.7
1995-03-01,139
1995-04-01,139.3
1995-05-01,139.7
1995-06-01,139.8
1995-07-01,140.2
1995-08-01,140.2
1995-09-01,140.2
1995-10-01,141
1995-11-01,141.3
1995-12-01,141.5
1996-01-01,141.5
1996-02-01,141.6
1996-03-01,141.6
1996-04-01,141.6
1996-05-01,142
1996-06-01,142.2
1996-07-01,142.2
1996-08-01,142.3
1996-09-01,142.2
1996-10-01,142.3
1996-11-01,142.1
1996-12-01,142.3
1997-01-01,142.5
1997-02-01,142.4
1997-03-01,142.6
1997-04-01,142.6
1997-05-01,142.4
1997-06-01,142.4
1997-07-01,142.2
1997-08-01,142.3
1997-09-01,142.6
1997-10-01,142.6
1997-11-01,142.4
1997-12-01,142.3
1998-01-01,142.4
1998-02-01,142.6
1998-03-01,143.3
1998-04-01,143.4
1998-05-01,143.5
1998-06-01,143.5
1998-07-01,143.8
1998-08-01,143.8
1998-09-01,144
1998-10-01,144.2
1998-11-01,144.3
1998-12-01,145.8
1999-01-01,145.6
1999-02-01,145.7
1999-03-01,145.7
1999-04-01,145.7
1999-05-01,145.7
1999-06-01,145.8
1999-07-01,145.8
1999-08-01,145.7
1999-09-01,146.5
1999-10-01,146.9
1999-11-01,146.9
1999-12-01,147
2000-01-01,146.8
2000-02-01,147.3
2000-03-01,147.4
2000-04-01,147.4
2000-05-01,147.8
2000-06-01,147.8
2000-07-01,148.1
2000-08-01,148.2
2000-09-01,148.6
2000-10-01,148.5
2000-11-01,148.7
2000-12-01,148.9
2001-01-01,149.5
2001-02-01,149.2
2001-03-01,149.5
2001-04-01,149.8
2001-05-01,150.1
2001-06-01,150.2
2001-07-01,150.5
2001-08-01,150.5
2001-09-01,150.7
2001-10-01,149.8
2001-11-01,150.2
2001-12-01,150.4
2002-01-01,150
2002-02-01,150.1
2002-03-01,150
2002-04-01,150.3
2002-05-01,150.2
2002-06-01,150.5
2002-07-01,150
2002-08-01,149.9
2002-09-01,150.3
2002-10-01,150.5
2002-11-01,150.3
2002-12-01,149.5
2003-01-01,149.8
2003-02-01,149.9
2003-03-01,150.7
2003-04-01,149.9
2003-05-01,150.1
2003-06-01,150.1
2003-07-01,150.3
2003-08-01,150.5
2003-09-01,150.4
2003-10-01,151.1
2003-11-01,151
2003-12-01,151
2004-01-01,151.4
2004-02-01,151.3
2004-03-01,151.8
2004-04-01,151.9
2004-05-01,152.3
2004-06-01,152.8
2004-07-01,152.5
2004-08-01,152.9
2004-09-01,153.2
2004-10-01,153.7
2004-11-01,154.1
2004-12-01,154.5
2005-01-01,155.4
2005-02-01,155.3
2005-03-01,155.6
2005-04-01,156
2005-05-01,156.4
2005-06-01,156.2
2005-07-01,156.8
2005-08-01,156.9
2005-09-01,157.1
2005-10-01,156.8
2005-11-01,156.8
2005-12-01,156.8
2006-01-01,157.5
2006-02-01,158
2006-03-01,158.4
2006-04-01,158.5
2006-05-01,158.9
2006-06-01,159
2006-07-01,158.1
2006-08-01,158.7
2006-09-01,159.2
2006-10-01,158.5
2006-11-01,159.9
2006-12-01,160
2007-01-01,160.2
2007-02-01,160.9
2007-03-01,160.9
2007-04-01,161
2007-05-01,161.4
2007-06-01,161.7
2007-07-01,162.1
2007-08-01,162.3
2007-09-01,162.3
2007-10-01,162.9
2007-11-01,163.4
2007-12-01,163.4
2008-01-01,164.1
2008-02-01,164.8
2008-03-01,165.1
2008-04-01,165.8
2008-05-01,166.3
2008-06-01,166.6
2008-07-01,167.4
2008-08-01,168.1
2008-09-01,168.9
2008-10-01,170.5
2008-11-01,170.4
2008-12-01,170.8
2009-01-01,170.8
2009-02-01,170.9
2009-03-01,171.2
2009-04-01,171.3
2009-05-01,171.2
2009-06-01,171.8
2009-07-01,171.4
2009-08-01,171.8
2009-09-01,171.6
2009-10-01,171.5
2009-11-01,172.1
2009-12-01,172.1
2010-01-01,172.5
2010-02-01,172.6
2010-03-01,172.9
2010-04-01,172.9
2010-05-01,173.4
2010-06-01,173.6
2010-07-01,173.7
2010-08-01,173.9
2010-09-01,174.3
2010-10-01,174.3
2010-11-01,174.3
2010-12-01,174.6
2011-01-01,175.3
2011-02-01,175.7
2011-03-01,176.2
2011-04-01,176.8
2011-05-01,177
2011-06-01,177.6
2011-07-01,178.2
2011-08-01,178.5
2011-09-01,179
2011-10-01,179.4
2011-11-01,179.6
2011-12-01,180
2012-01-01,180.7
2012-02-01,181
2012-03-01,181.3
2012-04-01,181.6
2012-05-01,181.8
2012-06-01,182.1
2012-07-01,182.9
2012-08-01,183.2
2012-09-01,183.2
2012-10-01,183.3
2012-11-01,183.7
2012-12-01,183.7
2013-01-01,183.9
2013-02-01,184.2
2013-03-01,184.4
2013-04-01,184.6
2013-05-01,184.8
2013-06-01,185
2013-07-01,185.2
2013-08-01,185.3
2013-09-01,185.4
2013-10-01,185.6
2013-11-01,185.9
2013-12-01,186.7
2014-01-01,187.5
2014-02-01,187.7
2014-03-01,187.7
2014-04-01,187.9
2014-05-01,188.2
2014-06-01,188.5
2014-07-01,188.7
2014-08-01,189
2014-09-01,189.2
2014-10-01,189.7
2014-11-01,189.7
2014-12-01,189.8
2015-01-01,190.7
2015-02-01,191.2
2015-03-01,191.4
2015-04-01,191.5
2015-05-01,191.8
2015-06-01,192.7
2015-07-01,193
2015-08-01,193
2015-09-01,193.2
2015-10-01,193.1
2015-11-01,193.2
2015-12-01,193.4
2016-01-01,193.9
2016-02-01,194.1
2016-03-01,194.3
2016-04-01,194.6
2016-05-01,194.8
2016-06-01,195.4
2016-07-01,195.4
2016-08-01,195.6
2016-09-01,195.8
2016-10-01,196.1
2016-11-01,196.3
2016-12-01,196.7
2017-01-01,197.2
2017-02-01,197.4
2017-03-01,197.9
2017-04-01,198.5
2017-05-01,198.5
2017-06-01,198.8
2017-07-01,198.9
2017-08-01,199.1
2017-09-01,199
2017-10-01,200
2017-11-01,200.5
2017-12-01,200.6
2018-01-01,201
2018-02-01,201.4
2018-03-01,201.9
2018-04-01,202.3
2018-05-01,202.6
2018-06-01,203
2018-07-01,203.6
2018-08-01,204.1
2018-09-01,204.4
2018-10-01,205.1
2018-11-01,205.6
2018-12-01,205.8
2019-01-01,206.8
2019-02-01,207
2019-03-01,207.3
2019-04-01,207.4
2019-05-01,207.6
2019-06-01,207.7
2019-07-01,208
2019-08-01,208
2019-09-01,208.2
2019-10-01,208.5
2019-11-01,208.8
2019-12-01,208.8
2020-01-01,209
2020-02-01,209.5
2020-03-01,209.5
2020-04-01,209.9
2020-05-01,209.8
2020-06-01,209.8
2020-07-01,210.2
2020-08-01,210.5
2020-09-01,210.7
2020-10-01,210.8
2020-11-01,211.5
2020-12-01,211.6
2021-01-01,212.4
2021-02-01,213
2021-03-01,213.8
2021-04-01,214.9
2021-05-01,216.1
2021-06-01,217.6
2021-07-01,219.052
2021-08-01,220.068
2021-09-01,221.546
2021-10-01,222.791
2021-11-01,224.142
2021-12-01,225.403
2022-01-01,227.484
2022-02-01,229.634
2022-03-01,231.136
2022-04-01,233.436
2022-05-01,235.351
2022-06-01,236.991
2022-07-01,238.297
2022-08-01,239.524
2022-09-01,240.255
2022-10-01,240.998
2022-11-01,242.156
2022-12-01,242.696
2023-01-01,244.404
2023-02-01,245.204
2023-03-01,246.025
2023-04-01,246.151
2023-05-01,246.92
2023-06-01,247.006
2023-07-01,247.597
2023-08-01,248.003
2023-09-01,248.433
2023-10-01,248.503
2023-11-01,249.132
