"Date","WPS1195"
1975-01-01,49.2
1975-02-01,49.4
1975-03-01,47.8
1975-04-01,48.6
1975-05-01,48.7
1975-06-01,48.8
1975-07-01,49
1975-08-01,49.6
1975-09-01,49.8
1975-10-01,50.3
1975-11-01,50.3
1975-12-01,50.6
1976-01-01,50.4
1976-02-01,50.7
1976-03-01,51.1
1976-04-01,51.8
1976-05-01,52
1976-06-01,52.4
1976-07-01,52.6
1976-08-01,52.7
1976-09-01,52.9
1976-10-01,53
1976-11-01,53.4
1976-12-01,53.5
1977-01-01,53.9
1977-02-01,55.2
1977-03-01,55
1977-04-01,55.2
1977-05-01,56.7
1977-06-01,57.4
1977-07-01,57.9
1977-08-01,58.4
1977-09-01,59.2
1977-10-01,59.4
1977-11-01,60
1977-12-01,60.2
1978-01-01,63
1978-02-01,63.3
1978-03-01,64.6
1978-04-01,65.2
1978-05-01,65.6
1978-06-01,66.5
1978-07-01,67.1
1978-08-01,67.4
1978-09-01,67.6
1978-10-01,68.2
1978-11-01,69
1978-12-01,69.5
1979-01-01,69.8
1979-02-01,70.3
1979-03-01,70.7
1979-04-01,70.7
1979-05-01,71.5
1979-06-01,71.6
1979-07-01,71.6
1979-08-01,72.3
1979-09-01,73.2
1979-10-01,73.7
1979-11-01,74.4
1979-12-01,74.8
1980-01-01,75.9
1980-02-01,76.1
1980-03-01,76.6
1980-04-01,78.4
1980-05-01,78.8
1980-06-01,78.9
1980-07-01,81.9
1980-08-01,82.6
1980-09-01,83.4
1980-10-01,86.5
1980-11-01,86
1980-12-01,86.5
1981-01-01,87.2
1981-02-01,88.4
1981-03-01,88.7
1981-04-01,89
1981-05-01,89.3
1981-06-01,91.5
1981-07-01,93.7
1981-08-01,94.5
1981-09-01,95.2
1981-10-01,96
1981-11-01,95.8
1981-12-01,96.4
1982-01-01,94.8
1982-02-01,97.3
1982-03-01,97.5
1982-04-01,98.7
1982-05-01,100.3
1982-06-01,100.5
1982-07-01,101.1
1982-08-01,102.3
1982-09-01,102.7
1982-10-01,101.9
1982-11-01,101.1
1982-12-01,101.8
