"Date","WPU0253"
1977-12-01,62.1
1978-01-01,62.9
1978-02-01,67.6
1978-03-01,66.1
1978-04-01,67
1978-05-01,67.2
1978-06-01,66.9
1978-07-01,65.8
1978-08-01,67.9
1978-09-01,69.2
1978-10-01,71
1978-11-01,70.7
1978-12-01,71.2
1979-01-01,72.2
1979-02-01,71.6
1979-03-01,71.9
1979-04-01,72.1
1979-05-01,72
1979-06-01,72.7
1979-07-01,73
1979-08-01,73.7
1979-09-01,73.4
1979-10-01,74.2
1979-11-01,76.1
1979-12-01,82.9
1980-01-01,81.9
1980-02-01,113.2
1980-03-01,104.6
1980-04-01,105.2
1980-05-01,132.9
1980-06-01,139
1980-07-01,128
1980-08-01,140.6
1980-09-01,138.8
1980-10-01,176.9
1980-11-01,183.4
1980-12-01,143.3
1981-01-01,146.3
1981-02-01,134.3
1981-03-01,122.1
1981-04-01,113.4
1981-05-01,102.1
1981-06-01,107.5
1981-07-01,96
1981-08-01,99.7
1981-09-01,87
1981-10-01,87.8
1981-11-01,85.2
1981-12-01,88.3
1982-01-01,94.7
1982-02-01,95.1
1982-03-01,95
1982-04-01,94.4
1982-05-01,99
1982-06-01,100
1982-07-01,102.2
1982-08-01,105.1
1982-09-01,104.9
1982-10-01,103.6
1982-11-01,103
1982-12-01,103.1
1983-01-01,103.5
1983-02-01,105.1
1983-03-01,104.6
1983-04-01,106.7
1983-05-01,106.7
1983-06-01,107.3
1983-07-01,107.9
1983-08-01,107.4
1983-09-01,108.7
1983-10-01,108.7
1983-11-01,108
1983-12-01,107.9
1984-01-01,108.5
1984-02-01,107.6
1984-03-01,108.4
1984-04-01,108.3
1984-05-01,108.9
1984-06-01,108.5
1984-07-01,108.2
1984-08-01,107.9
1984-09-01,107.3
1984-10-01,106.8
1984-11-01,106.5
1984-12-01,105.7
1985-01-01,104.8
1985-02-01,103.1
1985-03-01,103.2
1985-04-01,103.2
1985-05-01,103.7
1985-06-01,103.5
1985-07-01,103.1
1985-08-01,102.6
1985-09-01,102.5
1985-10-01,101.7
1985-11-01,101.3
1985-12-01,101.2
1986-01-01,102.5
1986-02-01,102.5
1986-03-01,102.9
1986-04-01,102.5
1986-05-01,102.5
1986-06-01,102.4
1986-07-01,102.5
1986-08-01,103.4
1986-09-01,104
1986-10-01,104.5
1986-11-01,104.6
1986-12-01,105.2
1987-01-01,104.7
1987-02-01,105.3
1987-03-01,105.1
1987-04-01,106.5
1987-05-01,106.3
1987-06-01,106.8
1987-07-01,107.2
1987-08-01,107.1
1987-09-01,107.4
1987-10-01,107.1
1987-11-01,107.1
1987-12-01,106.5
1988-01-01,105.7
1988-02-01,107
1988-03-01,106.7
1988-04-01,107.2
1988-05-01,106.6
1988-06-01,106.9
1988-07-01,108.2
1988-08-01,110
1988-09-01,109.9
1988-10-01,112.3
1988-11-01,112.2
1988-12-01,113.7
1989-01-01,115.8
1989-02-01,115.8
1989-03-01,116
1989-04-01,115.8
1989-05-01,116.9
1989-06-01,117.6
1989-07-01,119.6
1989-08-01,118.6
1989-09-01,120.4
1989-10-01,119.2
1989-11-01,120.1
1989-12-01,122
1990-01-01,122.4
1990-02-01,123.2
1990-03-01,121.7
1990-04-01,122.4
1990-05-01,122.5
1990-06-01,122.8
1990-07-01,123.2
1990-08-01,122.6
1990-09-01,123.1
1990-10-01,123
1990-11-01,122.7
1990-12-01,122.4
1991-01-01,123.1
1991-02-01,123.2
1991-03-01,122.9
1991-04-01,122
1991-05-01,121.3
1991-06-01,121.3
1991-07-01,121.4
1991-08-01,121.4
1991-09-01,121.2
1991-10-01,120.8
1991-11-01,120.6
1991-12-01,120.4
1992-01-01,120
1992-02-01,120.1
1992-03-01,120.2
1992-04-01,120.2
1992-05-01,119.9
1992-06-01,120
1992-07-01,120
1992-08-01,120.4
1992-09-01,119.6
1992-10-01,119.2
1992-11-01,119.2
1992-12-01,119
1993-01-01,118
1993-02-01,117.6
1993-03-01,118.3
1993-04-01,118.4
1993-05-01,118.2
1993-06-01,117.5
1993-07-01,117.7
1993-08-01,118.4
1993-09-01,118.4
1993-10-01,118.7
1993-11-01,118.4
1993-12-01,118.3
1994-01-01,117.8
1994-02-01,118
1994-03-01,118
1994-04-01,117.9
1994-05-01,118
1994-06-01,118
1994-07-01,118.2
1994-08-01,118.5
1994-09-01,117.9
1994-10-01,118.4
1994-11-01,119
1994-12-01,119.2
1995-01-01,119.8
1995-02-01,120.4
1995-03-01,120.6
1995-04-01,118.5
1995-05-01,118.8
1995-06-01,119
1995-07-01,119.3
1995-08-01,118.4
1995-09-01,118.5
1995-10-01,118.8
1995-11-01,119.3
1995-12-01,120.1
1996-01-01,121
1996-02-01,121.1
1996-03-01,121.9
1996-04-01,123.4
1996-05-01,122.7
1996-06-01,125
1996-07-01,125.4
1996-08-01,124.8
1996-09-01,125.5
1996-10-01,124.1
1996-11-01,124.2
1996-12-01,125.2
1997-01-01,126
1997-02-01,125.5
1997-03-01,126.2
1997-04-01,125.3
1997-05-01,125.4
1997-06-01,124.1
1997-07-01,123.3
1997-08-01,123.1
1997-09-01,122.6
1997-10-01,121.4
1997-11-01,119.9
1997-12-01,119.6
1998-01-01,119.4
1998-02-01,120.6
1998-03-01,120.7
1998-04-01,119.5
1998-05-01,119.2
1998-06-01,120
1998-07-01,118.6
1998-08-01,119.5
1998-09-01,120.3
1998-10-01,120
1998-11-01,120.3
1998-12-01,120.3
1999-01-01,118.9
1999-02-01,120.1
1999-03-01,122.1
1999-04-01,122
1999-05-01,122.7
1999-06-01,122.6
1999-07-01,122.4
1999-08-01,122
1999-09-01,121.4
1999-10-01,120.6
1999-11-01,119.1
1999-12-01,117.7
2000-01-01,117.2
2000-02-01,113.9
2000-03-01,113.2
2000-04-01,111.6
2000-05-01,111.5
2000-06-01,111.2
2000-07-01,111.4
2000-08-01,109.9
2000-09-01,108.7
2000-10-01,106.2
2000-11-01,106
2000-12-01,106.4
2001-01-01,106.8
2001-02-01,109.9
2001-03-01,109.2
2001-04-01,108.2
2001-05-01,109.1
2001-06-01,109.2
2001-07-01,109.5
2001-08-01,110.7
2001-09-01,110.5
2001-10-01,111.1
2001-11-01,111.4
2001-12-01,113.1
2002-01-01,114.4
2002-02-01,115.5
2002-03-01,117.3
2002-04-01,118.4
2002-05-01,116.7
2002-06-01,117.6
2002-07-01,117.9
2002-08-01,117.9
2002-09-01,118.9
2002-10-01,119.1
2002-11-01,119
2002-12-01,120.1
2003-01-01,119.9
2003-02-01,121.7
2003-03-01,122.1
2003-04-01,122.4
2003-05-01,122.3
2003-06-01,122.7
2003-07-01,122.8
2003-08-01,123.2
2003-09-01,121.1
2003-10-01,121.8
2003-11-01,120.6
2003-12-01,121.1
2004-01-01,119.5
2004-02-01,119.5
2004-03-01,120.2
2004-04-01,120.4
2004-05-01,121.1
2004-06-01,121.8
2004-07-01,121.3
2004-08-01,121.4
2004-09-01,121.3
2004-10-01,120.9
2004-11-01,120.5
2004-12-01,120.1
2005-01-01,120.9
2005-02-01,121.1
2005-03-01,120
2005-04-01,120.2
2005-05-01,121.2
2005-06-01,122.4
2005-07-01,121.6
2005-08-01,122.7
2005-09-01,123.1
2005-10-01,127.9
2005-11-01,135.8
2005-12-01,142.3
2006-01-01,143.6
2006-02-01,148
2006-03-01,153.7
2006-04-01,154.6
2006-05-01,153.6
2006-06-01,151.3
2006-07-01,155.7
2006-08-01,153.5
2006-09-01,150.8
2006-10-01,148
2006-11-01,144.9
2006-12-01,141.6
2007-01-01,142.3
2007-02-01,139.8
2007-03-01,137.2
2007-04-01,135.8
2007-05-01,133.6
2007-06-01,130.7
2007-07-01,130.7
2007-08-01,128.5
2007-09-01,129.2
2007-10-01,126.4
2007-11-01,128.6
2007-12-01,128.3
2008-01-01,125.7
2008-02-01,126.7
2008-03-01,126.6
2008-04-01,127.4
2008-05-01,129
2008-06-01,132.3
2008-07-01,134.2
2008-08-01,141.9
2008-09-01,144.3
2008-10-01,153
2008-11-01,152.6
2008-12-01,153.2
2009-01-01,154.2
2009-02-01,154.6
2009-03-01,156.5
2009-04-01,156
2009-05-01,155.2
2009-06-01,155.5
2009-07-01,156.4
2009-08-01,156.9
2009-09-01,156.4
2009-10-01,157.9
2009-11-01,161.7
2009-12-01,172.7
2010-01-01,177.7
2010-02-01,179.6
2010-03-01,183.7
2010-04-01,187.8
2010-05-01,185.3
2010-06-01,185.3
2010-07-01,176.2
2010-08-01,177.2
2010-09-01,186.2
2010-10-01,195.1
2010-11-01,196.8
2010-12-01,197.2
2011-01-01,196.9
2011-02-01,206
2011-03-01,212.1
2011-04-01,200
2011-05-01,202.5
2011-06-01,214.9
2011-07-01,215.5
2011-08-01,204.5
2011-09-01,207.1
2011-10-01,205.7
2011-11-01,208.8
2011-12-01,208.9
2012-01-01,210.5
2012-02-01,211.8
2012-03-01,209.5
2012-04-01,211.3
2012-05-01,209.2
2012-06-01,207.3
2012-07-01,206.8
2012-08-01,204.8
2012-09-01,203.1
2012-10-01,200.4
2012-11-01,195.9
2012-12-01,194.2
2013-01-01,193.2
2013-02-01,189.7
2013-03-01,188.9
2013-04-01,187.4
2013-05-01,185.4
2013-06-01,183.4
2013-07-01,182.9
2013-08-01,172.4
2013-09-01,169
2013-10-01,163.6
2013-11-01,155.3
2013-12-01,166.5
2014-01-01,164.1
2014-02-01,160.2
2014-03-01,157
2014-04-01,158.6
2014-05-01,159.4
2014-06-01,160.7
2014-07-01,165.7
2014-08-01,165.8
2014-09-01,170.3
2014-10-01,168.4
2014-11-01,168.3
2014-12-01,168
2015-01-01,169.9
2015-02-01,170.7
2015-03-01,170.2
2015-04-01,170.6
2015-05-01,170.6
2015-06-01,170.3
2015-07-01,170.3
2015-08-01,169.1
2015-09-01,166.6
2015-10-01,166.8
2015-11-01,165.8
2015-12-01,164.7
2016-01-01,163.4
2016-02-01,166.9
2016-03-01,167.1
2016-04-01,166.7
2016-05-01,166
2016-06-01,165.4
2016-07-01,165
2016-08-01,164.3
2016-09-01,164.1
2016-10-01,162.3
2016-11-01,160.9
2016-12-01,159
2017-01-01,159.8
2017-02-01,160.3
2017-03-01,161
2017-04-01,161.5
2017-05-01,163.6
2017-06-01,164.5
2017-07-01,168.1
2017-08-01,167.9
2017-09-01,167.7
2017-10-01,168.8
2017-11-01,168.9
2017-12-01,171
2018-01-01,171.3
2018-02-01,171.8
2018-03-01,174
2018-04-01,174.8
2018-05-01,174.1
2018-06-01,173.7
2018-07-01,170.1
2018-08-01,171.6
2018-09-01,171.4
2018-10-01,171.3
2018-11-01,171.5
2018-12-01,171.6
2019-01-01,171.6
2019-02-01,173.3
2019-03-01,173
2019-04-01,173.4
2019-05-01,173
2019-06-01,174.4
2019-07-01,174.7
2019-08-01,175.5
2019-09-01,175
2019-10-01,176
2019-11-01,176.3
2019-12-01,179.4
2020-01-01,180.3
2020-02-01,182
2020-03-01,182.9
2020-04-01,182.4
2020-05-01,183
2020-06-01,183
2020-07-01,183.3
2020-08-01,188.8
2020-09-01,186.7
2020-10-01,187
2020-11-01,187.7
2020-12-01,188
2021-01-01,189.8
2021-02-01,189.8
2021-03-01,189.6
2021-04-01,189.3
