"Date","WPS1321"
1973-01-01,44.1
1973-02-01,44.4
1973-03-01,44.6
1973-04-01,44.6
1973-05-01,44.7
1973-06-01,44.8
1973-07-01,44.9
1973-08-01,45
1973-09-01,45.1
1973-10-01,45.2
1973-11-01,45.4
1973-12-01,45.8
1974-01-01,45.9
1974-02-01,46.1
1974-03-01,46.3
1974-04-01,46.8
1974-05-01,48.1
1974-06-01,48.4
1974-07-01,48.9
1974-08-01,49.4
1974-09-01,49.7
1974-10-01,50.5
1974-11-01,51.1
1974-12-01,51.6
1975-01-01,52.5
1975-02-01,53
1975-03-01,53.3
1975-04-01,53.7
1975-05-01,53.7
1975-06-01,54
1975-07-01,54.5
1975-08-01,54.8
1975-09-01,55.2
1975-10-01,55.3
1975-11-01,55.5
1975-12-01,55.9
1976-01-01,56.3
1976-02-01,56.6
1976-03-01,56.8
1976-04-01,57.1
1976-05-01,57.6
1976-06-01,57.7
1976-07-01,58.1
1976-08-01,58.3
1976-09-01,58.8
1976-10-01,59
1976-11-01,59.1
1976-12-01,59.6
1977-01-01,59.3
1977-02-01,59.4
1977-03-01,60
1977-04-01,60.5
1977-05-01,60.9
1977-06-01,61.2
1977-07-01,61.5
1977-08-01,61.8
1977-09-01,62.2
1977-10-01,62.6
1977-11-01,63
1977-12-01,63.2
1978-01-01,63.7
1978-02-01,64.1
1978-03-01,64.9
1978-04-01,65.4
1978-05-01,65.9
1978-06-01,66.4
1978-07-01,66.8
1978-08-01,67.4
1978-09-01,68
1978-10-01,68.6
1978-11-01,69.7
1978-12-01,70.1
1979-01-01,71.1
1979-02-01,71.5
1979-03-01,72
1979-04-01,72.4
1979-05-01,73.1
1979-06-01,73.6
1979-07-01,74.4
1979-08-01,75.1
1979-09-01,75.8
1979-10-01,76.9
1979-11-01,77.9
1979-12-01,79
1980-01-01,80.7
1980-02-01,81.6
1980-03-01,82
1980-04-01,82.7
1980-05-01,83.3
1980-06-01,83.9
1980-07-01,85.9
1980-08-01,87.7
1980-09-01,88.4
1980-10-01,88.7
1980-11-01,89.3
1980-12-01,90.1
1981-01-01,91
1981-02-01,91.8
1981-03-01,92.6
1981-04-01,93.3
1981-05-01,93.7
1981-06-01,94.1
1981-07-01,94.3
1981-08-01,94.6
1981-09-01,95.1
1981-10-01,95.7
1981-11-01,95.9
1981-12-01,96.5
1982-01-01,97.1
1982-02-01,97.8
1982-03-01,98.5
1982-04-01,98.4
1982-05-01,100.2
1982-06-01,100.3
1982-07-01,100.7
1982-08-01,100.8
1982-09-01,101
1982-10-01,101.3
1982-11-01,101.6
1982-12-01,102.1
1983-01-01,101.2
1983-02-01,101.1
1983-03-01,100.8
1983-04-01,100.8
1983-05-01,101.2
1983-06-01,101.3
1983-07-01,101.6
1983-08-01,101.8
1983-09-01,102.1
1983-10-01,102.3
1983-11-01,103
1983-12-01,103.6
1984-01-01,103.9
1984-02-01,104.3
1984-03-01,104.5
1984-04-01,105.1
1984-05-01,105.7
1984-06-01,106
1984-07-01,106.3
1984-08-01,106.7
1984-09-01,107.4
1984-10-01,107.3
1984-11-01,107.4
1984-12-01,107.6
1985-01-01,108.4
1985-02-01,109.2
1985-03-01,109.6
1985-04-01,110.2
1985-05-01,110.1
1985-06-01,110.7
1985-07-01,111.1
1985-08-01,111.4
1985-09-01,111.5
1985-10-01,111.8
1985-11-01,112.1
1985-12-01,112.2
1986-01-01,112.6
1986-02-01,112.7
1986-03-01,113.5
1986-04-01,113.1
1986-05-01,113.4
1986-06-01,113.6
1986-07-01,114.5
1986-08-01,114.6
1986-09-01,114.8
1986-10-01,114.9
1986-11-01,116.1
1986-12-01,116.1
1987-01-01,116.5
1987-02-01,116.7
1987-03-01,117.2
1987-04-01,117.4
1987-05-01,117.7
1987-06-01,118
1987-07-01,118.4
1987-08-01,118.5
1987-09-01,118.8
1987-10-01,118.9
1987-11-01,119.2
1987-12-01,119.4
1988-01-01,120.1
1988-02-01,119.6
1988-03-01,119.9
1988-04-01,120.3
1988-05-01,120.4
1988-06-01,120.5
1988-07-01,120.6
1988-08-01,120.8
1988-09-01,121.1
1988-10-01,121.2
1988-11-01,121.5
1988-12-01,121.6
1989-01-01,121.9
1989-02-01,122
1989-03-01,121.9
1989-04-01,122.2
1989-05-01,122.5
1989-06-01,122.7
1989-07-01,123
1989-08-01,123.1
1989-09-01,123.5
1989-10-01,123.7
1989-11-01,123.9
1989-12-01,124
1990-01-01,124
1990-02-01,124.4
1990-03-01,124.8
1990-04-01,124.8
1990-05-01,125.5
1990-06-01,125.6
1990-07-01,125.4
1990-08-01,125.7
1990-09-01,125.9
1990-10-01,126
1990-11-01,126.5
1990-12-01,126.2
1991-01-01,126.9
1991-02-01,128.5
1991-03-01,128.1
1991-04-01,127.9
1991-05-01,128.3
1991-06-01,128.4
1991-07-01,128.7
1991-08-01,129
1991-09-01,129.2
1991-10-01,129.4
1991-11-01,129.6
1991-12-01,129.7
1992-01-01,129.5
1992-02-01,129.1
1992-03-01,130.2
1992-04-01,129.9
1992-05-01,130.4
1992-06-01,130.5
1992-07-01,130.9
1992-08-01,131
1992-09-01,131.1
1992-10-01,131.4
1992-11-01,131.4
1992-12-01,132
1993-01-01,132.7
1993-02-01,132.5
1993-03-01,132.7
1993-04-01,133.1
1993-05-01,133.1
1993-06-01,133.5
1993-07-01,133.7
1993-08-01,133.8
1993-09-01,134.8
1993-10-01,136.2
1993-11-01,135.7
1993-12-01,136.1
1994-01-01,136.6
1994-02-01,136.9
1994-03-01,137
1994-04-01,137.4
1994-05-01,137.3
1994-06-01,137.7
1994-07-01,138
1994-08-01,138.3
1994-09-01,138.4
1994-10-01,138.8
1994-11-01,139
1994-12-01,139.2
1995-01-01,140
1995-02-01,140.5
1995-03-01,141.1
1995-04-01,141
1995-05-01,141.7
1995-06-01,142.4
1995-07-01,142.8
1995-08-01,143
1995-09-01,143.4
1995-10-01,143.5
1995-11-01,144.2
1995-12-01,144.3
1996-01-01,144.4
1996-02-01,144.4
1996-03-01,144.7
1996-04-01,145
1996-05-01,145.3
1996-06-01,145.2
1996-07-01,145.6
1996-08-01,145.6
1996-09-01,146.3
1996-10-01,146.3
1996-11-01,146.8
1996-12-01,147
1997-01-01,147.2
1997-02-01,147
1997-03-01,147.2
1997-04-01,147.6
1997-05-01,148
1997-06-01,148.2
1997-07-01,148.3
1997-08-01,148.6
1997-09-01,148.8
1997-10-01,149.2
1997-11-01,149.3
1997-12-01,149.7
1998-01-01,150.2
1998-02-01,150.8
1998-03-01,151.2
1998-04-01,152
1998-05-01,152.3
1998-06-01,152.8
1998-07-01,153.1
1998-08-01,153.4
1998-09-01,153.8
1998-10-01,154.2
1998-11-01,154.5
1998-12-01,155.1
1999-01-01,155.5
1999-02-01,155.6
1999-03-01,156
1999-04-01,155.8
1999-05-01,156
1999-06-01,156.7
1999-07-01,157.1
1999-08-01,157.7
1999-09-01,158.4
1999-10-01,158.8
1999-11-01,159.7
1999-12-01,159.7
2000-01-01,160.1
2000-02-01,160.4
2000-03-01,161.2
2000-04-01,162.1
2000-05-01,162.9
2000-06-01,163.3
2000-07-01,163.4
2000-08-01,164
2000-09-01,164.6
2000-10-01,164.9
2000-11-01,165.3
2000-12-01,165.2
2001-01-01,166.2
2001-02-01,166.9
2001-03-01,167.5
2001-04-01,167.7
2001-05-01,168.2
2001-06-01,168.7
2001-07-01,169
2001-08-01,169.6
2001-09-01,169.9
2001-10-01,170.2
2001-11-01,170.5
2001-12-01,170.9
2002-01-01,171.3
2002-02-01,171.5
2002-03-01,172.1
2002-04-01,172.1
2002-05-01,172.5
2002-06-01,172.6
2002-07-01,173.1
2002-08-01,173.4
2002-09-01,173.8
2002-10-01,174.2
2002-11-01,174.5
2002-12-01,175.8
2003-01-01,174.6
2003-02-01,175.2
2003-03-01,175.5
2003-04-01,175.8
2003-05-01,176.3
2003-06-01,176.8
2003-07-01,176.8
2003-08-01,177.4
2003-09-01,178.2
2003-10-01,178.9
2003-11-01,179.5
2003-12-01,180.5
2004-01-01,179.9
2004-02-01,179.8
2004-03-01,180.6
2004-04-01,181.5
2004-05-01,182
2004-06-01,182.8
2004-07-01,183.8
2004-08-01,184.4
2004-09-01,185
2004-10-01,186
2004-11-01,186.9
2004-12-01,187.9
