"Date","WPUID69216"
2004-10-01,203.5
2004-11-01,207.9
2004-12-01,204.9
2005-01-01,203.3
2005-02-01,200.2
2005-03-01,199.9
2005-04-01,204
2005-05-01,196.9
2005-06-01,188.9
2005-07-01,190.2
2005-08-01,200.1
2005-09-01,210.2
2005-10-01,206.4
2005-11-01,212.8
2005-12-01,215.6
2006-01-01,216.1
2006-02-01,224
2006-03-01,227.7
2006-04-01,239.4
2006-05-01,259.5
2006-06-01,255.4
2006-07-01,259.3
2006-08-01,250.9
2006-09-01,253.8
2006-10-01,247.9
2006-11-01,248.1
2006-12-01,252.3
2007-01-01,255.5
2007-02-01,265.6
2007-03-01,284.5
2007-04-01,288.4
2007-05-01,282.8
2007-06-01,281.5
2007-07-01,284
2007-08-01,284.7
2007-09-01,289.9
2007-10-01,292.8
2007-11-01,289.9
2007-12-01,291.7
2008-01-01,307.3
2008-02-01,319.7
2008-03-01,332.1
2008-04-01,366.7
2008-05-01,372.4
2008-06-01,373.8
2008-07-01,386.1
2008-08-01,374.2
2008-09-01,337.5
2008-10-01,276.7
2008-11-01,224.8
2008-12-01,221.3
2009-01-01,225.2
2009-02-01,224.9
2009-03-01,222.9
2009-04-01,224.4
2009-05-01,234.9
2009-06-01,242.6
2009-07-01,247.1
2009-08-01,263.6
2009-09-01,267.9
2009-10-01,270.9
2009-11-01,270.9
2009-12-01,285.3
2010-01-01,304
2010-02-01,306
2010-03-01,324.6
2010-04-01,335.3
2010-05-01,330
2010-06-01,317.1
2010-07-01,313.2
2010-08-01,324.1
2010-09-01,334.5
2010-10-01,344
2010-11-01,352.5
2010-12-01,364
2011-01-01,381.1
2011-02-01,391.6
2011-03-01,387.8
2011-04-01,399.1
2011-05-01,393.8
2011-06-01,399.6
2011-07-01,401
2011-08-01,402.2
2011-09-01,401.4
2011-10-01,381.2
2011-11-01,373.5
2011-12-01,372.7
2012-01-01,383.3
2012-02-01,383.5
2012-03-01,387.6
2012-04-01,382.7
2012-05-01,374.4
2012-06-01,357.7
2012-07-01,354.2
2012-08-01,361.4
2012-09-01,365.2
2012-10-01,356.4
2012-11-01,361.6
2012-12-01,366.7
2013-01-01,364.2
2013-02-01,363
2013-03-01,367.1
2013-04-01,358.3
2013-05-01,351.3
2013-06-01,349
2013-07-01,347
2013-08-01,345.7
2013-09-01,342
2013-10-01,338.7
2013-11-01,341.7
2013-12-01,346.1
2014-01-01,354.2
2014-02-01,351.3
2014-03-01,350.7
2014-04-01,356.3
2014-05-01,354.4
2014-06-01,349.1
2014-07-01,348.7
2014-08-01,345.6
2014-09-01,345.4
2014-10-01,335.2
2014-11-01,329.9
2014-12-01,327.9
2015-01-01,325.5
2015-02-01,309.5
2015-03-01,306
2015-04-01,306.3
2015-05-01,305.6
2015-06-01,306.3
2015-07-01,303
2015-08-01,288.3
2015-09-01,286.8
2015-10-01,278.8
2015-11-01,268.6
2015-12-01,267.2
2016-01-01,266.6
2016-02-01,269.2
2016-03-01,276.9
2016-04-01,287.1
2016-05-01,297
2016-06-01,296.8
2016-07-01,295.8
2016-08-01,295.4
2016-09-01,289.1
2016-10-01,285.2
2016-11-01,292.6
2016-12-01,303.9
2017-01-01,314.4
2017-02-01,318.4
2017-03-01,325.3
2017-04-01,323.5
2017-05-01,321.6
2017-06-01,323.4
2017-07-01,325.5
2017-08-01,328.2
2017-09-01,332.5
2017-10-01,323.7
2017-11-01,323.1
2017-12-01,329.8
2018-01-01,341.9
2018-02-01,342.8
2018-03-01,347.2
2018-04-01,349.6
2018-05-01,349.3
2018-06-01,350.8
2018-07-01,342.4
2018-08-01,332.3
2018-09-01,328.2
2018-10-01,330.6
2018-11-01,333.5
2018-12-01,339.2
2019-01-01,333.4
2019-02-01,334.3
2019-03-01,339.6
2019-04-01,332.9
2019-05-01,321.3
2019-06-01,319.3
2019-07-01,321.5
2019-08-01,318.5
2019-09-01,314.2
2019-10-01,311.6
2019-11-01,311.9
2019-12-01,322.3
2020-01-01,339.4
2020-02-01,336
2020-03-01,339.9
2020-04-01,328
2020-05-01,329.8
2020-06-01,332.7
2020-07-01,333.8
2020-08-01,342.5
2020-09-01,356.2
2020-10-01,357.8
2020-11-01,367.7
2020-12-01,388.4
2021-01-01,423.2
2021-02-01,422.7
2021-03-01,430.8
2021-04-01,440.6
2021-05-01,481.1
2021-06-01,483.2
2021-07-01,483.876
2021-08-01,484.755
2021-09-01,472.025
2021-10-01,466.675
2021-11-01,483.92
2021-12-01,478.108
2022-01-01,485.217
2022-02-01,495.682
2022-03-01,544.176
2022-04-01,553.11
2022-05-01,531.135
2022-06-01,518.18
2022-07-01,478.239
2022-08-01,473.916
2022-09-01,468.577
2022-10-01,446.928
2022-11-01,445.093
2022-12-01,447.767
2023-01-01,465.448
2023-02-01,468.823
2023-03-01,468.587
2023-04-01,473.841
2023-05-01,464.689
2023-06-01,453.907
2023-07-01,431.547
2023-08-01,425.735
2023-09-01,420.871
2023-10-01,418.233
2023-11-01,421.675
