"Date","WPS113301"
1990-01-01,120.5
1990-02-01,120.4
1990-03-01,119.8
1990-04-01,121.4
1990-05-01,121.8
1990-06-01,122.4
1990-07-01,122.7
1990-08-01,123
1990-09-01,123.4
1990-10-01,124.7
1990-11-01,125
1990-12-01,125.5
1991-01-01,126.3
1991-02-01,127.5
1991-03-01,127.2
1991-04-01,127.1
1991-05-01,127.4
1991-06-01,127.1
1991-07-01,127.6
1991-08-01,127.8
1991-09-01,127.9
1991-10-01,127.9
1991-11-01,128.1
1991-12-01,128.8
1992-01-01,129.3
1992-02-01,131.5
1992-03-01,132.1
1992-04-01,131.8
1992-05-01,131.9
1992-06-01,132.5
1992-07-01,132.7
1992-08-01,133.4
1992-09-01,133.8
1992-10-01,133.6
1992-11-01,134.1
1992-12-01,133.2
1993-01-01,133.7
1993-02-01,133.8
1993-03-01,134.9
1993-04-01,134.9
1993-05-01,134.9
1993-06-01,135.3
1993-07-01,135.3
1993-08-01,135.4
1993-09-01,135.7
1993-10-01,137
1993-11-01,137.3
1993-12-01,138
1994-01-01,137.8
1994-02-01,136.7
1994-03-01,137.3
1994-04-01,137.5
1994-05-01,138.4
1994-06-01,138.9
1994-07-01,139.7
1994-08-01,139.9
1994-09-01,140.2
1994-10-01,140.1
1994-11-01,140.4
1994-12-01,140.7
1995-01-01,140.5
1995-02-01,140.7
1995-03-01,140.2
1995-04-01,140.2
1995-05-01,145.4
1995-06-01,145.7
1995-07-01,144
1995-08-01,144.6
1995-09-01,144.9
1995-10-01,145
1995-11-01,145.2
1995-12-01,145.7
1996-01-01,146.7
1996-02-01,145.8
1996-03-01,147.1
1996-04-01,148.6
1996-05-01,147.8
1996-06-01,147.9
1996-07-01,148.1
1996-08-01,148.4
1996-09-01,148.7
1996-10-01,149.2
1996-11-01,149.5
1996-12-01,149.9
1997-01-01,150.6
1997-02-01,151
1997-03-01,151
1997-04-01,151.1
1997-05-01,151.1
1997-06-01,151.6
1997-07-01,152
1997-08-01,152
1997-09-01,152.5
1997-10-01,152.8
1997-11-01,153.1
1997-12-01,153.4
1998-01-01,153.4
1998-02-01,154.3
1998-03-01,154.4
1998-04-01,154.4
1998-05-01,154.6
1998-06-01,154.9
1998-07-01,155.2
1998-08-01,155.8
1998-09-01,156.1
1998-10-01,156.2
1998-11-01,156.4
1998-12-01,156.7
1999-01-01,156.4
1999-02-01,157.6
1999-03-01,157.5
1999-04-01,157.7
1999-05-01,157.9
1999-06-01,158.2
1999-07-01,158.5
1999-08-01,158.4
1999-09-01,158.5
1999-10-01,158.7
1999-11-01,158.8
1999-12-01,159.2
2000-01-01,159.5
2000-02-01,161.1
2000-03-01,160.9
2000-04-01,160.9
2000-05-01,161
2000-06-01,161.3
2000-07-01,161.5
2000-08-01,161.5
2000-09-01,164.1
2000-10-01,164.3
2000-11-01,164.9
2000-12-01,165
2001-01-01,165.1
2001-02-01,164
2001-03-01,165.1
2001-04-01,166.2
2001-05-01,166.6
2001-06-01,167.1
2001-07-01,167.5
2001-08-01,167.5
2001-09-01,167.5
2001-10-01,167.6
2001-11-01,168.4
2001-12-01,169
2002-01-01,168.8
2002-02-01,168.2
2002-03-01,168.6
2002-04-01,169.3
2002-05-01,169.5
2002-06-01,169.5
2002-07-01,169.6
2002-08-01,169.8
2002-09-01,169.8
2002-10-01,170
2002-11-01,169.3
2002-12-01,169.6
2003-01-01,170.2
2003-02-01,170.8
2003-03-01,171.2
2003-04-01,170.9
2003-05-01,171.6
2003-06-01,171.5
2003-07-01,171.5
2003-08-01,171.8
2003-09-01,171.9
2003-10-01,171.9
2003-11-01,172.1
2003-12-01,172.6
2004-01-01,NA
2004-02-01,NA
2004-03-01,NA
2004-04-01,NA
2004-05-01,NA
2004-06-01,NA
2004-07-01,NA
2004-08-01,NA
2004-09-01,NA
2004-10-01,NA
2004-11-01,NA
2004-12-01,NA
2005-01-01,NA
2005-02-01,NA
2005-03-01,NA
2005-04-01,NA
2005-05-01,NA
2005-06-01,NA
2005-07-01,NA
2005-08-01,NA
2005-09-01,NA
2005-10-01,NA
2005-11-01,NA
2005-12-01,NA
2006-01-01,NA
2006-02-01,NA
2006-03-01,NA
2006-04-01,NA
2006-05-01,NA
2006-06-01,NA
2006-07-01,NA
2006-08-01,NA
2006-09-01,NA
2006-10-01,NA
2006-11-01,NA
2006-12-01,NA
2007-01-01,NA
2007-02-01,NA
2007-03-01,NA
2007-04-01,NA
2007-05-01,NA
2007-06-01,NA
2007-07-01,NA
2007-08-01,NA
2007-09-01,NA
2007-10-01,NA
2007-11-01,NA
2007-12-01,NA
2008-01-01,NA
2008-02-01,NA
2008-03-01,NA
2008-04-01,NA
2008-05-01,NA
2008-06-01,NA
2008-07-01,NA
2008-08-01,NA
2008-09-01,NA
2008-10-01,NA
2008-11-01,NA
2008-12-01,NA
2009-01-01,NA
2009-02-01,NA
2009-03-01,NA
2009-04-01,NA
2009-05-01,NA
2009-06-01,NA
2009-07-01,NA
2009-08-01,NA
2009-09-01,NA
2009-10-01,NA
2009-11-01,NA
2009-12-01,NA
2010-01-01,NA
2010-02-01,NA
2010-03-01,NA
2010-04-01,NA
2010-05-01,NA
2010-06-01,NA
2010-07-01,NA
2010-08-01,NA
2010-09-01,NA
2010-10-01,NA
2010-11-01,NA
2010-12-01,NA
2011-01-01,NA
2011-02-01,NA
2011-03-01,NA
2011-04-01,NA
2011-05-01,NA
2011-06-01,NA
2011-07-01,NA
2011-08-01,NA
2011-09-01,NA
2011-10-01,NA
2011-11-01,NA
2011-12-01,NA
2012-01-01,228.1
2012-02-01,230.2
2012-03-01,229.8
2012-04-01,230
2012-05-01,230
2012-06-01,230.2
2012-07-01,230.4
2012-08-01,230.9
2012-09-01,231.3
2012-10-01,231.7
2012-11-01,232.2
2012-12-01,232.9
2013-01-01,233.3
2013-02-01,234
2013-03-01,233.7
2013-04-01,233.3
2013-05-01,236.5
2013-06-01,236.5
2013-07-01,237
2013-08-01,237.9
2013-09-01,238.3
2013-10-01,238.6
2013-11-01,239.1
2013-12-01,239.9
2014-01-01,240.1
2014-02-01,240.1
2014-03-01,239.4
2014-04-01,244.9
2014-05-01,244.4
2014-06-01,244.9
2014-07-01,245.3
2014-08-01,246.1
2014-09-01,246.6
2014-10-01,247.1
2014-11-01,247.3
2014-12-01,248.1
2015-01-01,248.3
2015-02-01,248.3
2015-03-01,247.6
2015-04-01,252.3
2015-05-01,251.6
2015-06-01,252.1
2015-07-01,252.6
2015-08-01,253.2
2015-09-01,253.9
2015-10-01,254.7
2015-11-01,255
2015-12-01,255.5
2016-01-01,255.2
2016-02-01,255.7
2016-03-01,255
2016-04-01,255.5
2016-05-01,255
2016-06-01,255.3
2016-07-01,255.7
2016-08-01,256.3
2016-09-01,257
2016-10-01,258
2016-11-01,258.4
2016-12-01,259.2
2017-01-01,258.7
2017-02-01,259.6
2017-03-01,262.8
2017-04-01,262.3
2017-05-01,262.7
2017-06-01,263.1
2017-07-01,262.6
2017-08-01,264
2017-09-01,265.2
2017-10-01,265.7
2017-11-01,268.8
2017-12-01,269
2018-01-01,274.4
2018-02-01,278.3
2018-03-01,277.4
2018-04-01,275.5
2018-05-01,281.1
2018-06-01,281.9
2018-07-01,287.6
2018-08-01,287.9
2018-09-01,288.5
2018-10-01,289.7
2018-11-01,289.9
2018-12-01,289.9
2019-01-01,295.3
2019-02-01,295.9
2019-03-01,296.5
2019-04-01,294.2
2019-05-01,295.4
2019-06-01,295.7
2019-07-01,296.1
2019-08-01,296.1
2019-09-01,297
2019-10-01,298.2
2019-11-01,298.8
2019-12-01,299.1
2020-01-01,298.9
2020-02-01,299.2
2020-03-01,300.4
2020-04-01,302.1
2020-05-01,302.2
2020-06-01,302.2
2020-07-01,303
2020-08-01,303
2020-09-01,303.9
2020-10-01,305.4
2020-11-01,306.1
2020-12-01,306.7
2021-01-01,306.7
2021-02-01,312.1
2021-03-01,313.7
2021-04-01,313.7
2021-05-01,333.2
2021-06-01,333.6
2021-07-01,343.213
2021-08-01,343.012
2021-09-01,357.754
2021-10-01,359.398
2021-11-01,360.655
2021-12-01,380.515
2022-01-01,381.186
2022-02-01,381.194
2022-03-01,391.89
2022-04-01,398.018
2022-05-01,399.067
2022-06-01,410.384
2022-07-01,407.797
2022-08-01,414.174
2022-09-01,415.33
2022-10-01,417.49
2022-11-01,419.08
2022-12-01,420.07
2023-01-01,420.411
2023-02-01,420.419
2023-03-01,423.128
2023-04-01,430.809
2023-05-01,430.675
2023-06-01,429.778
2023-07-01,427.068
2023-08-01,426.693
2023-09-01,427.884
2023-10-01,430.11
2023-11-01,431.749
