"Date","WPU11430119"
2011-12-01,100
2012-01-01,101.2
2012-02-01,102
2012-03-01,102
2012-04-01,102
2012-05-01,102
2012-06-01,102
2012-07-01,102.8
2012-08-01,104.4
2012-09-01,104
2012-10-01,104
2012-11-01,104
2012-12-01,104
2013-01-01,105.7
2013-02-01,105.7
2013-03-01,105.7
2013-04-01,105.7
2013-05-01,105.7
2013-06-01,105.7
2013-07-01,105.8
2013-08-01,105.8
2013-09-01,105.8
2013-10-01,105.8
2013-11-01,105.8
2013-12-01,105.8
2014-01-01,106.7
2014-02-01,107.8
2014-03-01,108.3
2014-04-01,108.3
2014-05-01,108.3
2014-06-01,102.4
2014-07-01,102.4
2014-08-01,102.4
2014-09-01,102.5
2014-10-01,102.5
2014-11-01,102.5
2014-12-01,102.5
2015-01-01,102.7
2015-02-01,103
2015-03-01,103
2015-04-01,103
2015-05-01,103
2015-06-01,103
2015-07-01,102.8
2015-08-01,102.8
2015-09-01,102.8
2015-10-01,102.9
2015-11-01,102.8
2015-12-01,102.8
2016-01-01,103.2
2016-02-01,103.8
2016-03-01,103.8
2016-04-01,103.8
2016-05-01,103.6
2016-06-01,103.6
2016-07-01,103.6
2016-08-01,106.3
2016-09-01,106.3
2016-10-01,106.3
2016-11-01,106.3
2016-12-01,106.3
2017-01-01,106.2
2017-02-01,106.2
2017-03-01,106.2
2017-04-01,106.2
2017-05-01,106.2
2017-06-01,106.2
2017-07-01,106.4
2017-08-01,106.4
2017-09-01,106.4
2017-10-01,108.1
2017-11-01,108.1
2017-12-01,108.1
2018-01-01,108.5
2018-02-01,108.7
2018-03-01,103.7
2018-04-01,103.7
2018-05-01,103.7
2018-06-01,104.5
2018-07-01,104.9
2018-08-01,104.9
2018-09-01,104.9
2018-10-01,105.3
2018-11-01,105.4
2018-12-01,105.4
2019-01-01,105.4
2019-02-01,105.4
2019-03-01,104.9
2019-04-01,104.9
2019-05-01,104.9
2019-06-01,104.9
2019-07-01,104.9
2019-08-01,104.7
2019-09-01,104.7
2019-10-01,104.7
2019-11-01,104.7
2019-12-01,104.9
2020-01-01,106.7
2020-02-01,106.8
2020-03-01,106.8
2020-04-01,106.8
2020-05-01,106.8
2020-06-01,106.8
2020-07-01,106.8
2020-08-01,106.8
2020-09-01,106.8
2020-10-01,106.8
2020-11-01,106.8
2020-12-01,106.8
2021-01-01,106.1
2021-02-01,106.1
2021-03-01,106.1
2021-04-01,106.4
2021-05-01,108.4
2021-06-01,108.4
2021-07-01,115.407
2021-08-01,116.928
2021-09-01,117.224
2021-10-01,117.323
2021-11-01,117.357
2021-12-01,117.357
2022-01-01,122.052
2022-02-01,122.052
2022-03-01,122.506
2022-04-01,127.164
2022-05-01,127.164
2022-06-01,127.286
2022-07-01,128.673
2022-08-01,128.673
2022-09-01,128.59
2022-10-01,128.59
2022-11-01,128.59
2022-12-01,129.457
2023-01-01,129.106
2023-02-01,129.187
2023-03-01,129.187
2023-04-01,129.187
2023-05-01,129.187
2023-06-01,129.117
2023-07-01,129.181
2023-08-01,129.221
2023-09-01,130.651
2023-10-01,130.651
2023-11-01,130.627
