"Date","WPS011303"
1975-01-01,72.8
1975-02-01,68
1975-03-01,72.4
1975-04-01,81.1
1975-05-01,95.6
1975-06-01,94.1
1975-07-01,105.1
1975-08-01,113.3
1975-09-01,92.5
1975-10-01,86.4
1975-11-01,81
1975-12-01,87
1976-01-01,82.4
1976-02-01,82.8
1976-03-01,77.2
1976-04-01,73.1
1976-05-01,66.3
1976-06-01,57.2
1976-07-01,55.7
1976-08-01,57.4
1976-09-01,80.5
1976-10-01,77.9
1976-11-01,72.6
1976-12-01,77.3
1977-01-01,77.5
1977-02-01,86.7
1977-03-01,90.4
1977-04-01,93.9
1977-05-01,99.4
1977-06-01,111.1
1977-07-01,124.2
1977-08-01,104.7
1977-09-01,95.5
1977-10-01,93
1977-11-01,104.3
1977-12-01,100.4
1978-01-01,101.2
1978-02-01,103.1
1978-03-01,110.6
1978-04-01,111.3
1978-05-01,109.2
1978-06-01,121
1978-07-01,125.7
1978-08-01,104.3
1978-09-01,93.6
1978-10-01,97.5
1978-11-01,91
1978-12-01,85.4
1979-01-01,88.6
1979-02-01,79.9
1979-03-01,81.8
1979-04-01,78.9
1979-05-01,76.4
1979-06-01,63.9
1979-07-01,64.3
1979-08-01,89
1979-09-01,81.8
1979-10-01,83.7
1979-11-01,89.3
1979-12-01,88.3
1980-01-01,85.9
1980-02-01,82.4
1980-03-01,80.3
1980-04-01,74.1
1980-05-01,75.9
1980-06-01,73.2
1980-07-01,92.8
1980-08-01,119.3
1980-09-01,116.9
1980-10-01,116.1
1980-11-01,112.6
1980-12-01,122.5
1981-01-01,127.3
1981-02-01,139.9
1981-03-01,147.4
1981-04-01,167.8
1981-05-01,173.1
1981-06-01,184.3
1981-07-01,179.7
1981-08-01,146.1
1981-09-01,113.4
1981-10-01,139.6
1981-11-01,138.2
1981-12-01,135.7
1982-01-01,129.7
1982-02-01,126.9
1982-03-01,117.4
1982-04-01,120.6
1982-05-01,111.6
1982-06-01,106.9
1982-07-01,96
1982-08-01,89.9
1982-09-01,80.4
1982-10-01,74.2
1982-11-01,73.3
1982-12-01,68
1983-01-01,67.5
1983-02-01,63.5
1983-03-01,63.6
1983-04-01,57.8
1983-05-01,60.9
1983-06-01,56.7
1983-07-01,80.5
1983-08-01,81.9
1983-09-01,128.2
1983-10-01,124.7
1983-11-01,131.9
1983-12-01,135.9
1984-01-01,141
1984-02-01,156
1984-03-01,155.8
1984-04-01,157.9
1984-05-01,172.8
1984-06-01,174.4
1984-07-01,NA
1984-08-01,167.5
1984-09-01,124.1
1984-10-01,131.1
1984-11-01,147.3
1984-12-01,147.8
1985-01-01,146.6
1985-02-01,143.1
1985-03-01,142.5
1985-04-01,139.2
1985-05-01,120.9
1985-06-01,110.5
1985-07-01,106.3
1985-08-01,96.5
1985-09-01,93.6
1985-10-01,97.8
1985-11-01,76.1
1985-12-01,67.1
1986-01-01,70.9
1986-02-01,72.1
1986-03-01,70
1986-04-01,67.2
1986-05-01,64.4
1986-06-01,63.5
1986-07-01,55.8
1986-08-01,83.9
1986-09-01,110.9
1986-10-01,133.7
1986-11-01,142
1986-12-01,152.9
1987-01-01,152
1987-02-01,148.5
1987-03-01,146.1
1987-04-01,161.5
1987-05-01,166.4
1987-06-01,164.6
1987-07-01,176.5
1987-08-01,187.6
1987-09-01,110.5
1987-10-01,130.8
1987-11-01,128.9
1987-12-01,133.7
1988-01-01,139.6
1988-02-01,141.8
1988-03-01,160.7
1988-04-01,168.7
1988-05-01,194.4
1988-06-01,195.8
1988-07-01,176.5
1988-08-01,169.3
1988-09-01,163.1
1988-10-01,164.4
1988-11-01,174.9
1988-12-01,169.8
1989-01-01,168.3
1989-02-01,170.3
1989-03-01,170.4
1989-04-01,171
1989-05-01,178.8
1989-06-01,239
1989-07-01,263
1989-08-01,248.8
1989-09-01,168.6
1989-10-01,191.5
1989-11-01,187.8
1989-12-01,209.6
1990-01-01,212.4
1990-02-01,209.7
1990-03-01,203.6
1990-04-01,194.1
1990-05-01,180.8
1990-06-01,159.3
1990-07-01,144
1990-08-01,133.5
1990-09-01,131.6
1990-10-01,136.8
1990-11-01,117.2
1990-12-01,110.5
1991-01-01,107.9
1991-02-01,106.8
1991-03-01,103.9
1991-04-01,103.6
1991-05-01,105.5
1991-06-01,102.2
1991-07-01,90.6
1991-08-01,160.7
1991-09-01,158.5
1991-10-01,144.5
1991-11-01,153.6
1991-12-01,162.6
1992-01-01,160.4
1992-02-01,158.7
1992-03-01,159.8
1992-04-01,163.1
1992-05-01,160.5
1992-06-01,159.7
1992-07-01,153.6
1992-08-01,147.5
1992-09-01,138.3
1992-10-01,132.2
1992-11-01,126.9
1992-12-01,109
1993-01-01,105.5
1993-02-01,104.6
1993-03-01,106.6
1993-04-01,102.9
1993-05-01,102.1
1993-06-01,97.5
1993-07-01,83.9
1993-08-01,111.5
1993-09-01,150.5
1993-10-01,156.9
