"Date","WPS101508"
2008-01-01,187.4
2008-02-01,193.7
2008-03-01,190.4
2008-04-01,193.5
2008-05-01,191.5
2008-06-01,193.6
2008-07-01,194.4
2008-08-01,202.1
2008-09-01,199.3
2008-10-01,199.2
2008-11-01,194.7
2008-12-01,189
2009-01-01,184.5
2009-02-01,180.2
2009-03-01,177.4
2009-04-01,175.6
2009-05-01,178.3
2009-06-01,180.2
2009-07-01,181.5
2009-08-01,182
2009-09-01,183
2009-10-01,184
2009-11-01,186
2009-12-01,189.4
2010-01-01,192.4
2010-02-01,193.5
2010-03-01,195.7
2010-04-01,194.4
2010-05-01,194.1
2010-06-01,192.4
2010-07-01,191.1
2010-08-01,188.3
2010-09-01,191
2010-10-01,193.6
2010-11-01,194.7
2010-12-01,196.8
2011-01-01,197
2011-02-01,199.6
2011-03-01,197.5
2011-04-01,198
2011-05-01,198.2
2011-06-01,198.7
2011-07-01,200.2
2011-08-01,199.6
2011-09-01,200.1
2011-10-01,199.9
2011-11-01,200.1
2011-12-01,200.4
