"Date","WPU058102"
1985-06-01,100
1985-07-01,108.7
1985-08-01,107.1
1985-09-01,108.1
1985-10-01,97
1985-11-01,104.5
1985-12-01,101.1
1986-01-01,95
1986-02-01,95.2
1986-03-01,91.5
1986-04-01,87.9
1986-05-01,78.8
1986-06-01,72.8
1986-07-01,62.1
1986-08-01,63.7
1986-09-01,53.3
1986-10-01,53.1
1986-11-01,57.2
1986-12-01,45
1987-01-01,52.6
1987-02-01,51.4
1987-03-01,55
1987-04-01,54.9
1987-05-01,50.6
1987-06-01,53.1
1987-07-01,52.8
1987-08-01,56.2
1987-09-01,55.7
1987-10-01,57.5
1987-11-01,59.5
1987-12-01,66
1988-01-01,55.3
1988-02-01,69.2
1988-03-01,57.8
1988-04-01,66.1
1988-05-01,69.4
1988-06-01,66
1988-07-01,69
1988-08-01,69.9
1988-09-01,66.1
1988-10-01,56.2
1988-11-01,59.2
1988-12-01,59
1989-01-01,49.6
1989-02-01,51.7
1989-03-01,58.2
1989-04-01,56.9
1989-05-01,55.7
1989-06-01,56.7
1989-07-01,58.6
1989-08-01,58.4
1989-09-01,58.1
1989-10-01,57.3
1989-11-01,56.7
1989-12-01,45.8
1990-01-01,47.6
1990-02-01,50.9
1990-03-01,52.1
1990-04-01,53
1990-05-01,57.3
1990-06-01,58.5
1990-07-01,58.1
1990-08-01,61.3
1990-09-01,63.1
1990-10-01,63.3
1990-11-01,63.4
1990-12-01,69.2
1991-01-01,70.1
1991-02-01,76.6
1991-03-01,63.2
1991-04-01,64.6
1991-05-01,59.6
1991-06-01,64.5
1991-07-01,54.6
1991-08-01,54.3
1991-09-01,52.2
1991-10-01,54.1
1991-11-01,45.7
1991-12-01,29.5
1992-01-01,47
1992-02-01,46
1992-03-01,49.9
1992-04-01,50.1
1992-05-01,49.8
1992-06-01,46.1
1992-07-01,48.3
1992-08-01,49.3
1992-09-01,46.5
1992-10-01,53.3
1992-11-01,55.8
1992-12-01,53.2
1993-01-01,60.5
1993-02-01,59
1993-03-01,59.1
1993-04-01,62.8
1993-05-01,61.8
1993-06-01,56.9
1993-07-01,61.9
1993-08-01,61
1993-09-01,61.9
1993-10-01,58.8
1993-11-01,62.6
1993-12-01,58.9
1994-01-01,60.3
1994-02-01,60.9
1994-03-01,56.5
1994-04-01,56.8
1994-05-01,65.8
1994-06-01,63.1
1994-07-01,64.8
1994-08-01,61
1994-09-01,59.6
1994-10-01,62.6
1994-11-01,64.6
1994-12-01,63.4
1995-01-01,64
1995-02-01,64.3
1995-03-01,64.4
1995-04-01,74.3
1995-05-01,68.3
1995-06-01,64.7
1995-07-01,65.2
1995-08-01,66.3
1995-09-01,69
1995-10-01,66.7
1995-11-01,59.7
1995-12-01,55.4
1996-01-01,59.6
1996-02-01,60.8
1996-03-01,56.9
1996-04-01,59.3
1996-05-01,59.8
1996-06-01,65.3
1996-07-01,67.8
1996-08-01,67.1
1996-09-01,65.5
1996-10-01,62
1996-11-01,62
1996-12-01,56.5
1997-01-01,NA
1997-02-01,64.1
1997-03-01,63.3
1997-04-01,61.8
1997-05-01,NA
1997-06-01,NA
1997-07-01,NA
1997-08-01,NA
1997-09-01,NA
1997-10-01,NA
1997-11-01,NA
1997-12-01,NA
1998-01-01,NA
1998-02-01,NA
1998-03-01,NA
1998-04-01,NA
1998-05-01,NA
1998-06-01,NA
1998-07-01,NA
1998-08-01,NA
1998-09-01,NA
1998-10-01,NA
1998-11-01,NA
1998-12-01,NA
1999-01-01,NA
1999-02-01,NA
1999-03-01,NA
1999-04-01,NA
1999-05-01,NA
1999-06-01,NA
1999-07-01,NA
1999-08-01,NA
1999-09-01,NA
1999-10-01,NA
1999-11-01,NA
1999-12-01,NA
2000-01-01,NA
2000-02-01,NA
2000-03-01,NA
2000-04-01,NA
2000-05-01,NA
2000-06-01,NA
2000-07-01,NA
2000-08-01,NA
2000-09-01,NA
2000-10-01,NA
2000-11-01,NA
2000-12-01,NA
2001-01-01,NA
2001-02-01,NA
2001-03-01,NA
2001-04-01,NA
2001-05-01,NA
2001-06-01,NA
2001-07-01,NA
2001-08-01,NA
2001-09-01,NA
2001-10-01,NA
2001-11-01,NA
2001-12-01,NA
2002-01-01,NA
2002-02-01,NA
2002-03-01,NA
2002-04-01,NA
2002-05-01,NA
2002-06-01,NA
2002-07-01,82.3
2002-08-01,83.9
2002-09-01,83.6
2002-10-01,81.2
2002-11-01,79.6
2002-12-01,65.1
2003-01-01,72
2003-02-01,83.2
2003-03-01,94.9
2003-04-01,91.5
2003-05-01,90
2003-06-01,87.4
2003-07-01,79.8
2003-08-01,83.2
2003-09-01,81.3
2003-10-01,78.3
2003-11-01,73.1
2003-12-01,71.6
2004-01-01,79.5
2004-02-01,68.9
2004-03-01,74.1
2004-04-01,72.1
2004-05-01,80
2004-06-01,86
2004-07-01,88.2
2004-08-01,87.7
2004-09-01,90.7
2004-10-01,93.9
2004-11-01,86.1
2004-12-01,84.7
2005-01-01,74.5
2005-02-01,81.3
2005-03-01,86.5
2005-04-01,87.7
2005-05-01,95.1
2005-06-01,92.9
2005-07-01,98.1
2005-08-01,102.6
2005-09-01,104.4
2005-10-01,111
2005-11-01,107.5
2005-12-01,99.8
2006-01-01,104.7
2006-02-01,103.3
2006-03-01,117.8
2006-04-01,125.7
2006-05-01,153.6
2006-06-01,159.2
2006-07-01,170.2
2006-08-01,182
2006-09-01,188.2
2006-10-01,177.1
2006-11-01,155.5
2006-12-01,134.6
2007-01-01,126.2
2007-02-01,138
2007-03-01,143.4
2007-04-01,140.8
2007-05-01,146.4
2007-06-01,151.3
2007-07-01,157.2
2007-08-01,153.6
2007-09-01,156.5
2007-10-01,155.5
2007-11-01,157.7
2007-12-01,134.3
2008-01-01,134.3
2008-02-01,164
2008-03-01,162.2
2008-04-01,177.2
2008-05-01,206.7
2008-06-01,230.8
2008-07-01,279.9
2008-08-01,338.7
2008-09-01,359.7
2008-10-01,293.6
2008-11-01,248.8
2008-12-01,199.1
2009-01-01,153
2009-02-01,149.9
2009-03-01,153.9
2009-04-01,163.6
2009-05-01,182
2009-06-01,187.4
2009-07-01,193.1
2009-08-01,201
2009-09-01,187.9
2009-10-01,186.1
2009-11-01,205.4
2009-12-01,210.2
2010-01-01,207.7
2010-02-01,224.9
2010-03-01,230
2010-04-01,238.8
2010-05-01,246.2
2010-06-01,242.9
2010-07-01,237.9
2010-08-01,229.9
2010-09-01,212.3
2010-10-01,209.2
