"Date","WPSFD413121"
1984-11-01,105.8
1984-12-01,105.8
1985-01-01,106.3
1985-02-01,106.7
1985-03-01,106.9
1985-04-01,107
1985-05-01,107.1
1985-06-01,107.3
1985-07-01,107.4
1985-08-01,107.7
1985-09-01,107.6
1985-10-01,108.1
1985-11-01,108.4
1985-12-01,108.4
1986-01-01,108.6
1986-02-01,108.9
1986-03-01,108.8
1986-04-01,109.1
1986-05-01,109.2
1986-06-01,109.6
1986-07-01,109.8
1986-08-01,110
1986-09-01,110.1
1986-10-01,110.5
1986-11-01,110.8
1986-12-01,110.9
1987-01-01,111.1
1987-02-01,111.1
1987-03-01,111.3
1987-04-01,111.6
1987-05-01,111.6
1987-06-01,111.6
1987-07-01,111.9
1987-08-01,112
1987-09-01,112.2
1987-10-01,112.4
1987-11-01,112.5
1987-12-01,112.9
1988-01-01,113.3
1988-02-01,113.7
1988-03-01,114.3
1988-04-01,114.6
1988-05-01,115
1988-06-01,115.3
1988-07-01,115.7
1988-08-01,116.2
1988-09-01,116.5
1988-10-01,116.9
1988-11-01,117.3
1988-12-01,117.6
1989-01-01,118.3
1989-02-01,118.8
1989-03-01,119.1
1989-04-01,119.4
1989-05-01,119.8
1989-06-01,120.3
1989-07-01,120.4
1989-08-01,120.8
1989-09-01,121.2
1989-10-01,121.5
1989-11-01,121.8
1989-12-01,122.1
1990-01-01,122.5
1990-02-01,122.9
1990-03-01,123.4
1990-04-01,123.8
1990-05-01,124.1
1990-06-01,124.3
1990-07-01,124.6
1990-08-01,124.9
1990-09-01,125.3
1990-10-01,125.7
1990-11-01,126.1
1990-12-01,126.4
1991-01-01,127.2
1991-02-01,127.4
1991-03-01,127.5
1991-04-01,127.7
1991-05-01,127.7
1991-06-01,127.9
1991-07-01,127.7
1991-08-01,127.7
1991-09-01,128
1991-10-01,128.2
1991-11-01,128.4
1991-12-01,128.5
1992-01-01,128.7
1992-02-01,128.8
1992-03-01,129
1992-04-01,129.2
1992-05-01,129.3
1992-06-01,129.2
1992-07-01,129.2
1992-08-01,129.4
1992-09-01,129.6
1992-10-01,129.8
1992-11-01,130
1992-12-01,130.2
1993-01-01,130.5
1993-02-01,130.6
1993-03-01,130.7
1993-04-01,130.8
1993-05-01,130.9
1993-06-01,131.1
1993-07-01,131.2
1993-08-01,131.3
1993-09-01,131.5
1993-10-01,131.5
1993-11-01,131.8
1993-12-01,131.9
1994-01-01,132.3
1994-02-01,132.4
1994-03-01,132.6
1994-04-01,132.9
1994-05-01,133.2
1994-06-01,133.2
1994-07-01,133.5
1994-08-01,133.6
1994-09-01,133.8
1994-10-01,133.5
1994-11-01,133.7
1994-12-01,134
1995-01-01,134.6
1995-02-01,134.8
1995-03-01,135
1995-04-01,135.3
1995-05-01,135.5
1995-06-01,135.7
1995-07-01,136
1995-08-01,136.1
1995-09-01,136.1
1995-10-01,136.9
1995-11-01,137.2
1995-12-01,136.8
1996-01-01,137.1
1996-02-01,137.1
1996-03-01,137.1
1996-04-01,137
1996-05-01,137.1
1996-06-01,137.2
1996-07-01,137.2
1996-08-01,137.3
1996-09-01,137.3
1996-10-01,137.3
1996-11-01,137.3
1996-12-01,137.4
1997-01-01,137.7
1997-02-01,137.7
1997-03-01,137.8
1997-04-01,137.8
1997-05-01,137.6
1997-06-01,137.6
1997-07-01,137.6
1997-08-01,137.7
1997-09-01,137.8
1997-10-01,137.6
1997-11-01,137.6
1997-12-01,137.6
1998-01-01,137.8
1998-02-01,137.8
1998-03-01,137.9
1998-04-01,137.7
1998-05-01,137.9
1998-06-01,138
1998-07-01,137.9
1998-08-01,137.9
1998-09-01,138
1998-10-01,138
1998-11-01,138.1
1998-12-01,138.1
1999-01-01,138.3
1999-02-01,138.4
1999-03-01,138.4
1999-04-01,138.4
1999-05-01,138.4
1999-06-01,138.5
1999-07-01,138.5
1999-08-01,138.4
1999-09-01,138.4
1999-10-01,138.6
1999-11-01,138.6
1999-12-01,138.7
2000-01-01,139
2000-02-01,139.1
2000-03-01,139.1
2000-04-01,139.1
2000-05-01,139.3
2000-06-01,139.5
2000-07-01,139.6
2000-08-01,139.7
2000-09-01,139.7
2000-10-01,139.7
2000-11-01,139.8
2000-12-01,139.9
2001-01-01,140.2
2001-02-01,140
2001-03-01,140.2
2001-04-01,140.4
2001-05-01,140.4
2001-06-01,140.5
2001-07-01,140.7
2001-08-01,140.6
2001-09-01,140.6
2001-10-01,140.3
2001-11-01,140.3
2001-12-01,140.2
2002-01-01,140.2
2002-02-01,140.3
2002-03-01,140.3
2002-04-01,140
2002-05-01,140
2002-06-01,139.9
2002-07-01,139.8
2002-08-01,139.8
2002-09-01,139.9
2002-10-01,139.9
2002-11-01,139.9
2002-12-01,139.9
2003-01-01,139.8
2003-02-01,139.7
2003-03-01,139.8
2003-04-01,139.6
2003-05-01,139.5
2003-06-01,139.8
2003-07-01,139.9
2003-08-01,140.1
2003-09-01,140
2003-10-01,140.1
2003-11-01,140.1
2003-12-01,140.2
2004-01-01,140.5
2004-02-01,140.8
2004-03-01,141.3
2004-04-01,141.9
2004-05-01,142.2
2004-06-01,142.6
2004-07-01,142.7
2004-08-01,142.9
2004-09-01,143.2
2004-10-01,143.6
2004-11-01,143.6
2004-12-01,143.9
2005-01-01,144.6
2005-02-01,144.9
2005-03-01,145.3
2005-04-01,145.8
2005-05-01,146
2005-06-01,146.1
2005-07-01,146.3
2005-08-01,146.4
2005-09-01,146.6
2005-10-01,147
2005-11-01,147.1
2005-12-01,147.2
2006-01-01,147.8
2006-02-01,148
2006-03-01,148.1
2006-04-01,148.4
2006-05-01,148.6
2006-06-01,149.1
2006-07-01,149.3
2006-08-01,150
2006-09-01,150.3
2006-10-01,150.3
2006-11-01,150.9
2006-12-01,151.1
2007-01-01,151.5
2007-02-01,152
2007-03-01,152.1
2007-04-01,152.3
2007-05-01,152.5
2007-06-01,152.5
2007-07-01,152.7
2007-08-01,152.8
2007-09-01,153.1
2007-10-01,153.2
2007-11-01,153.5
2007-12-01,153.6
2008-01-01,154.4
2008-02-01,155
2008-03-01,155.2
2008-04-01,155.9
2008-05-01,156.4
2008-06-01,156.8
2008-07-01,158
2008-08-01,158.6
2008-09-01,159.2
2008-10-01,160
2008-11-01,159.7
2008-12-01,159.8
2009-01-01,159.6
2009-02-01,159.2
2009-03-01,159.3
2009-04-01,159.3
2009-05-01,159.2
2009-06-01,159.2
2009-07-01,159
2009-08-01,159.3
2009-09-01,159.2
2009-10-01,159
2009-11-01,159.2
2009-12-01,159.2
2010-01-01,159
2010-02-01,159
2010-03-01,159.2
2010-04-01,159.4
2010-05-01,159.7
2010-06-01,159.7
2010-07-01,159.7
2010-08-01,159.9
2010-09-01,159.9
2010-10-01,159.8
2010-11-01,159.8
2010-12-01,160
2011-01-01,160.7
2011-02-01,161.1
2011-03-01,161.5
2011-04-01,162.1
2011-05-01,162.2
2011-06-01,162.6
2011-07-01,163.1
2011-08-01,163.1
2011-09-01,163.3
2011-10-01,163.3
2011-11-01,163.4
2011-12-01,163.5
2012-01-01,164
2012-02-01,164.6
2012-03-01,164.7
2012-04-01,164.8
2012-05-01,165
2012-06-01,165
2012-07-01,165.2
2012-08-01,165.4
2012-09-01,165.5
2012-10-01,165.7
2012-11-01,165.8
2012-12-01,165.7
2013-01-01,165.8
2013-02-01,165.9
2013-03-01,166
2013-04-01,166.2
2013-05-01,166.4
2013-06-01,166.5
2013-07-01,166.5
2013-08-01,166.6
2013-09-01,166.9
2013-10-01,167.1
2013-11-01,167.2
2013-12-01,167.4
2014-01-01,167.8
2014-02-01,168.1
2014-03-01,168
2014-04-01,168.3
2014-05-01,168.5
2014-06-01,168.7
2014-07-01,169
2014-08-01,168.9
2014-09-01,169.1
2014-10-01,169.3
2014-11-01,169.3
2014-12-01,169.3
2015-01-01,169.9
2015-02-01,170.2
2015-03-01,170.3
2015-04-01,170.5
2015-05-01,170.5
2015-06-01,170.5
2015-07-01,170.7
2015-08-01,170.5
2015-09-01,170.6
2015-10-01,170.5
2015-11-01,170.5
2015-12-01,170.5
2016-01-01,170.6
2016-02-01,170.7
2016-03-01,170.7
2016-04-01,170.8
2016-05-01,170.8
2016-06-01,171.1
2016-07-01,171.1
2016-08-01,171.3
2016-09-01,171.3
2016-10-01,171.1
2016-11-01,171.1
2016-12-01,171.3
2017-01-01,171.6
2017-02-01,172.1
2017-03-01,172.5
2017-04-01,172.6
2017-05-01,172.7
2017-06-01,172.8
2017-07-01,173
2017-08-01,173.1
2017-09-01,173.1
2017-10-01,173.3
2017-11-01,173.7
2017-12-01,173.9
2018-01-01,174.2
2018-02-01,174.8
2018-03-01,175.2
2018-04-01,175.7
2018-05-01,176.3
2018-06-01,176.7
2018-07-01,177.4
2018-08-01,177.6
2018-09-01,178.1
2018-10-01,178.5
2018-11-01,178.8
2018-12-01,179.2
2019-01-01,180.2
2019-02-01,180.6
2019-03-01,180.8
2019-04-01,180.8
2019-05-01,181.1
2019-06-01,181
2019-07-01,181.2
2019-08-01,181.5
2019-09-01,181.6
2019-10-01,181.8
2019-11-01,181.9
2019-12-01,181.8
2020-01-01,182.4
2020-02-01,182.6
2020-03-01,182.8
2020-04-01,182.9
2020-05-01,182.7
2020-06-01,182.7
2020-07-01,182.9
2020-08-01,183.2
2020-09-01,183.5
2020-10-01,183.7
2020-11-01,183.9
2020-12-01,184.4
2021-01-01,185.3
2021-02-01,186.3
2021-03-01,187
2021-04-01,189.1
2021-05-01,190.6
2021-06-01,192.5
2021-07-01,194.524
2021-08-01,195.237
2021-09-01,197.243
2021-10-01,198.487
2021-11-01,199.827
2021-12-01,201.246
2022-01-01,204.182
2022-02-01,206.895
2022-03-01,209.01
2022-04-01,212.5
2022-05-01,214.297
2022-06-01,215.635
2022-07-01,217.239
2022-08-01,218.244
2022-09-01,219.163
2022-10-01,219.962
2022-11-01,221.084
2022-12-01,221.83
2023-01-01,223.911
2023-02-01,224.472
2023-03-01,225.647
2023-04-01,225.803
2023-05-01,227.199
2023-06-01,227.563
2023-07-01,228.346
2023-08-01,228.754
2023-09-01,229.04
2023-10-01,229.138
2023-11-01,229.659
