"Date","WPU02140907"
1985-06-01,100
1985-07-01,100.4
1985-08-01,100
1985-09-01,97.4
1985-10-01,95.9
1985-11-01,81.9
1985-12-01,83.2
1986-01-01,88.1
1986-02-01,88.1
1986-03-01,88.5
1986-04-01,88.6
1986-05-01,87.8
1986-06-01,90.4
1986-07-01,91
1986-08-01,90.6
1986-09-01,89.3
1986-10-01,87.4
1986-11-01,86.5
1986-12-01,86.3
1987-01-01,85.5
1987-02-01,84.7
1987-03-01,84.4
1987-04-01,84.4
1987-05-01,84.3
1987-06-01,86.4
1987-07-01,88
1987-08-01,87.6
1987-09-01,87.2
1987-10-01,87.2
1987-11-01,87.5
1987-12-01,87.4
1988-01-01,88.9
1988-02-01,89.6
1988-03-01,90.1
1988-04-01,91.4
1988-05-01,92.3
1988-06-01,92.5
1988-07-01,97.9
1988-08-01,102.3
1988-09-01,103.6
1988-10-01,103.9
1988-11-01,104.9
1988-12-01,105.6
1989-01-01,105
1989-02-01,107.2
1989-03-01,108.8
1989-04-01,112.5
1989-05-01,113
1989-06-01,114.8
1989-07-01,115.5
1989-08-01,115
1989-09-01,114.1
1989-10-01,113.2
1989-11-01,112.4
1989-12-01,113.1
1990-01-01,113.8
1990-02-01,114.9
1990-03-01,115.5
1990-04-01,116.5
1990-05-01,118.9
1990-06-01,120.9
1990-07-01,123.2
1990-08-01,124.6
1990-09-01,120.8
1990-10-01,122.7
1990-11-01,120.1
1990-12-01,118.3
1991-01-01,118.8
1991-02-01,121
1991-03-01,121.3
1991-04-01,122.3
1991-05-01,123.6
1991-06-01,123.2
1991-07-01,122.9
1991-08-01,123.2
1991-09-01,124.4
1991-10-01,124.7
1991-11-01,123.5
1991-12-01,123.9
1992-01-01,123.8
1992-02-01,125.6
1992-03-01,126.7
1992-04-01,127.5
1992-05-01,128.1
1992-06-01,128.8
1992-07-01,128.8
1992-08-01,129.7
1992-09-01,128.5
1992-10-01,124.8
1992-11-01,123.5
1992-12-01,121.6
1993-01-01,122.1
1993-02-01,123.1
1993-03-01,123.2
1993-04-01,124.3
1993-05-01,126.1
1993-06-01,126.5
1993-07-01,127.7
1993-08-01,129.7
1993-09-01,130.4
1993-10-01,131.6
1993-11-01,128.6
1993-12-01,135.7
1994-01-01,139.1
1994-02-01,140.6
1994-03-01,142.6
1994-04-01,141.9
1994-05-01,140.7
1994-06-01,141.5
1994-07-01,141.5
1994-08-01,138.3
1994-09-01,137
1994-10-01,137.6
1994-11-01,136
1994-12-01,136.1
1995-01-01,136.5
1995-02-01,137.7
1995-03-01,138.4
1995-04-01,139.7
1995-05-01,141.1
1995-06-01,142.6
1995-07-01,143.1
1995-08-01,137.1
1995-09-01,136.2
1995-10-01,142.1
1995-11-01,136.9
1995-12-01,139.1
1996-01-01,134.8
1996-02-01,138.1
1996-03-01,137.7
1996-04-01,139.3
1996-05-01,142.7
1996-06-01,145.2
1996-07-01,147
1996-08-01,148.1
1996-09-01,148.8
1996-10-01,142.8
1996-11-01,139.3
1996-12-01,137.1
1997-01-01,135.9
1997-02-01,136
1997-03-01,136
1997-04-01,135.7
1997-05-01,136.5
1997-06-01,136.1
1997-07-01,135.2
1997-08-01,134.1
1997-09-01,135.4
1997-10-01,135.5
1997-11-01,135.9
1997-12-01,135.7
1998-01-01,135.2
1998-02-01,134.6
1998-03-01,137.4
1998-04-01,136.7
1998-05-01,134.7
1998-06-01,134.7
